SSC_NAME16	SameAddress1YearAgo	SameAddress5YearsAgo	Sex	persons
Curlew Waters	0	1	M	3
Curlew Waters	1	0	F	4
Curlew Waters	1	0	M	5
Curlewis (NSW)	0	1	F	184
Curlewis (NSW)	0	1	M	232
Curlewis (NSW)	1	0	F	298
Curlewis (NSW)	1	0	M	327
Curlwaa	0	1	F	104
Curlwaa	0	1	M	122
Curlwaa	1	0	F	133
Curlwaa	1	0	M	154
Curra Creek	0	1	F	19
Curra Creek	0	1	M	24
Curra Creek	1	0	F	22
Curra Creek	1	0	M	35
Currabubula	0	1	F	100
Currabubula	0	1	M	89
Currabubula	1	0	F	139
Currabubula	1	0	M	128
Curramore (NSW)	0	1	F	63
Curramore (NSW)	0	1	M	73
Curramore (NSW)	1	0	F	84
Curramore (NSW)	1	0	M	91
Currans Hill	0	1	F	1373
Currans Hill	0	1	M	1366
Currans Hill	1	0	F	2121
Currans Hill	1	0	M	2044
Currarong	0	1	F	135
Currarong	0	1	M	150
Currarong	1	0	F	164
Currarong	1	0	M	178
Currawang	0	1	F	51
Currawang	0	1	M	50
Currawang	1	0	F	66
Currawang	1	0	M	67
Currawarna	0	1	F	44
Currawarna	0	1	M	53
Currawarna	1	0	F	60
Currawarna	1	0	M	72
Curraweela	0	1	F	11
Curraweela	0	1	M	21
Curraweela	1	0	F	16
Curraweela	1	0	M	27
Curricabark	0	1	M	3
Curricabark	1	0	M	4
Currowan	0	1	F	23
Currowan	0	1	M	22
Currowan	1	0	F	24
Currowan	1	0	M	31
Cuttabri	0	1	F	12
Cuttabri	0	1	M	10
Cuttabri	1	0	F	18
Cuttabri	1	0	M	12
Cuttagee	0	1	F	19
Cuttagee	0	1	M	14
Cuttagee	1	0	F	20
Cuttagee	1	0	M	20
Dabee	0	1	F	5
Dabee	0	1	M	8
Dabee	1	0	F	14
Dabee	1	0	M	25
Daceyville	0	1	F	422
Daceyville	0	1	M	316
Daceyville	1	0	F	533
Daceyville	1	0	M	409
Dairy Arm	0	1	F	9
Dairy Arm	0	1	M	6
Dairy Arm	1	0	F	7
Dairy Arm	1	0	M	7
Dairy Flat	0	1	F	3
Dairy Flat	0	1	M	10
Dairy Flat	1	0	F	3
Dairy Flat	1	0	M	10
Dairymans Plains	0	1	F	40
Dairymans Plains	0	1	M	48
Dairymans Plains	1	0	F	66
Dairymans Plains	1	0	M	62
Daleys Point	0	1	F	167
Daleys Point	0	1	M	142
Daleys Point	1	0	F	287
Daleys Point	1	0	M	249
Dalgety	0	1	F	52
Dalgety	0	1	M	71
Dalgety	1	0	F	79
Dalgety	1	0	M	95
Dalmeny	0	1	F	529
Dalmeny	0	1	M	446
Dalmeny	1	0	F	778
Dalmeny	1	0	M	712
Dalswinton	0	1	F	8
Dalswinton	0	1	M	13
Dalswinton	1	0	F	18
Dalswinton	1	0	M	19
Dalton	0	1	F	67
Dalton	0	1	M	69
Dalton	1	0	F	82
Dalton	1	0	M	90
Dalwood (Ballina - NSW)	0	1	F	67
Dalwood (Ballina - NSW)	0	1	M	69
Dalwood (Ballina - NSW)	1	0	F	93
Dalwood (Ballina - NSW)	1	0	M	89
Dalwood (Singleton - NSW)	0	1	F	30
Dalwood (Singleton - NSW)	0	1	M	33
Dalwood (Singleton - NSW)	1	0	F	43
Dalwood (Singleton - NSW)	1	0	M	46
Dandaloo	0	1	F	7
Dandaloo	0	1	M	12
Dandaloo	1	0	F	12
Dandaloo	1	0	M	17
Dandry	0	1	F	34
Dandry	0	1	M	28
Dandry	1	0	F	40
Dandry	1	0	M	39
Dangar Island	0	1	F	81
Dangar Island	0	1	M	67
Dangar Island	1	0	F	123
Dangar Island	1	0	M	102
Dangarsleigh	0	1	F	46
Dangarsleigh	0	1	M	51
Dangarsleigh	1	0	F	61
Dangarsleigh	1	0	M	63
Dangelong	1	0	F	3
Dangelong	1	0	M	3
Dapto	0	1	F	3327
Dapto	0	1	M	3169
Dapto	1	0	F	4546
Dapto	1	0	M	4306
Darawank	0	1	F	103
Darawank	0	1	M	117
Darawank	1	0	F	150
Darawank	1	0	M	169
Darbalara	0	1	F	8
Darbalara	0	1	M	15
Darbalara	1	0	F	18
Darbalara	1	0	M	20
Darbys Falls	0	1	F	58
Darbys Falls	0	1	M	69
Darbys Falls	1	0	F	86
Darbys Falls	1	0	M	93
Dareton	0	1	F	165
Dareton	0	1	M	160
Dareton	1	0	F	195
Dareton	1	0	M	201
Dargan	0	1	F	24
Dargan	0	1	M	33
Dargan	1	0	F	32
Dargan	1	0	M	41
Dark Corner	0	1	F	3
Dark Corner	0	1	M	3
Dark Corner	1	0	F	5
Dark Corner	1	0	M	7
Darkes Forest	0	1	F	37
Darkes Forest	0	1	M	34
Darkes Forest	1	0	F	52
Darkes Forest	1	0	M	45
Darkwood	0	1	F	52
Darkwood	0	1	M	45
Darkwood	1	0	F	77
Darkwood	1	0	M	67
Darling Point	0	1	F	926
Darling Point	0	1	M	721
Darling Point	1	0	F	1507
Darling Point	1	0	M	1266
Darlinghurst	0	1	F	1196
Darlinghurst	0	1	M	1792
Darlinghurst	1	0	F	2683
Darlinghurst	1	0	M	3767
Darlington (Singleton - NSW)	0	1	F	75
Darlington (Singleton - NSW)	0	1	M	79
Darlington (Singleton - NSW)	1	0	F	132
Darlington (Singleton - NSW)	1	0	M	143
Darlington (Sydney - NSW)	0	1	F	290
Darlington (Sydney - NSW)	0	1	M	365
Darlington (Sydney - NSW)	1	0	F	733
Darlington (Sydney - NSW)	1	0	M	770
Darlington Point	0	1	F	295
Darlington Point	0	1	M	346
Darlington Point	1	0	F	422
Darlington Point	1	0	M	461
Darlow	0	1	F	8
Darlow	0	1	M	15
Darlow	1	0	F	11
Darlow	1	0	M	17
Dartbrook	0	1	F	33
Dartbrook	0	1	M	49
Dartbrook	1	0	F	39
Dartbrook	1	0	M	54
Daruka	0	1	F	284
Daruka	0	1	M	269
Daruka	1	0	F	349
Daruka	1	0	M	337
Davidson	0	1	F	935
Davidson	0	1	M	872
Davidson	1	0	F	1244
Davidson	1	0	M	1192
Davis Creek	0	1	F	3
Davis Creek	0	1	M	5
Davis Creek	1	0	F	7
Davis Creek	1	0	M	7
Davistown	0	1	F	744
Davistown	0	1	M	679
Davistown	1	0	F	1046
Davistown	1	0	M	983
Dawes Point	0	1	F	81
Dawes Point	0	1	M	77
Dawes Point	1	0	F	134
Dawes Point	1	0	M	127
Daysdale	0	1	F	29
Daysdale	0	1	M	37
Daysdale	1	0	F	41
Daysdale	1	0	M	43
Dean Park	0	1	F	962
Dean Park	0	1	M	904
Dean Park	1	0	F	1375
Dean Park	1	0	M	1267
Deauville	0	1	F	9
Deauville	0	1	M	7
Deauville	1	0	F	17
Deauville	1	0	M	9
Dee Why	0	1	F	4328
Dee Why	0	1	M	4060
Dee Why	1	0	F	7893
Dee Why	1	0	M	7544
Deep Creek (Kempsey - NSW)	0	1	F	19
Deep Creek (Kempsey - NSW)	0	1	M	26
Deep Creek (Kempsey - NSW)	1	0	F	35
Deep Creek (Kempsey - NSW)	1	0	M	34
Deep Creek (Kyogle - NSW)	0	1	F	5
Deep Creek (Kyogle - NSW)	0	1	M	4
Deep Creek (Kyogle - NSW)	1	0	F	13
Deep Creek (Kyogle - NSW)	1	0	M	14
Deepwater (NSW)	0	1	F	116
Deepwater (NSW)	0	1	M	131
Deepwater (NSW)	1	0	F	152
Deepwater (NSW)	1	0	M	175
Deer Vale	0	1	F	45
Deer Vale	0	1	M	44
Deer Vale	1	0	F	65
Deer Vale	1	0	M	60
Delegate	0	1	F	91
Delegate	0	1	M	120
Delegate	1	0	F	132
Delegate	1	0	M	152
Delungra	0	1	F	191
Delungra	0	1	M	205
Delungra	1	0	F	229
Delungra	1	0	M	263
Denham Court	0	1	F	427
Denham Court	0	1	M	502
Denham Court	1	0	F	607
Denham Court	1	0	M	701
Denhams Beach	0	1	F	147
Denhams Beach	0	1	M	146
Denhams Beach	1	0	F	233
Denhams Beach	1	0	M	230
Deniliquin	0	1	F	2158
Deniliquin	0	1	M	2078
Deniliquin	1	0	F	3072
Deniliquin	1	0	M	2895
Denistone	0	1	F	1173
Denistone	0	1	M	1175
Denistone	1	0	F	1591
Denistone	1	0	M	1559
Denistone East	0	1	F	696
Denistone East	0	1	M	648
Denistone East	1	0	F	922
Denistone East	1	0	M	891
Denistone West	0	1	F	304
Denistone West	0	1	M	279
Denistone West	1	0	F	413
Denistone West	1	0	M	400
Denman	0	1	F	492
Denman	0	1	M	491
Denman	1	0	F	707
Denman	1	0	M	713
Depot Beach	0	1	F	8
Depot Beach	0	1	M	8
Depot Beach	1	0	F	13
Depot Beach	1	0	M	9
Derriwong	0	1	F	16
Derriwong	0	1	M	6
Derriwong	1	0	F	13
Derriwong	1	0	M	6
Deua River Valley	0	1	F	19
Deua River Valley	0	1	M	29
Deua River Valley	1	0	F	27
Deua River Valley	1	0	M	35
Devils Hole	0	1	F	3
Devils Hole	0	1	M	4
Devils Hole	1	0	F	5
Devils Hole	1	0	M	5
Dewitt	0	1	F	3
Dewitt	0	1	M	5
Dewitt	1	0	F	3
Dewitt	1	0	M	5
Dharruk	0	1	F	871
Dharruk	0	1	M	869
Dharruk	1	0	F	1146
Dharruk	1	0	M	1126
Dhulura	0	1	F	16
Dhulura	0	1	M	19
Dhulura	1	0	F	20
Dhulura	1	0	M	22
Dhuragoon	0	1	F	4
Dhuragoon	0	1	M	8
Dhuragoon	1	0	F	13
Dhuragoon	1	0	M	9
Diamond Beach	0	1	F	232
Diamond Beach	0	1	M	215
Diamond Beach	1	0	F	355
Diamond Beach	1	0	M	342
Diehard	0	1	F	10
Diehard	0	1	M	16
Diehard	1	0	F	10
Diehard	1	0	M	18
Diggers Camp	0	1	F	3
Diggers Camp	0	1	M	5
Diggers Camp	1	0	F	8
Diggers Camp	1	0	M	7
Dignams Creek	0	1	F	22
Dignams Creek	0	1	M	29
Dignams Creek	1	0	F	33
Dignams Creek	1	0	M	34
Dilkoon	0	1	F	11
Dilkoon	0	1	M	10
Dilkoon	1	0	F	21
Dilkoon	1	0	M	22
Dilpurra	0	1	F	5
Dilpurra	0	1	M	4
Dilpurra	1	0	F	11
Dilpurra	1	0	M	12
Dinoga	0	1	F	20
Dinoga	0	1	M	23
Dinoga	1	0	F	19
Dinoga	1	0	M	24
Dirnaseer	0	1	F	25
Dirnaseer	0	1	M	31
Dirnaseer	1	0	F	20
Dirnaseer	1	0	M	35
Dirty Creek	0	1	F	13
Dirty Creek	0	1	M	20
Dirty Creek	1	0	F	24
Dirty Creek	1	0	M	32
Dobies Bight	0	1	F	38
Dobies Bight	0	1	M	48
Dobies Bight	1	0	F	40
Dobies Bight	1	0	M	60
Doctor George Mountain	0	1	F	12
Doctor George Mountain	0	1	M	4
Doctor George Mountain	1	0	F	21
Doctor George Mountain	1	0	M	18
Doctors Gap	0	1	F	13
Doctors Gap	0	1	M	13
Doctors Gap	1	0	F	19
Doctors Gap	1	0	M	14
Dolans Bay	0	1	F	196
Dolans Bay	0	1	M	189
Dolans Bay	1	0	F	252
Dolans Bay	1	0	M	259
Dolls Point	0	1	F	406
Dolls Point	0	1	M	359
Dolls Point	1	0	F	689
Dolls Point	1	0	M	576
Dollys Flat	0	1	F	24
Dollys Flat	0	1	M	33
Dollys Flat	1	0	F	31
Dollys Flat	1	0	M	33
Dolphin Point	0	1	F	44
Dolphin Point	0	1	M	56
Dolphin Point	1	0	F	68
Dolphin Point	1	0	M	78
Dombarton	0	1	F	44
Dombarton	0	1	M	35
Dombarton	1	0	F	66
Dombarton	1	0	M	55
Donald Creek	0	1	F	7
Donald Creek	0	1	M	3
Donald Creek	1	0	F	17
Donald Creek	1	0	M	8
Dondingalong	0	1	F	208
Dondingalong	0	1	M	218
Dondingalong	1	0	F	280
Dondingalong	1	0	M	273
Doon Doon	0	1	F	31
Doon Doon	0	1	M	31
Doon Doon	1	0	F	36
Doon Doon	1	0	M	42
Doonbah	0	1	F	83
Doonbah	0	1	M	90
Doonbah	1	0	F	104
Doonbah	1	0	M	108
Doonside	0	1	F	4002
Doonside	0	1	M	3798
Doonside	1	0	F	5492
Doonside	1	0	M	5299
Dooralong	0	1	F	63
Dooralong	0	1	M	78
Dooralong	1	0	F	111
Dooralong	1	0	M	136
Dora Creek	0	1	F	448
Dora Creek	0	1	M	487
Dora Creek	1	0	F	640
Dora Creek	1	0	M	691
Dorrigo	0	1	F	377
Dorrigo	0	1	M	334
Dorrigo	1	0	F	534
Dorrigo	1	0	M	438
Dorrigo Mountain	0	1	F	31
Dorrigo Mountain	0	1	M	36
Dorrigo Mountain	1	0	F	41
Dorrigo Mountain	1	0	M	39
Dorroughby	0	1	F	37
Dorroughby	0	1	M	39
Dorroughby	1	0	F	44
Dorroughby	1	0	M	44
Double Bay	0	1	F	983
Double Bay	0	1	M	711
Double Bay	1	0	F	1759
Double Bay	1	0	M	1368
Doubtful Creek	0	1	F	53
Doubtful Creek	0	1	M	60
Doubtful Creek	1	0	F	52
Doubtful Creek	1	0	M	64
Douglas Park	0	1	F	412
Douglas Park	0	1	M	440
Douglas Park	1	0	F	548
Douglas Park	1	0	M	596
Dover Heights	0	1	F	1121
Dover Heights	0	1	M	1059
Dover Heights	1	0	F	1621
Dover Heights	1	0	M	1483
Downside	0	1	F	40
Downside	0	1	M	46
Downside	1	0	F	51
Downside	1	0	M	57
Doyalson	0	1	F	100
Doyalson	0	1	M	115
Doyalson	1	0	F	125
Doyalson	1	0	M	137
Doyalson North	0	1	F	123
Doyalson North	0	1	M	103
Doyalson North	1	0	F	173
Doyalson North	1	0	M	140
Doyles Creek	0	1	F	14
Doyles Creek	0	1	M	12
Doyles Creek	1	0	F	20
Doyles Creek	1	0	M	15
Drake	0	1	F	95
Drake	0	1	M	123
Drake	1	0	F	111
Drake	1	0	M	137
Drildool	0	1	F	9
Drildool	0	1	M	7
Drildool	1	0	F	9
Drildool	1	0	M	7
Dripstone	0	1	F	25
Dripstone	0	1	M	31
Dripstone	1	0	F	27
Dripstone	1	0	M	36
Drummoyne	0	1	F	2991
Drummoyne	0	1	M	2618
Drummoyne	1	0	F	4738
Drummoyne	1	0	M	4205
Dry Creek (NSW)	0	1	F	15
Dry Creek (NSW)	0	1	M	14
Dry Creek (NSW)	1	0	F	13
Dry Creek (NSW)	1	0	M	14
Dry Plain	0	1	F	7
Dry Plain	0	1	M	11
Dry Plain	1	0	F	11
Dry Plain	1	0	M	16
Dubbo	0	1	F	9500
Dubbo	0	1	M	8858
Dubbo	1	0	F	14828
Dubbo	1	0	M	13805
Duck Creek	0	1	F	15
Duck Creek	0	1	M	21
Duck Creek	1	0	F	22
Duck Creek	1	0	M	28
Duckenfield	0	1	F	37
Duckenfield	0	1	M	38
Duckenfield	1	0	F	47
Duckenfield	1	0	M	47
Duckmaloi	0	1	F	13
Duckmaloi	0	1	M	6
Duckmaloi	1	0	F	21
Duckmaloi	1	0	M	11
Dudley	0	1	F	712
Dudley	0	1	M	708
Dudley	1	0	F	991
Dudley	1	0	M	984
Duffys Forest	0	1	F	133
Duffys Forest	0	1	M	130
Duffys Forest	1	0	F	203
Duffys Forest	1	0	M	198
Dulguigan	0	1	F	37
Dulguigan	0	1	M	41
Dulguigan	1	0	F	55
Dulguigan	1	0	M	53
Dulwich Hill	0	1	F	3446
Dulwich Hill	0	1	M	3165
Dulwich Hill	1	0	F	5355
Dulwich Hill	1	0	M	4857
Dum Dum	0	1	F	29
Dum Dum	0	1	M	45
Dum Dum	1	0	F	38
Dum Dum	1	0	M	56
Dumaresq	0	1	F	26
Dumaresq	0	1	M	21
Dumaresq	1	0	F	29
Dumaresq	1	0	M	27
Dumaresq Island	0	1	F	18
Dumaresq Island	0	1	M	21
Dumaresq Island	1	0	F	30
Dumaresq Island	1	0	M	28
Dumaresq Valley	0	1	F	14
Dumaresq Valley	0	1	M	15
Dumaresq Valley	1	0	F	13
Dumaresq Valley	1	0	M	13
Dunbible	0	1	F	92
Dunbible	0	1	M	113
Dunbible	1	0	F	128
Dunbible	1	0	M	143
Dunbogan	0	1	F	263
Dunbogan	0	1	M	275
Dunbogan	1	0	F	381
Dunbogan	1	0	M	399
Duncans Creek	0	1	F	15
Duncans Creek	0	1	M	17
Duncans Creek	1	0	F	21
Duncans Creek	1	0	M	16
Dundas (NSW)	0	1	F	1152
Dundas (NSW)	0	1	M	1098
Dundas (NSW)	1	0	F	1831
Dundas (NSW)	1	0	M	1737
Dundas Valley	0	1	F	1439
Dundas Valley	0	1	M	1378
Dundas Valley	1	0	F	2161
Dundas Valley	1	0	M	2070
Dundee	0	1	F	54
Dundee	0	1	M	59
Dundee	1	0	F	60
Dundee	1	0	M	70
Dundurrabin	0	1	F	20
Dundurrabin	0	1	M	33
Dundurrabin	1	0	F	33
Dundurrabin	1	0	M	45
Dunedoo	0	1	F	333
Dunedoo	0	1	M	333
Dunedoo	1	0	F	456
Dunedoo	1	0	M	443
Dungarubba	0	1	F	12
Dungarubba	0	1	M	21
Dungarubba	1	0	F	18
Dungarubba	1	0	M	23
Dungay	0	1	F	60
Dungay	0	1	M	73
Dungay	1	0	F	92
Dungay	1	0	M	93
Dungog	0	1	F	598
Dungog	0	1	M	581
Dungog	1	0	F	839
Dungog	1	0	M	781
Dungowan	0	1	F	110
Dungowan	0	1	M	117
Dungowan	1	0	F	162
Dungowan	1	0	M	174
Dunkeld (NSW)	0	1	F	9
Dunkeld (NSW)	0	1	M	11
Dunkeld (NSW)	1	0	F	22
Dunkeld (NSW)	1	0	M	25
Dunmore (NSW)	0	1	F	68
Dunmore (NSW)	0	1	M	63
Dunmore (NSW)	1	0	F	93
Dunmore (NSW)	1	0	M	87
Dunolly (NSW)	0	1	F	28
Dunolly (NSW)	0	1	M	33
Dunolly (NSW)	1	0	F	29
Dunolly (NSW)	1	0	M	34
Dunoon	0	1	F	210
Dunoon	0	1	M	203
Dunoon	1	0	F	294
Dunoon	1	0	M	282
Duns Creek	0	1	F	140
Duns Creek	0	1	M	167
Duns Creek	1	0	F	206
Duns Creek	1	0	M	242
Dunville Loop	0	1	F	3
Dunville Loop	0	1	M	5
Dunville Loop	1	0	M	5
Dural (Hornsby - NSW)	0	1	F	2217
Dural (Hornsby - NSW)	0	1	M	2045
Dural (Hornsby - NSW)	1	0	F	3208
Dural (Hornsby - NSW)	1	0	M	3058
Duramana	0	1	F	65
Duramana	0	1	M	61
Duramana	1	0	F	93
Duramana	1	0	M	87
Duranbah	0	1	F	65
Duranbah	0	1	M	66
Duranbah	1	0	F	85
Duranbah	1	0	M	89
Duri	0	1	F	154
Duri	0	1	M	164
Duri	1	0	F	209
Duri	1	0	M	219
Duroby	0	1	F	24
Duroby	0	1	M	22
Duroby	1	0	F	26
Duroby	1	0	M	23
Durran Durra	0	1	F	23
Durran Durra	0	1	M	32
Durran Durra	1	0	F	41
Durran Durra	1	0	M	47
Durras North	0	1	F	4
Durras North	0	1	M	4
Durras North	1	0	F	4
Durras North	1	0	M	11
Durren Durren	0	1	F	28
Durren Durren	0	1	M	20
Durren Durren	1	0	F	42
Durren Durren	1	0	M	26
Dyers Crossing	0	1	F	100
Dyers Crossing	0	1	M	109
Dyers Crossing	1	0	F	140
Dyers Crossing	1	0	M	139
Dyraaba	0	1	F	26
Dyraaba	0	1	M	28
Dyraaba	1	0	F	31
Dyraaba	1	0	M	27
Dyrring	0	1	F	26
Dyrring	0	1	M	32
Dyrring	1	0	F	36
Dyrring	1	0	M	42
Eagle Vale	0	1	F	1769
Eagle Vale	0	1	M	1757
Eagle Vale	1	0	F	2356
Eagle Vale	1	0	M	2379
Eagleton	0	1	F	71
Eagleton	0	1	M	69
Eagleton	1	0	F	94
Eagleton	1	0	M	87
Earlwood	0	1	F	5703
Earlwood	0	1	M	5447
Earlwood	1	0	F	7495
Earlwood	1	0	M	7199
East Albury	0	1	F	1571
East Albury	0	1	M	1457
East Albury	1	0	F	2386
East Albury	1	0	M	2164
East Ballina	0	1	F	1421
East Ballina	0	1	M	1385
East Ballina	1	0	F	2142
East Ballina	1	0	M	2084
East Branxton	0	1	F	379
East Branxton	0	1	M	402
East Branxton	1	0	F	672
East Branxton	1	0	M	677
East Coraki	0	1	F	76
East Coraki	0	1	M	76
East Coraki	1	0	F	97
East Coraki	1	0	M	94
East Corrimal	0	1	F	917
East Corrimal	0	1	M	900
East Corrimal	1	0	F	1309
East Corrimal	1	0	M	1308
East Gosford	0	1	F	1065
East Gosford	0	1	M	877
East Gosford	1	0	F	1691
East Gosford	1	0	M	1466
East Gresford	0	1	F	94
East Gresford	0	1	M	93
East Gresford	1	0	F	126
East Gresford	1	0	M	128
East Hills	0	1	F	971
East Hills	0	1	M	927
East Hills	1	0	F	1318
East Hills	1	0	M	1293
East Jindabyne	0	1	F	148
East Jindabyne	0	1	M	154
East Jindabyne	1	0	F	266
East Jindabyne	1	0	M	251
East Kangaloon	0	1	F	26
East Kangaloon	0	1	M	29
East Kangaloon	1	0	F	29
East Kangaloon	1	0	M	37
East Kempsey	0	1	F	354
East Kempsey	0	1	M	334
East Kempsey	1	0	F	539
East Kempsey	1	0	M	473
East Killara	0	1	F	893
East Killara	0	1	M	862
East Killara	1	0	F	1255
East Killara	1	0	M	1210
East Kurrajong	0	1	F	686
East Kurrajong	0	1	M	709
East Kurrajong	1	0	F	864
East Kurrajong	1	0	M	926
East Lindfield	0	1	F	1115
East Lindfield	0	1	M	1030
East Lindfield	1	0	F	1616
East Lindfield	1	0	M	1484
East Lismore	0	1	F	1287
East Lismore	0	1	M	1122
East Lismore	1	0	F	1950
East Lismore	1	0	M	1657
East Lynne	0	1	F	32
East Lynne	0	1	M	28
East Lynne	1	0	F	41
East Lynne	1	0	M	38
East Maitland	0	1	F	3030
East Maitland	0	1	M	2867
East Maitland	1	0	F	4691
East Maitland	1	0	M	4434
East Ryde	0	1	F	847
East Ryde	0	1	M	791
East Ryde	1	0	F	1103
East Ryde	1	0	M	1035
East Seaham	0	1	F	107
East Seaham	0	1	M	98
East Seaham	1	0	F	133
East Seaham	1	0	M	133
East Tamworth	0	1	F	1336
East Tamworth	0	1	M	1188
East Tamworth	1	0	F	2143
East Tamworth	1	0	M	1801
East Wagga Wagga	0	1	F	61
East Wagga Wagga	0	1	M	55
East Wagga Wagga	1	0	F	85
East Wagga Wagga	1	0	M	80
East Wardell	0	1	F	89
East Wardell	0	1	M	80
East Wardell	1	0	F	116
East Wardell	1	0	M	114
Eastern Creek	0	1	F	237
Eastern Creek	0	1	M	241
Eastern Creek	1	0	F	330
Eastern Creek	1	0	M	336
Eastgardens	0	1	F	270
Eastgardens	0	1	M	261
Eastgardens	1	0	F	359
Eastgardens	1	0	M	351
Eastlakes	0	1	F	1885
Eastlakes	0	1	M	1757
Eastlakes	1	0	F	2747
Eastlakes	1	0	M	2665
Eastwood (NSW)	0	1	F	4557
Eastwood (NSW)	0	1	M	4324
Eastwood (NSW)	1	0	F	7098
Eastwood (NSW)	1	0	M	6724
Eatonsville	0	1	F	73
Eatonsville	0	1	M	66
Eatonsville	1	0	F	93
Eatonsville	1	0	M	95
Ebenezer (NSW)	0	1	F	304
Ebenezer (NSW)	0	1	M	315
Ebenezer (NSW)	1	0	F	386
Ebenezer (NSW)	1	0	M	388
Ebor	0	1	F	46
Ebor	0	1	M	47
Ebor	1	0	F	58
Ebor	1	0	M	62
Eccleston	0	1	F	13
Eccleston	0	1	M	11
Eccleston	1	0	F	21
Eccleston	1	0	M	14
Eden	0	1	F	853
Eden	0	1	M	836
Eden	1	0	F	1236
Eden	1	0	M	1186
Eden Creek	0	1	F	46
Eden Creek	0	1	M	59
Eden Creek	1	0	F	55
Eden Creek	1	0	M	63
Edensor Park	0	1	F	3345
Edensor Park	0	1	M	3176
Edensor Park	1	0	F	4296
Edensor Park	1	0	M	4077
Edenville	0	1	F	21
Edenville	0	1	M	25
Edenville	1	0	F	29
Edenville	1	0	M	32
Edgecliff	0	1	F	496
Edgecliff	0	1	M	401
Edgecliff	1	0	F	904
Edgecliff	1	0	M	754
Edgeroi	0	1	F	32
Edgeroi	0	1	M	42
Edgeroi	1	0	F	40
Edgeroi	1	0	M	51
Edgeworth	0	1	F	1874
Edgeworth	0	1	M	1777
Edgeworth	1	0	F	2611
Edgeworth	1	0	M	2437
Edith (NSW)	0	1	F	23
Edith (NSW)	0	1	M	28
Edith (NSW)	1	0	F	28
Edith (NSW)	1	0	M	39
Edmondson Park	0	1	F	93
Edmondson Park	0	1	M	89
Edmondson Park	1	0	F	654
Edmondson Park	1	0	M	650
Eenaweena	0	1	F	3
Eenaweena	0	1	M	4
Eenaweena	1	0	F	3
Eenaweena	1	0	M	6
Eglinton (NSW)	0	1	F	626
Eglinton (NSW)	0	1	M	641
Eglinton (NSW)	1	0	F	886
Eglinton (NSW)	1	0	M	895
Elands	0	1	F	57
Elands	0	1	M	67
Elands	1	0	F	73
Elands	1	0	M	76
Elanora Heights	0	1	F	1377
Elanora Heights	0	1	M	1302
Elanora Heights	1	0	F	1887
Elanora Heights	1	0	M	1837
Elcombe	0	1	F	8
Elcombe	0	1	M	5
Elcombe	1	0	F	15
Elcombe	1	0	M	11
Elderslie (Camden - NSW)	0	1	F	1365
Elderslie (Camden - NSW)	0	1	M	1235
Elderslie (Camden - NSW)	1	0	F	2380
Elderslie (Camden - NSW)	1	0	M	2228
Elderslie (Singleton - NSW)	0	1	F	34
Elderslie (Singleton - NSW)	0	1	M	43
Elderslie (Singleton - NSW)	1	0	F	45
Elderslie (Singleton - NSW)	1	0	M	47
Eleebana	0	1	F	1845
Eleebana	0	1	M	1749
Eleebana	1	0	F	2491
Eleebana	1	0	M	2340
Elermore Vale	0	1	F	1605
Elermore Vale	0	1	M	1459
Elermore Vale	1	0	F	2316
Elermore Vale	1	0	M	2064
Elizabeth Bay	0	1	F	814
Elizabeth Bay	0	1	M	827
Elizabeth Bay	1	0	F	1622
Elizabeth Bay	1	0	M	1701
Elizabeth Beach	0	1	F	55
Elizabeth Beach	0	1	M	59
Elizabeth Beach	1	0	F	85
Elizabeth Beach	1	0	M	88
Elizabeth Hills	0	1	F	42
Elizabeth Hills	0	1	M	34
Elizabeth Hills	1	0	F	817
Elizabeth Hills	1	0	M	796
Ellalong	0	1	F	311
Ellalong	0	1	M	291
Ellalong	1	0	F	442
Ellalong	1	0	M	410
Elland	0	1	F	95
Elland	0	1	M	113
Elland	1	0	F	122
Elland	1	0	M	144
Ellangowan (NSW)	0	1	F	85
Ellangowan (NSW)	0	1	M	97
Ellangowan (NSW)	1	0	F	115
Ellangowan (NSW)	1	0	M	132
Ellenborough	0	1	F	44
Ellenborough	0	1	M	42
Ellenborough	1	0	F	61
Ellenborough	1	0	M	63
Ellerslie (Snowy Valleys - NSW)	0	1	F	19
Ellerslie (Snowy Valleys - NSW)	0	1	M	13
Ellerslie (Snowy Valleys - NSW)	1	0	F	23
Ellerslie (Snowy Valleys - NSW)	1	0	M	16
Ellerslie (Wentworth - NSW)	0	1	F	23
Ellerslie (Wentworth - NSW)	0	1	M	31
Ellerslie (Wentworth - NSW)	1	0	F	31
Ellerslie (Wentworth - NSW)	1	0	M	41
Ellerston	0	1	F	22
Ellerston	0	1	M	29
Ellerston	1	0	F	30
Ellerston	1	0	M	36
Ellis Lane	0	1	F	245
Ellis Lane	0	1	M	266
Ellis Lane	1	0	F	360
Ellis Lane	1	0	M	391
Elong Elong	0	1	F	35
Elong Elong	0	1	M	38
Elong Elong	1	0	F	54
Elong Elong	1	0	M	45
Elrington	0	1	F	39
Elrington	0	1	M	40
Elrington	1	0	F	45
Elrington	1	0	M	44
Elsmore	0	1	F	74
Elsmore	0	1	M	75
Elsmore	1	0	F	119
Elsmore	1	0	M	120
Eltham (NSW)	0	1	F	117
Eltham (NSW)	0	1	M	98
Eltham (NSW)	1	0	F	153
