SSC_NAME16	PrivateDwelling	Sex	persons
Sandon (Vic.)	0	F	8
Sandon (Vic.)	0	M	4
Sandon (Vic.)	1	F	40
Sandon (Vic.)	1	M	37
Sandringham (Vic.)	0	F	565
Sandringham (Vic.)	0	M	349
Sandringham (Vic.)	1	F	4730
Sandringham (Vic.)	1	M	4362
Sandy Creek (Vic.)	0	F	4
Sandy Creek (Vic.)	0	M	3
Sandy Creek (Vic.)	1	F	83
Sandy Creek (Vic.)	1	M	83
Sandy Point (Vic.)	0	F	18
Sandy Point (Vic.)	0	M	21
Sandy Point (Vic.)	1	F	100
Sandy Point (Vic.)	1	M	107
Sarsfield	0	F	22
Sarsfield	0	M	23
Sarsfield	1	F	274
Sarsfield	1	M	280
Sassafras (Vic.)	0	F	32
Sassafras (Vic.)	0	M	27
Sassafras (Vic.)	1	F	484
Sassafras (Vic.)	1	M	468
Sawmill Settlement	0	F	21
Sawmill Settlement	0	M	28
Sawmill Settlement	1	F	38
Sawmill Settlement	1	M	44
Scarsdale	0	F	14
Scarsdale	0	M	16
Scarsdale	1	F	336
Scarsdale	1	M	356
Scoresby	0	F	92
Scoresby	0	M	92
Scoresby	1	F	2891
Scoresby	1	M	2880
Scotchmans Lead	1	F	45
Scotchmans Lead	1	M	37
Scotsburn	0	F	14
Scotsburn	0	M	48
Scotsburn	1	F	107
Scotsburn	1	M	108
Scotts Creek (Vic.)	0	F	11
Scotts Creek (Vic.)	0	M	11
Scotts Creek (Vic.)	1	F	108
Scotts Creek (Vic.)	1	M	105
Sea Lake	0	F	40
Sea Lake	0	M	47
Sea Lake	1	F	277
Sea Lake	1	M	262
Seabrook	0	F	123
Seabrook	0	M	117
Seabrook	1	F	2499
Seabrook	1	M	2331
Seacombe	1	F	7
Seacombe	1	M	12
Seaford (Vic.)	0	F	514
Seaford (Vic.)	0	M	541
Seaford (Vic.)	1	F	7682
Seaford (Vic.)	1	M	7404
Seaholme	0	F	50
Seaholme	0	M	41
Seaholme	1	F	922
Seaholme	1	M	868
Seaspray	0	F	19
Seaspray	0	M	22
Seaspray	1	F	133
Seaspray	1	M	137
Seaton (Vic.)	0	F	3
Seaton (Vic.)	0	M	3
Seaton (Vic.)	1	F	71
Seaton (Vic.)	1	M	74
Seaview	0	F	4
Seaview	0	M	3
Seaview	1	F	49
Seaview	1	M	63
Sebastian	0	F	9
Sebastian	0	M	5
Sebastian	1	F	99
Sebastian	1	M	95
Sebastopol (Vic.)	0	F	378
Sebastopol (Vic.)	0	M	362
Sebastopol (Vic.)	1	F	4917
Sebastopol (Vic.)	1	M	4234
Seddon (Vic.)	0	F	128
Seddon (Vic.)	0	M	134
Seddon (Vic.)	1	F	2388
Seddon (Vic.)	1	M	2400
Sedgwick	0	F	22
Sedgwick	0	M	21
Sedgwick	1	F	244
Sedgwick	1	M	245
Selby	0	F	59
Selby	0	M	54
Selby	1	F	741
Selby	1	M	756
Separation Creek	0	F	3
Separation Creek	0	M	3
Separation Creek	1	F	9
Separation Creek	1	M	9
Serpentine (Vic.)	0	F	9
Serpentine (Vic.)	0	M	11
Serpentine (Vic.)	1	F	80
Serpentine (Vic.)	1	M	88
Serviceton	0	F	3
Serviceton	0	M	3
Serviceton	1	F	36
Serviceton	1	M	69
Seville	0	F	24
Seville	0	M	17
Seville	1	F	1151
Seville	1	M	1122
Seville East	0	F	12
Seville East	0	M	8
Seville East	1	F	379
Seville East	1	M	393
Seymour (Vic.)	0	F	365
Seymour (Vic.)	0	M	370
Seymour (Vic.)	1	F	2776
Seymour (Vic.)	1	M	2725
Shady Creek	0	F	4
Shady Creek	0	M	5
Shady Creek	1	F	84
Shady Creek	1	M	80
Shays Flat	1	F	4
Shays Flat	1	M	3
She Oaks	0	M	3
She Oaks	1	F	47
She Oaks	1	M	59
Sheans Creek	1	F	15
Sheans Creek	1	M	13
Sheep Hills	0	F	3
Sheep Hills	0	M	5
Sheep Hills	1	F	8
Sheep Hills	1	M	12
Shelbourne	0	F	17
Shelbourne	0	M	17
Shelbourne	1	F	213
Shelbourne	1	M	200
Shelford	0	M	4
Shelford	1	F	117
Shelford	1	M	129
Shelley (Vic.)	1	M	3
Shepherds Flat	1	F	27
Shepherds Flat	1	M	38
Shepparton	0	F	1705
Shepparton	0	M	1689
Shepparton	1	F	14149
Shepparton	1	M	13599
Shepparton East	0	F	37
Shepparton East	0	M	35
Shepparton East	1	F	485
Shepparton East	1	M	545
Shepparton North	0	F	45
Shepparton North	0	M	38
Shepparton North	1	F	474
Shepparton North	1	M	457
Sherbrooke	0	F	3
Sherbrooke	0	M	3
Sherbrooke	1	F	131
Sherbrooke	1	M	121
Shoreham	0	F	77
Shoreham	0	M	49
Shoreham	1	F	227
Shoreham	1	M	223
Sidonia	1	F	7
Sidonia	1	M	4
Silvan	0	F	32
Silvan	0	M	29
Silvan	1	F	558
Silvan	1	M	576
Silverleaves	0	F	15
Silverleaves	0	M	8
Silverleaves	1	F	93
Silverleaves	1	M	81
Simpson (Vic.)	0	F	20
Simpson (Vic.)	0	M	15
Simpson (Vic.)	1	F	238
Simpson (Vic.)	1	M	276
Simpsons Creek	1	F	16
Simpsons Creek	1	M	22
Simson	0	F	3
Simson	0	M	3
Simson	1	F	28
Simson	1	M	30
Skenes Creek	0	F	20
Skenes Creek	0	M	22
Skenes Creek	1	F	58
Skenes Creek	1	M	65
Skenes Creek North	0	F	3
Skenes Creek North	1	F	3
Skenes Creek North	1	M	5
Skibo	1	F	28
Skibo	1	M	33
Skinners Flat	1	F	15
Skinners Flat	1	M	11
Skipton	0	F	34
Skipton	0	M	25
Skipton	1	F	263
Skipton	1	M	240
Skye (Vic.)	0	F	129
Skye (Vic.)	0	M	112
Skye (Vic.)	1	F	3930
Skye (Vic.)	1	M	3799
Slaty Creek	1	F	16
Slaty Creek	1	M	21
Smeaton	0	F	11
Smeaton	0	M	17
Smeaton	1	F	100
Smeaton	1	M	105
Smiths Beach	0	F	20
Smiths Beach	0	M	9
Smiths Beach	1	F	95
Smiths Beach	1	M	87
Smiths Gully	0	F	9
Smiths Gully	0	M	10
Smiths Gully	1	F	174
Smiths Gully	1	M	169
Smokeytown	1	F	14
Smokeytown	1	M	15
Smoko	0	F	4
Smoko	0	M	7
Smoko	1	F	22
Smoko	1	M	21
Smythes Creek	0	F	24
Smythes Creek	0	M	29
Smythes Creek	1	F	672
Smythes Creek	1	M	704
Smythesdale	0	F	16
Smythesdale	0	M	23
Smythesdale	1	F	457
Smythesdale	1	M	518
Snake Valley	0	F	29
Snake Valley	0	M	35
Snake Valley	1	F	323
Snake Valley	1	M	334
Soldiers Hill (Vic.)	0	F	79
Soldiers Hill (Vic.)	0	M	74
Soldiers Hill (Vic.)	1	F	1379
Soldiers Hill (Vic.)	1	M	1223
Somers	0	F	73
Somers	0	M	61
Somers	1	F	756
Somers	1	M	692
Somerville (Vic.)	0	F	332
Somerville (Vic.)	0	M	236
Somerville (Vic.)	1	F	5419
Somerville (Vic.)	1	M	5081
Sorrento (Vic.)	0	F	143
Sorrento (Vic.)	0	M	124
Sorrento (Vic.)	1	F	649
Sorrento (Vic.)	1	M	601
South Dudley	0	F	8
South Dudley	0	M	10
South Dudley	1	F	219
South Dudley	1	M	208
South Geelong	0	F	25
South Geelong	0	M	25
South Geelong	1	F	479
South Geelong	1	M	440
South Kingsville	0	F	29
South Kingsville	0	M	40
South Kingsville	1	F	941
South Kingsville	1	M	925
South Melbourne	0	F	612
South Melbourne	0	M	618
South Melbourne	1	F	4898
South Melbourne	1	M	4622
South Morang	0	F	565
South Morang	0	M	465
South Morang	1	F	11609
South Morang	1	M	11238
South Purrumbete	1	F	50
South Purrumbete	1	M	60
South Wharf	0	F	221
South Wharf	0	M	309
South Wharf	1	F	16
South Wharf	1	M	10
South Yarra	0	F	1683
South Yarra	0	M	1669
South Yarra	1	F	11511
South Yarra	1	M	10384
Southbank	0	F	3293
Southbank	0	M	3247
Southbank	1	F	7956
Southbank	1	M	7888
Southern Cross (Vic.)	0	F	3
Southern Cross (Vic.)	1	F	54
Southern Cross (Vic.)	1	M	61
Spargo Creek	1	F	14
Spargo Creek	1	M	13
Speed	0	F	3
Speed	0	M	3
Speed	1	F	40
Speed	1	M	44
Spotswood	0	F	61
Spotswood	0	M	77
Spotswood	1	F	1205
Spotswood	1	M	1236
Spring Gully (Vic.)	0	F	76
Spring Gully (Vic.)	0	M	66
Spring Gully (Vic.)	1	F	1461
Spring Gully (Vic.)	1	M	1291
Spring Hill (Vic.)	0	F	14
Spring Hill (Vic.)	0	M	7
Spring Hill (Vic.)	1	F	87
Spring Hill (Vic.)	1	M	80
Springbank	0	F	5
Springbank	0	M	11
Springbank	1	F	44
Springbank	1	M	51
Springdallah	1	F	12
Springdallah	1	M	15
Springfield (Buloke - Vic.)	1	F	3
Springfield (Buloke - Vic.)	1	M	5
Springfield (Macedon Ranges - Vic.)	0	F	7
Springfield (Macedon Ranges - Vic.)	0	M	40
Springfield (Macedon Ranges - Vic.)	1	F	85
Springfield (Macedon Ranges - Vic.)	1	M	77
Springhurst	0	F	7
Springhurst	0	M	3
Springhurst	1	F	161
Springhurst	1	M	163
Springmount	0	F	7
Springmount	0	M	10
Springmount	1	F	82
Springmount	1	M	74
Springvale (Vic.)	0	F	563
Springvale (Vic.)	0	M	613
Springvale (Vic.)	1	F	9905
Springvale (Vic.)	1	M	10484
Springvale South	0	F	223
Springvale South	0	M	243
Springvale South	1	F	6133
Springvale South	1	M	6062
St Albans (Vic.)	0	F	1473
St Albans (Vic.)	0	M	1458
St Albans (Vic.)	1	F	17213
St Albans (Vic.)	1	M	17484
St Albans Park	0	F	178
St Albans Park	0	M	127
St Albans Park	1	F	2332
St Albans Park	1	M	2135
St Andrews (Vic.)	0	F	47
St Andrews (Vic.)	0	M	50
St Andrews (Vic.)	1	F	525
St Andrews (Vic.)	1	M	571
St Andrews Beach	0	F	19
St Andrews Beach	0	M	20
St Andrews Beach	1	F	404
St Andrews Beach	1	M	393
St Arnaud	0	F	76
St Arnaud	0	M	73
St Arnaud	1	F	1042
St Arnaud	1	M	966
St Arnaud East	1	F	41
St Arnaud East	1	M	40
St Arnaud North	0	F	4
St Arnaud North	1	F	20
St Arnaud North	1	M	24
St Clair (Vic.)	1	F	25
St Clair (Vic.)	1	M	20
St Germains	0	F	3
St Germains	0	M	3
St Germains	1	F	30
St Germains	1	M	45
St Helena	0	F	85
St Helena	0	M	31
St Helena	1	F	1424
St Helena	1	M	1301
St Helens (Vic.)	0	F	4
St Helens (Vic.)	0	M	9
St Helens (Vic.)	1	F	26
St Helens (Vic.)	1	M	21
St Helens Plains	0	M	4
St Helens Plains	1	F	20
St Helens Plains	1	M	16
St James (Vic.)	0	F	3
St James (Vic.)	0	M	5
St James (Vic.)	1	F	50
St James (Vic.)	1	M	70
St Kilda (Vic.)	0	F	1734
St Kilda (Vic.)	0	M	2204
St Kilda (Vic.)	1	F	8242
St Kilda (Vic.)	1	M	8238
St Kilda East	0	F	592
St Kilda East	0	M	631
St Kilda East	1	F	5993
St Kilda East	1	M	5762
St Kilda West	0	F	184
St Kilda West	0	M	184
St Kilda West	1	F	1377
St Kilda West	1	M	1342
St Leonards (Vic.)	0	F	100
St Leonards (Vic.)	0	M	97
St Leonards (Vic.)	1	F	1111
St Leonards (Vic.)	1	M	1096
Staceys Bridge	1	F	16
Staceys Bridge	1	M	16
Staffordshire Reef	0	F	3
Staffordshire Reef	1	F	20
Staffordshire Reef	1	M	21
Staghorn Flat	0	F	7
Staghorn Flat	0	M	3
Staghorn Flat	1	F	130
Staghorn Flat	1	M	134
Stanhope (Vic.)	0	F	39
Stanhope (Vic.)	0	M	41
Stanhope (Vic.)	1	F	348
Stanhope (Vic.)	1	M	377
Stanley (Vic.)	0	F	21
Stanley (Vic.)	0	M	24
Stanley (Vic.)	1	F	148
Stanley (Vic.)	1	M	146
Staughton Vale	1	F	42
Staughton Vale	1	M	48
Stavely	1	F	10
Stavely	1	M	23
Stawell	0	F	285
Stawell	0	M	236
Stawell	1	F	2739
Stawell	1	M	2628
Steels Creek	0	F	4
Steels Creek	0	M	5
Steels Creek	1	F	110
Steels Creek	1	M	110
Steiglitz (Vic.)	0	F	3
Steiglitz (Vic.)	0	M	3
Steiglitz (Vic.)	1	F	23
Steiglitz (Vic.)	1	M	30
Stewarton (Vic.)	0	F	3
Stewarton (Vic.)	0	M	5
Stewarton (Vic.)	1	F	45
Stewarton (Vic.)	1	M	43
Stockdale	0	F	5
Stockdale	0	M	6
Stockdale	1	F	27
Stockdale	1	M	20
Stockyard Hill	1	F	28
Stockyard Hill	1	M	18
Stonehaven	0	F	4
Stonehaven	0	M	3
Stonehaven	1	F	36
Stonehaven	1	M	37
Stoneleigh (Vic.)	1	F	18
Stoneleigh (Vic.)	1	M	18
Stony Creek (Central Goldfields - Vic.)	1	M	3
Stony Creek (South Gippsland - Vic.)	0	F	7
Stony Creek (South Gippsland - Vic.)	0	M	9
Stony Creek (South Gippsland - Vic.)	1	F	130
Stony Creek (South Gippsland - Vic.)	1	M	127
Stonyford	0	F	3
Stonyford	0	M	3
Stonyford	1	F	13
Stonyford	1	M	25
Stradbroke	0	F	4
Stradbroke	0	M	5
Stradbroke	1	F	75
Stradbroke	1	M	78
Strangways	0	F	6
Strangways	0	M	6
Strangways	1	F	29
Strangways	1	M	37
Stratford (Vic.)	0	F	68
Stratford (Vic.)	0	M	65
Stratford (Vic.)	1	F	1221
Stratford (Vic.)	1	M	1157
Strath Creek	0	F	13
Strath Creek	0	M	17
Strath Creek	1	F	61
Strath Creek	1	M	77
Strathallan	0	F	5
Strathallan	0	M	8
Strathallan	1	F	68
Strathallan	1	M	62
Strathbogie	0	F	6
Strathbogie	0	M	10
Strathbogie	1	F	134
Strathbogie	1	M	134
Strathdale	0	F	119
Strathdale	0	M	175
Strathdale	1	F	2684
Strathdale	1	M	2577
Strathdownie	0	F	11
Strathdownie	0	M	11
Strathdownie	1	F	76
Strathdownie	1	M	78
Strathewen	0	F	6
Strathewen	0	M	7
Strathewen	1	F	74
Strathewen	1	M	78
Strathfieldsaye	0	F	68
Strathfieldsaye	0	M	76
Strathfieldsaye	1	F	2606
Strathfieldsaye	1	M	2536
Strathkellar	1	F	47
Strathkellar	1	M	49
Strathlea	0	F	3
Strathlea	1	F	8
Strathlea	1	M	6
Strathmerton	0	F	32
Strathmerton	0	M	36
Strathmerton	1	F	469
Strathmerton	1	M	499
Strathmore (Vic.)	0	F	138
Strathmore (Vic.)	0	M	130
Strathmore (Vic.)	1	F	4006
Strathmore (Vic.)	1	M	3953
Strathmore Heights	0	F	17
Strathmore Heights	0	M	16
Strathmore Heights	1	F	488
Strathmore Heights	1	M	470
Streatham	0	F	8
Streatham	0	M	5
Streatham	1	F	65
Streatham	1	M	74
Strzelecki (Vic.)	0	F	9
Strzelecki (Vic.)	0	M	6
Strzelecki (Vic.)	1	F	32
Strzelecki (Vic.)	1	M	46
Stuart Mill	0	F	5
Stuart Mill	0	M	4
Stuart Mill	1	F	34
Stuart Mill	1	M	34
Sugarloaf (Vic.)	1	F	3
Sugarloaf (Vic.)	1	M	8
Sugarloaf Creek	0	F	5
Sugarloaf Creek	0	M	5
Sugarloaf Creek	1	F	96
Sugarloaf Creek	1	M	111
Sulky	1	F	110
Sulky	1	M	113
Sunbury	0	F	870
Sunbury	0	M	718
Sunbury	1	F	17375
Sunbury	1	M	16478
Sunday Creek	0	F	11
Sunday Creek	0	M	8
Sunday Creek	1	F	141
Sunday Creek	1	M	147
Sunderland Bay	0	F	3
Sunderland Bay	0	M	3
Sunderland Bay	1	F	107
Sunderland Bay	1	M	110
Sunset Strip (Vic.)	0	F	25
Sunset Strip (Vic.)	0	M	21
Sunset Strip (Vic.)	1	F	195
Sunset Strip (Vic.)	1	M	177
Sunshine (Vic.)	0	F	333
Sunshine (Vic.)	0	M	382
Sunshine (Vic.)	1	F	4243
Sunshine (Vic.)	1	M	4596
Sunshine North	0	F	355
Sunshine North	0	M	295
Sunshine North	1	F	5493
Sunshine North	1	M	5504
Sunshine West	0	F	475
Sunshine West	0	M	443
Sunshine West	1	F	8853
Sunshine West	1	M	8797
Surf Beach (Vic.)	0	F	31
Surf Beach (Vic.)	0	M	25
Surf Beach (Vic.)	1	F	230
Surf Beach (Vic.)	1	M	226
Surrey Hills	0	F	321
Surrey Hills	0	M	270
Surrey Hills	1	F	6661
Surrey Hills	1	M	6017
Sutherland (Vic.)	1	F	7
Sutherland (Vic.)	1	M	10
Sutherlands Creek	0	F	10
Sutherlands Creek	0	M	5
Sutherlands Creek	1	F	51
Sutherlands Creek	1	M	48
Sutton Grange	0	F	6
Sutton Grange	0	M	6
Sutton Grange	1	F	59
Sutton Grange	1	M	64
Swan Bay (Vic.)	1	F	30
Swan Bay (Vic.)	1	M	27
Swan Hill	0	F	676
Swan Hill	0	M	711
Swan Hill	1	F	4873
Swan Hill	1	M	4619
Swan Hill West	1	F	7
Swan Marsh	0	F	8
Swan Marsh	0	M	7
Swan Marsh	1	F	52
Swan Marsh	1	M	54
Swan Reach (Vic.)	0	F	24
Swan Reach (Vic.)	0	M	34
Swan Reach (Vic.)	1	F	320
Swan Reach (Vic.)	1	M	331
Swanpool	0	F	9
Swanpool	0	M	5
Swanpool	1	F	92
Swanpool	1	M	95
Swanwater	1	F	6
Swanwater	1	M	8
Swanwater West	1	F	5
Swanwater West	1	M	5
Swifts Creek	0	F	13
Swifts Creek	0	M	14
Swifts Creek	1	F	116
Swifts Creek	1	M	127
Sydenham (Vic.)	0	F	476
Sydenham (Vic.)	0	M	353
Sydenham (Vic.)	1	F	4951
Sydenham (Vic.)	1	M	4945
Sylvaterre	1	F	8
Sylvaterre	1	M	8
Tabilk	0	F	16
Tabilk	0	M	8
Tabilk	1	F	51
Tabilk	1	M	56
Tabor	1	F	15
Tabor	1	M	24
Taggerty	0	F	8
Taggerty	0	M	13
Taggerty	1	F	155
Taggerty	1	M	140
Tahara	1	F	14
Tahara	1	M	18
Tahara Bridge	1	F	7
Tahara Bridge	1	M	10
Tahara West	1	F	14
Tahara West	1	M	12
Talbot (Vic.)	0	F	10
Talbot (Vic.)	0	M	17
Talbot (Vic.)	1	F	181
Talbot (Vic.)	1	M	214
Talgarno	0	F	4
Talgarno	0	M	5
Talgarno	1	F	93
Talgarno	1	M	109
Tallandoon	0	F	6
Tallandoon	0	M	4
Tallandoon	1	F	29
Tallandoon	1	M	39
Tallangatta	0	F	57
Tallangatta	0	M	48
Tallangatta	1	F	459
Tallangatta	1	M	476
Tallangatta East	1	F	22
Tallangatta East	1	M	31
Tallangatta South	1	F	63
Tallangatta South	1	M	78
Tallangatta Valley	0	F	11
Tallangatta Valley	0	M	13
Tallangatta Valley	1	F	84
Tallangatta Valley	1	M	90
Tallarook	0	F	27
Tallarook	0	M	36
Tallarook	1	F	308
Tallarook	1	M	346
Tallygaroopna	0	F	18
Tallygaroopna	0	M	20
Tallygaroopna	1	F	240
Tallygaroopna	1	M	278
Tambo Crossing	1	F	9
Tambo Crossing	1	M	7
Tambo Upper	0	F	6
Tambo Upper	0	M	9
Tambo Upper	1	F	154
Tambo Upper	1	M	151
Tamboon	0	F	7
Tamboon	0	M	5
Taminick	0	M	3
Taminick	1	F	44
Taminick	1	M	50
Tamleugh	1	F	21
Tamleugh	1	M	20
Tamleugh North	1	F	17
Tamleugh North	1	M	17
Tandarook	1	F	14
Tandarook	1	M	11
Tandarra	1	F	23
Tandarra	1	M	28
Tangambalanga	0	F	10
Tangambalanga	0	M	10
Tangambalanga	1	F	263
Tangambalanga	1	M	249
Tanjil Bren	0	F	3
Tanjil Bren	0	M	3
Tanjil Bren	1	M	3
Tanjil South	0	F	5
Tanjil South	0	M	7
Tanjil South	1	F	232
Tanjil South	1	M	264
Tanwood	0	F	5
Tanwood	0	M	3
Tanwood	1	F	7
Tanwood	1	M	9
Tanybryn	1	F	4
Tanybryn	1	M	5
Taradale (Vic.)	0	F	23
Taradale (Vic.)	0	M	16
Taradale (Vic.)	1	F	191
Taradale (Vic.)	1	M	199
Tarcombe	0	F	7
Tarcombe	0	M	3
Tarcombe	1	F	16
Tarcombe	1	M	16
Tarilta	1	F	9
Tarilta	1	M	12
Tarnagulla	0	F	10
Tarnagulla	0	M	7
Tarnagulla	1	F	49
Tarnagulla	1	M	71
Tarneit	0	F	690
Tarneit	0	M	730
Tarneit	1	F	16538
Tarneit	1	M	16416
Tarnook	0	M	3
Tarnook	1	F	35
Tarnook	1	M	43
Taroon	0	F	3
Taroon	0	M	4
Taroon	1	F	6
Taroon	1	M	11
Tarra Valley	0	F	14
Tarra Valley	0	M	3
Tarra Valley	1	F	37
Tarra Valley	1	M	32
Tarranyurk	1	F	14
Tarranyurk	1	M	16
Tarraville	0	F	5
Tarraville	0	M	4
Tarraville	1	F	36
Tarraville	1	M	44
Tarrawarra	0	F	3
Tarrawarra	0	M	22
Tarrawarra	1	F	30
Tarrawarra	1	M	27
Tarrawingee	0	F	14
Tarrawingee	0	M	16
Tarrawingee	1	F	165
Tarrawingee	1	M	164
Tarrayoukyan	1	F	11
Tarrayoukyan	1	M	11
Tarrengower	1	F	30
Tarrengower	1	M	34
Tarrenlea	1	F	15
Tarrenlea	1	M	18
Tarrington	1	F	144
Tarrington	1	M	143
Tarrone	1	F	31
Tarrone	1	M	31
Tarwin	1	F	25
Tarwin	1	M	31
Tarwin Lower	0	F	7
Tarwin Lower	0	M	13
Tarwin Lower	1	F	158
Tarwin Lower	1	M	158
Tatong	0	F	8
Tatong	0	M	10
Tatong	1	F	130
Tatong	1	M	130
Tatura	0	F	191
Tatura	0	M	168
Tatura	1	F	2033
Tatura	1	M	2084
Tatura East	0	F	5
Tatura East	0	M	8
Tatura East	1	F	62
Tatura East	1	M	70
Tatyoon	0	F	5
Tatyoon	0	M	8
Tatyoon	1	F	53
Tatyoon	1	M	59
Tawonga	0	F	12
Tawonga	0	M	13
Tawonga	1	F	270
Tawonga	1	M	236
Tawonga South	0	F	79
Tawonga South	0	M	103
Tawonga South	1	F	384
Tawonga South	1	M	375
Taylor Bay	0	F	8
Taylor Bay	0	M	3
Taylor Bay	1	F	10
Taylor Bay	1	M	17
Taylors Hill	0	F	167
Taylors Hill	0	M	173
Taylors Hill	1	F	7311
Taylors Hill	1	M	7121
Taylors Lakes	0	F	246
Taylors Lakes	0	M	225
Taylors Lakes	1	F	7482
Taylors Lakes	1	M	7466
Teal Point	1	F	33
Teal Point	1	M	27
Tecoma	0	F	39
Tecoma	0	M	38
Tecoma	1	F	993
Tecoma	1	M	983
Teddywaddy	1	F	12
Teddywaddy	1	M	9
Teddywaddy West	1	F	5
Teddywaddy West	1	M	11
Teesdale (Vic.)	0	F	30
Teesdale (Vic.)	0	M	26
Teesdale (Vic.)	1	F	843
Teesdale (Vic.)	1	M	788
Telangatuk East	1	F	30
Telangatuk East	1	M	35
Telford	1	F	14
Telford	1	M	13
Telopea Downs	0	F	11
Telopea Downs	1	F	15
Telopea Downs	1	M	21
Templestowe	0	F	541
Templestowe	0	M	368
Templestowe	1	F	7939
Templestowe	1	M	7448
Templestowe Lower	0	F	392
Templestowe Lower	0	M	238
Templestowe Lower	1	F	6524
Templestowe Lower	1	M	6077
Tempy	1	F	21
Tempy	1	M	26
Tenby Point	0	F	3
Tenby Point	0	M	5
Tenby Point	1	F	88
Tenby Point	1	M	79
Tennyson (Vic.)	1	F	24
Tennyson (Vic.)	1	M	33
Terang	0	F	118
Terang	0	M	127
Terang	1	F	987
Terang	1	M	961
Terip Terip	1	F	29
Terip Terip	1	M	28
Terrappee	1	F	10
Terrappee	1	M	10
Terrick Terrick	0	M	3
Terrick Terrick	1	F	3
Terrick Terrick	1	M	3
Terrick Terrick East	1	F	4
Terrick Terrick East	1	M	3
Tesbury	0	M	3
Tesbury	1	F	56
Tesbury	1	M	50
Tetoora Road	0	F	3
Tetoora Road	0	M	5
Tetoora Road	1	F	29
Tetoora Road	1	M	32
Thalia	1	F	4
Thalia	1	M	3
The Basin (Vic.)	0	F	134
The Basin (Vic.)	0	M	118
The Basin (Vic.)	1	F	2047
The Basin (Vic.)	1	M	2014
The Cove	1	F	9
The Cove	1	M	7
The Gurdies	0	F	3
The Gurdies	0	M	4
The Gurdies	1	F	87
The Gurdies	1	M	87
The Heart	1	F	8
The Heart	1	M	12
The Honeysuckles	0	F	3
The Honeysuckles	0	M	3
The Honeysuckles	1	F	42
The Honeysuckles	1	M	46
The Patch	0	F	30
The Patch	0	M	28
The Patch	1	F	491
The Patch	1	M	474
The Sisters	0	M	3
The Sisters	1	F	64
The Sisters	1	M	77
Thologolong	1	F	3
Thologolong	1	M	6
Thomastown	0	F	388
Thomastown	0	M	405
Thomastown	1	F	9843
Thomastown	1	M	9805
Thomson (Greater Geelong - Vic.)	0	F	88
Thomson (Greater Geelong - Vic.)	0	M	91
Thomson (Greater Geelong - Vic.)	1	F	753
Thomson (Greater Geelong - Vic.)	1	M	666
Thoona	0	F	4
Thoona	0	M	8
Thoona	1	F	58
Thoona	1	M	66
Thornbury	0	F	690
Thornbury	0	M	543
Thornbury	1	F	8968
Thornbury	1	M	8096
Thornton (Vic.)	0	F	4
Thornton (Vic.)	0	M	10
Thornton (Vic.)	1	F	124
Thornton (Vic.)	1	M	136
Thorpdale	0	F	4
Thorpdale	0	M	3
Thorpdale	1	F	222
Thorpdale	1	M	229
Thorpdale South	0	F	8
Thorpdale South	1	F	13
Thorpdale South	1	M	13
Thowgla Valley	1	F	39
Thowgla Valley	1	M	41
Three Bridges	0	F	4
Three Bridges	0	M	5
Three Bridges	1	F	89
Three Bridges	1	M	96
Timboon	0	F	24
Timboon	0	M	26
Timboon	1	F	554
Timboon	1	M	549
Timboon West	0	M	4
Timboon West	1	F	25
Timboon West	1	M	26
Timmering	0	F	3
Timmering	0	M	5
Timmering	1	F	38
Timmering	1	M	42
Timor (Vic.)	0	F	3
Timor (Vic.)	0	M	3
Timor (Vic.)	1	F	25
Timor (Vic.)	1	M	25
Timor West	1	F	9
Timor West	1	M	14
Tinamba	0	F	15
Tinamba	0	M	18
Tinamba	1	F	122
Tinamba	1	M	126
Tinamba West	0	F	3
Tinamba West	1	F	25
Tinamba West	1	M	24
Tintaldra	1	F	25
Tintaldra	1	M	32
Tittybong	1	F	5
Tittybong	1	M	3
Tol Tol	0	F	11
Tol Tol	0	M	21
Tol Tol	1	F	52
Tol Tol	1	M	59
Tolmie	0	F	38
Tolmie	0	M	34
Tolmie	1	F	178
Tolmie	1	M	183
Tongala	0	F	80
Tongala	0	M	69
Tongala	1	F	854
Tongala	1	M	881
Tonghi Creek	1	F	7
Tongio	0	F	3
Tongio	0	M	5
Tongio	1	F	22
Tongio	1	M	28
Tonimbuk	0	F	4
Tonimbuk	0	M	12
Tonimbuk	1	F	96
Tonimbuk	1	M	101
Tooan	1	F	10
Tooan	1	M	8
Tooborac	0	F	11
Tooborac	0	M	10
Tooborac	1	F	122
Tooborac	1	M	135
Toolamba	0	F	7
Toolamba	0	M	17
Toolamba	1	F	357
Toolamba	1	M	353
Toolamba West	0	F	4
Toolamba West	0	M	3
Toolamba West	1	F	49
Toolamba West	1	M	51
Toolangi	0	F	22
Toolangi	0	M	31
Toolangi	1	F	136
Toolangi	1	M	153
Toolern Vale	0	F	16
Toolern Vale	0	M	15
Toolern Vale	1	F	345
Toolern Vale	1	M	331
Toolleen	0	F	7
Toolleen	0	M	6
Toolleen	1	F	72
Toolleen	1	M	84
Toolondo	1	F	24
Toolondo	1	M	34
Toolong	0	F	3
Toolong	0	M	4
Toolong	1	F	44
Toolong	1	M	43
Toongabbie (Vic.)	0	F	16
Toongabbie (Vic.)	0	M	22
Toongabbie (Vic.)	1	F	476
Toongabbie (Vic.)	1	M	467
