SSC_NAME16	OnlyEnglishSpokenHome	Sex	persons
Fairfield (Qld)	1	F	1143
Fairfield (Qld)	1	M	1134
Fairney View	0	M	3
Fairney View	1	F	104
Fairney View	1	M	102
Fairy Bower	0	F	3
Fairy Bower	1	F	38
Fairy Bower	1	M	44
Fairyland	1	F	27
Fairyland	1	M	41
Fairymead	1	F	19
Fairymead	1	M	18
Farleigh	0	F	5
Farleigh	1	F	352
Farleigh	1	M	381
Farnborough	0	F	9
Farnborough	0	M	14
Farnborough	1	F	223
Farnborough	1	M	199
Farnsfield	1	F	57
Farnsfield	1	M	59
Fassifern (Qld)	1	F	9
Fassifern (Qld)	1	M	13
Fassifern Valley	1	F	41
Fassifern Valley	1	M	51
Federal (Qld)	0	F	5
Federal (Qld)	1	F	140
Federal (Qld)	1	M	134
Felton	1	F	122
Felton	1	M	133
Felton South	1	F	32
Felton South	1	M	22
Feluga	0	F	8
Feluga	0	M	4
Feluga	1	F	109
Feluga	1	M	122
Ferney	1	F	37
Ferney	1	M	47
Fernvale (Qld)	0	F	55
Fernvale (Qld)	0	M	49
Fernvale (Qld)	1	F	1468
Fernvale (Qld)	1	M	1383
Ferny Glen	0	F	3
Ferny Glen	0	M	3
Ferny Glen	1	F	38
Ferny Glen	1	M	36
Ferny Grove	0	F	285
Ferny Grove	0	M	245
Ferny Grove	1	F	2521
Ferny Grove	1	M	2463
Ferny Hills	0	F	222
Ferny Hills	0	M	179
Ferny Hills	1	F	4030
Ferny Hills	1	M	4034
Ficks Crossing	1	F	12
Ficks Crossing	1	M	19
Fifteen Mile	1	F	15
Fifteen Mile	1	M	17
Fig Tree Pocket	0	F	256
Fig Tree Pocket	0	M	236
Fig Tree Pocket	1	F	1693
Fig Tree Pocket	1	M	1720
Finch Hatton	0	F	8
Finch Hatton	0	M	7
Finch Hatton	1	F	219
Finch Hatton	1	M	220
Finlayvale	0	F	3
Finlayvale	1	F	10
Finlayvale	1	M	14
Finnie	1	F	37
Finnie	1	M	34
Fisher (Qld)	1	M	4
Fishermans Pocket	0	F	3
Fishermans Pocket	0	M	3
Fishermans Pocket	1	F	14
Fishermans Pocket	1	M	13
Fishery Falls	0	F	4
Fishery Falls	1	F	51
Fishery Falls	1	M	69
Fitzgerald Creek	0	F	9
Fitzgerald Creek	1	F	25
Fitzgerald Creek	1	M	36
Fitzgibbon	0	F	987
Fitzgibbon	0	M	964
Fitzgibbon	1	F	1858
Fitzgibbon	1	M	1586
Fitzroy Island	0	F	3
Fitzroy Island	0	M	4
Fitzroy Island	1	F	10
Fitzroy Island	1	M	21
Flagstone Creek	1	F	96
Flagstone Creek	1	M	108
Flametree	0	F	3
Flametree	0	M	3
Flametree	1	F	44
Flametree	1	M	46
Flaxton	0	F	26
Flaxton	0	M	21
Flaxton	1	F	436
Flaxton	1	M	393
Fletcher (Qld)	0	F	4
Fletcher (Qld)	0	M	6
Fletcher (Qld)	1	F	37
Fletcher (Qld)	1	M	45
Fleurbaix	0	M	5
Fleurbaix	1	F	21
Fleurbaix	1	M	14
Flinders View	0	F	132
Flinders View	0	M	108
Flinders View	1	F	2773
Flinders View	1	M	2600
Flinton	1	F	19
Flinton	1	M	19
Flying Fish Point	0	F	8
Flying Fish Point	0	M	14
Flying Fish Point	1	F	176
Flying Fish Point	1	M	174
Flying Fox (Qld)	1	F	30
Flying Fox (Qld)	1	M	29
Fordsdale	1	F	18
Fordsdale	1	M	31
Foreshores	0	M	3
Foreshores	1	F	60
Foreshores	1	M	65
Forest Creek	0	F	4
Forest Creek	0	M	4
Forest Creek	1	F	32
Forest Creek	1	M	47
Forest Glen (Qld)	0	F	43
Forest Glen (Qld)	0	M	28
Forest Glen (Qld)	1	F	621
Forest Glen (Qld)	1	M	598
Forest Hill (Qld)	0	F	26
Forest Hill (Qld)	0	M	31
Forest Hill (Qld)	1	F	435
Forest Hill (Qld)	1	M	411
Forest Lake	0	F	3314
Forest Lake	0	M	2938
Forest Lake	1	F	8076
Forest Lake	1	M	7547
Forest Ridge	1	F	16
Forest Ridge	1	M	20
Forest Springs	1	F	31
Forest Springs	1	M	28
Forestdale	0	F	190
Forestdale	0	M	193
Forestdale	1	F	996
Forestdale	1	M	1050
Foresthome	0	F	3
Foresthome	0	M	3
Foresthome	1	F	31
Foresthome	1	M	43
Forestvale	1	F	26
Forestvale	1	M	25
Formartin	0	F	3
Formartin	0	M	5
Formartin	1	F	39
Formartin	1	M	44
Forrest Beach (Qld)	0	F	14
Forrest Beach (Qld)	0	M	16
Forrest Beach (Qld)	1	F	560
Forrest Beach (Qld)	1	M	564
Forsayth	1	F	57
Forsayth	1	M	64
Fortitude Valley	0	F	949
Fortitude Valley	0	M	933
Fortitude Valley	1	F	1821
Fortitude Valley	1	M	2250
Forty Mile	1	F	9
Forty Mile	1	M	11
Fossilbrook	1	F	9
Foulden	1	F	3
Foulden	1	M	4
Four Ways	1	F	4
Four Ways	1	M	7
Foxdale	1	F	53
Foxdale	1	M	51
Frankfield	1	F	12
Frankfield	1	M	18
Fraser Island	0	F	6
Fraser Island	0	M	4
Fraser Island	1	F	47
Fraser Island	1	M	70
Frazerview	1	F	18
Frazerview	1	M	14
Fredericksfield	0	F	5
Fredericksfield	0	M	7
Fredericksfield	1	F	97
Fredericksfield	1	M	100
Freestone	1	F	96
Freestone	1	M	103
Frenches Creek	1	F	50
Frenches Creek	1	M	29
Frenchville	0	F	257
Frenchville	0	M	243
Frenchville	1	F	4127
Frenchville	1	M	3893
Freshwater (Qld)	0	F	89
Freshwater (Qld)	0	M	65
Freshwater (Qld)	1	F	947
Freshwater (Qld)	1	M	849
Freshwater Point	1	F	57
Freshwater Point	1	M	62
Friday Pocket	0	F	3
Friday Pocket	0	M	4
Friday Pocket	1	F	16
Friday Pocket	1	M	18
Fulham (Qld)	1	F	20
Fulham (Qld)	1	M	12
Gaeta	0	F	4
Gaeta	0	M	5
Gaeta	1	F	49
Gaeta	1	M	65
Gailes	0	F	195
Gailes	0	M	153
Gailes	1	F	624
Gailes	1	M	654
Gainsford	1	F	4
Gainsford	1	M	12
Gairloch	0	M	3
Gairloch	1	F	18
Gairloch	1	M	15
Galilee	1	F	4
Galilee	1	M	11
Gamboola	1	F	3
Gamboola	1	M	9
Garbutt	0	F	73
Garbutt	0	M	71
Garbutt	1	F	935
Garbutt	1	M	930
Garfield (Qld)	1	F	14
Garfield (Qld)	1	M	19
Gargett	0	F	6
Gargett	1	F	113
Gargett	1	M	113
Garnant	1	F	35
Garnant	1	M	54
Garners Beach	1	F	14
Garners Beach	1	M	9
Garradunga	0	F	8
Garradunga	0	M	14
Garradunga	1	F	56
Garradunga	1	M	60
Gatton	0	F	736
Gatton	0	M	696
Gatton	1	F	2659
Gatton	1	M	2491
Gaven	0	F	57
Gaven	0	M	47
Gaven	1	F	676
Gaven	1	M	708
Gayndah	0	F	45
Gayndah	0	M	51
Gayndah	1	F	834
Gayndah	1	M	822
Gaythorne	0	F	166
Gaythorne	0	M	133
Gaythorne	1	F	1286
Gaythorne	1	M	1212
Geebung	0	F	278
Geebung	0	M	272
Geebung	1	F	1949
Geebung	1	M	1912
Geham	0	F	4
Geham	0	M	3
Geham	1	F	211
Geham	1	M	249
Gemini Mountains	1	F	22
Gemini Mountains	1	M	26
Georgetown (Qld)	0	F	6
Georgetown (Qld)	0	M	3
Georgetown (Qld)	1	F	145
Georgetown (Qld)	1	M	160
Georgina (Qld)	1	F	7
Germantown (Qld)	0	F	6
Germantown (Qld)	0	M	3
Germantown (Qld)	1	F	34
Germantown (Qld)	1	M	21
Gheerulla	0	F	4
Gheerulla	0	M	5
Gheerulla	1	F	94
Gheerulla	1	M	107
Ghinghinda	1	F	17
Ghinghinda	1	M	18
Gigoomgan	1	F	11
Gigoomgan	1	M	17
Gilbert River	1	F	9
Gilbert River	1	M	17
Gilberton (Etheridge - Qld)	1	F	4
Gilberton (Gold Coast - Qld)	1	F	12
Gilberton (Gold Coast - Qld)	1	M	14
Gilla	1	F	16
Gilla	1	M	15
Gilldora	1	F	19
Gilldora	1	M	23
Gilston	0	F	99
Gilston	0	M	92
Gilston	1	F	1055
Gilston	1	M	1052
Gin Gin (Qld)	0	F	21
Gin Gin (Qld)	0	M	20
Gin Gin (Qld)	1	F	469
Gin Gin (Qld)	1	M	456
Gindie	0	F	3
Gindie	1	F	92
Gindie	1	M	104
Gindoran	1	M	3
Ginoondan	1	F	7
Ginoondan	1	M	8
Giru	0	F	3
Giru	0	M	8
Giru	1	F	151
Giru	1	M	171
Givelda	1	F	24
Givelda	1	M	19
Gladfield (Qld)	1	F	27
Gladfield (Qld)	1	M	34
Gladstone Central	0	F	105
Gladstone Central	0	M	115
Gladstone Central	1	F	455
Gladstone Central	1	M	575
Gladstone Harbour	1	F	14
Gladstone Harbour	1	M	16
Glamorgan Vale	0	F	3
Glamorgan Vale	1	F	171
Glamorgan Vale	1	M	184
Glan Devon	1	F	113
Glan Devon	1	M	119
Glanmire (Qld)	1	F	3
Glanmire (Qld)	1	M	7
Glass House Mountains	0	F	98
Glass House Mountains	0	M	82
Glass House Mountains	1	F	2309
Glass House Mountains	1	M	2295
Glastonbury	1	F	153
Glastonbury	1	M	172
Glebe (Qld)	1	F	14
Glebe (Qld)	1	M	9
Glen Allyn	1	F	74
Glen Allyn	1	M	67
Glen Aplin	0	F	16
Glen Aplin	0	M	16
Glen Aplin	1	F	213
Glen Aplin	1	M	228
Glen Boughton	0	M	3
Glen Boughton	1	F	7
Glen Boughton	1	M	6
Glen Cairn	0	F	3
Glen Cairn	1	F	49
Glen Cairn	1	M	52
Glen Echo	1	F	15
Glen Echo	1	M	11
Glen Eden	0	F	63
Glen Eden	0	M	65
Glen Eden	1	F	1218
Glen Eden	1	M	1165
Glen Esk	0	M	3
Glen Esk	1	F	19
Glen Esk	1	M	28
Glen Isla	1	F	18
Glen Isla	1	M	14
Glen Niven	0	M	3
Glen Niven	1	F	31
Glen Niven	1	M	37
Glen Russell	0	M	3
Glen Russell	1	F	4
Glen Russell	1	M	9
Glenarbon	1	F	16
Glenarbon	1	M	16
Glenaubyn	1	F	24
Glenaubyn	1	M	22
Glenaven	0	F	3
Glenaven	1	F	24
Glenaven	1	M	41
Glenbar	1	F	4
Glenbar	1	M	8
Glencoe (Qld)	1	F	138
Glencoe (Qld)	1	M	145
Glendale (Qld)	0	F	6
Glendale (Qld)	1	F	275
Glendale (Qld)	1	M	291
Glenden	0	F	8
Glenden	0	M	9
Glenden	1	F	232
Glenden	1	M	297
Gleneagle	0	F	27
Gleneagle	0	M	23
Gleneagle	1	F	872
Gleneagle	1	M	844
Glenella	0	F	181
Glenella	0	M	176
Glenella	1	F	2005
Glenella	1	M	1935
Glenfern (Qld)	1	F	3
Glenfern (Qld)	1	M	7
Glengallan	1	F	27
Glengallan	1	M	25
Glenhaughton	1	F	6
Glenhaughton	1	M	7
Glenlee (Qld)	0	F	11
Glenlee (Qld)	0	M	9
Glenlee (Qld)	1	F	539
Glenlee (Qld)	1	M	586
Glenleigh	1	F	16
Glenleigh	1	M	15
Glenlyon (Qld)	1	F	8
Glenlyon (Qld)	1	M	17
Glenmoral	1	F	26
Glenmoral	1	M	25
Glenmorgan	1	F	70
Glenmorgan	1	M	69
Glenorchy (Qld)	1	F	38
Glenorchy (Qld)	1	M	36
Glenore Grove	0	F	12
Glenore Grove	0	M	3
Glenore Grove	1	F	379
Glenore Grove	1	M	373
Glenrae	1	F	37
Glenrae	1	M	39
Glenrock (Qld)	1	F	21
Glenrock (Qld)	1	M	16
Glenroy (Qld)	1	F	11
Glenroy (Qld)	1	M	13
Glenvale	0	F	253
Glenvale	0	M	234
Glenvale	1	F	2944
Glenvale	1	M	2573
Glenview	0	F	22
Glenview	0	M	16
Glenview	1	F	551
Glenview	1	M	554
Glenwood (Qld)	0	F	26
Glenwood (Qld)	0	M	16
Glenwood (Qld)	1	F	643
Glenwood (Qld)	1	M	738
Godwin Beach	0	F	3
Godwin Beach	0	M	3
Godwin Beach	1	F	209
Godwin Beach	1	M	222
Gogango	0	F	3
Gogango	1	F	49
Gogango	1	M	59
Golden Beach (Qld)	0	F	114
Golden Beach (Qld)	0	M	81
Golden Beach (Qld)	1	F	2639
Golden Beach (Qld)	1	M	2391
Golden Fleece	0	M	3
Golden Fleece	1	F	30
Golden Fleece	1	M	23
Goldfields	1	F	7
Goldfields	1	M	9
Goldsborough (Qld)	0	F	19
Goldsborough (Qld)	0	M	15
Goldsborough (Qld)	1	F	426
Goldsborough (Qld)	1	M	417
Gooburrum	0	F	15
Gooburrum	0	M	10
Gooburrum	1	F	656
Gooburrum	1	M	662
Good Night	1	F	45
Good Night	1	M	55
Goodar	1	F	29
Goodar	1	M	28
Goodger	1	F	87
Goodger	1	M	85
Goodna	0	F	1651
Goodna	0	M	1549
Goodna	1	F	3080
Goodna	1	M	3186
Goodwood (Qld)	1	F	80
Goodwood (Qld)	1	M	77
Googa Creek	1	F	17
Googa Creek	1	M	19
Goolboo	0	M	3
Goolboo	1	F	4
Goolboo	1	M	7
Goolman	1	F	25
Goolman	1	M	18
Goomally	1	F	10
Goomally	1	M	10
Goombi	1	F	13
Goombi	1	M	19
Goomboorian	0	F	5
Goomboorian	0	M	8
Goomboorian	1	F	224
Goomboorian	1	M	233
Goombungee	0	F	9
Goombungee	0	M	4
Goombungee	1	F	478
Goombungee	1	M	477
Goomburra	0	F	6
Goomburra	0	M	4
Goomburra	1	F	104
Goomburra	1	M	118
Goomeri	0	F	8
Goomeri	0	M	5
Goomeri	1	F	308
Goomeri	1	M	290
Goomeribong	1	F	21
Goomeribong	1	M	20
Goondi	1	F	21
Goondi	1	M	27
Goondi Bend	0	F	23
Goondi Bend	0	M	23
Goondi Bend	1	F	233
Goondi Bend	1	M	254
Goondi Hill	0	F	38
Goondi Hill	0	M	24
Goondi Hill	1	F	213
Goondi Hill	1	M	171
Goondiwindi	0	F	105
Goondiwindi	0	M	118
Goondiwindi	1	F	2801
Goondiwindi	1	M	2687
Goorganga Creek	1	F	6
Goorganga Creek	1	M	3
Gooroolba	1	F	8
Gooroolba	1	M	5
Gootchie	1	F	36
Gootchie	1	M	45
Goovigen	1	F	86
Goovigen	1	M	106
Goowarra	1	F	5
Goowarra	1	M	14
Goranba	0	F	5
Goranba	0	M	12
Goranba	1	F	42
Goranba	1	M	56
Gordon Park	0	F	296
Gordon Park	0	M	251
Gordon Park	1	F	1747
Gordon Park	1	M	1726
Gordonbrook	0	F	3
Gordonbrook	1	F	78
Gordonbrook	1	M	81
Gordonstone	1	F	4
Gordonvale	0	F	205
Gordonvale	0	M	154
Gordonvale	1	F	2875
Gordonvale	1	M	2952
Gore	1	F	11
Gore	1	M	10
Gowrie Junction	0	F	15
Gowrie Junction	0	M	10
Gowrie Junction	1	F	1004
Gowrie Junction	1	M	1002
Gowrie Little Plain	1	F	35
Gowrie Little Plain	1	M	34
Gowrie Mountain	1	F	107
Gowrie Mountain	1	M	108
Gowrie Station	1	F	4
Gowrie Station	1	M	9
Gracemere	0	F	211
Gracemere	0	M	180
Gracemere	1	F	5281
Gracemere	1	M	4887
Graceville	0	F	234
Graceville	0	M	225
Graceville	1	F	2063
Graceville	1	M	1960
Grahams Creek	1	F	62
Grahams Creek	1	M	72
Granadilla	1	F	36
Granadilla	1	M	38
Grand Secret	0	F	3
Grand Secret	1	F	68
Grand Secret	1	M	79
Grandchester	0	M	7
Grandchester	1	F	204
Grandchester	1	M	196
Grange (Qld)	0	F	175
Grange (Qld)	0	M	141
Grange (Qld)	1	F	1984
Grange (Qld)	1	M	1878
Grant	1	F	3
Grant	1	M	5
Grantham	0	F	3
Grantham	0	M	3
Grantham	1	F	301
Grantham	1	M	275
Granville (Qld)	0	F	26
Granville (Qld)	0	M	14
Granville (Qld)	1	F	1236
Granville (Qld)	1	M	1209
Grapetree	0	F	5
Grapetree	1	F	10
Grapetree	1	M	10
Grasstree Beach	0	F	19
Grasstree Beach	0	M	14
Grasstree Beach	1	F	293
Grasstree Beach	1	M	329
Grays Gate	1	F	8
Grays Gate	1	M	25
Green Hill	0	F	4
Green Hill	0	M	3
Green Hill	1	F	64
Green Hill	1	M	74
Green Island	0	F	4
Green Island	0	M	3
Green Island	1	F	8
Green Island	1	M	6
Greenbank	0	F	362
Greenbank	0	M	339
Greenbank	1	F	3311
Greenbank	1	M	3331
Greenlands (Qld)	0	F	6
Greenlands (Qld)	0	M	8
Greenlands (Qld)	1	F	97
Greenlands (Qld)	1	M	105
Greenmount (Mackay - Qld)	0	F	10
Greenmount (Mackay - Qld)	0	M	5
Greenmount (Mackay - Qld)	1	F	215
Greenmount (Mackay - Qld)	1	M	218
Greenmount (Toowoomba - Qld)	0	F	9
Greenmount (Toowoomba - Qld)	0	M	4
Greenmount (Toowoomba - Qld)	1	F	333
Greenmount (Toowoomba - Qld)	1	M	328
Greens Creek (Qld)	1	F	145
Greens Creek (Qld)	1	M	162
Greenslopes	0	F	988
Greenslopes	0	M	1017
Greenslopes	1	F	3225
Greenslopes	1	M	3184
Greenswamp	1	F	15
Greenswamp	1	M	19
Greenup	1	F	12
Greenup	1	M	8
Greenvale (Qld)	1	F	95
Greenvale (Qld)	1	M	109
Greenview	1	F	41
Greenview	1	M	43
Greenwood (Qld)	1	F	18
Greenwood (Qld)	1	M	20
Gregors Creek	1	F	46
Gregors Creek	1	M	41
Gregory (Qld)	1	F	28
Gregory (Qld)	1	M	30
Gregory River (Bundaberg - Qld)	1	F	29
Gregory River (Bundaberg - Qld)	1	M	29
Gregory River (Whitsunday - Qld)	0	M	5
Gregory River (Whitsunday - Qld)	1	F	120
Gregory River (Whitsunday - Qld)	1	M	129
Greycliffe	1	F	10
Greycliffe	1	M	10
Greymare	1	F	23
Greymare	1	M	30
Griffin	0	F	414
Griffin	0	M	402
Griffin	1	F	2880
Griffin	1	M	2710
Groganville	1	F	5
Groganville	1	M	5
Groomsville	1	F	52
Groomsville	1	M	54
Groper Creek	1	F	20
Groper Creek	1	M	33
Grosmont	1	F	62
Grosmont	1	M	55
Grosvenor	1	F	5
Grosvenor	1	M	9
Guanaba	0	F	10
Guanaba	0	M	11
Guanaba	1	F	341
Guanaba	1	M	328
Gulliver	0	F	110
Gulliver	0	M	79
Gulliver	1	F	1249
Gulliver	1	M	1235
Guluguba	1	F	45
Guluguba	1	M	55
Gumdale	0	F	97
Gumdale	0	M	97
Gumdale	1	F	917
Gumdale	1	M	950
Gumlow	1	F	75
Gumlow	1	M	71
Gumlu	0	F	8
Gumlu	0	M	3
Gumlu	1	F	63
Gumlu	1	M	78
Gunalda	0	F	6
Gunalda	1	F	161
Gunalda	1	M	166
Gundiah	1	F	46
Gundiah	1	M	62
Gungaloon	1	F	12
Gungaloon	1	M	13
Gunnawarra	1	F	3
Gunnawarra	1	M	8
Gunnewin	1	F	28
Gunnewin	1	M	26
Gunpowder	1	F	8
Gunpowder	1	M	19
Gunyarra	1	F	10
Gunyarra	1	M	13
Gurgeena	1	F	11
Gurgeena	1	M	14
Gurulmundi	1	F	3
Gurulmundi	1	M	3
Guthalungra	1	F	34
Guthalungra	1	M	56
Gwambegwine	1	F	9
Gwambegwine	1	M	7
Gympie	0	F	207
Gympie	0	M	127
Gympie	1	F	5062
Gympie	1	M	4500
Habana	0	F	26
Habana	0	M	12
Habana	1	F	421
Habana	1	M	438
Haden	1	F	97
Haden	1	M	94
Haigslea	0	F	5
Haigslea	0	M	5
Haigslea	1	F	204
Haigslea	1	M	213
Hail Creek	0	F	3
Hail Creek	0	M	4
Hail Creek	1	F	22
Hail Creek	1	M	71
Haliday Bay	0	F	3
Haliday Bay	0	M	3
Haliday Bay	1	F	67
Haliday Bay	1	M	77
Halifax	0	F	18
Halifax	0	M	14
Halifax	1	F	189
Halifax	1	M	217
Haly Creek	1	F	55
Haly Creek	1	M	72
Hamilton (Qld)	0	F	552
Hamilton (Qld)	0	M	500
Hamilton (Qld)	1	F	2594
Hamilton (Qld)	1	M	2566
Hamilton Creek	1	F	47
Hamilton Creek	1	M	53
Hamilton Plains	1	F	39
Hamilton Plains	1	M	39
Hampden (Qld)	0	M	4
Hampden (Qld)	1	F	241
Hampden (Qld)	1	M	290
Hampton (Qld)	0	F	4
Hampton (Qld)	1	F	172
Hampton (Qld)	1	M	163
Hannaford	1	F	51
Hannaford	1	M	57
Happy Valley (Qld)	0	F	52
Happy Valley (Qld)	0	M	47
Happy Valley (Qld)	1	F	298
Happy Valley (Qld)	1	M	300
Harlaxton	0	F	52
Harlaxton	0	M	42
Harlaxton	1	F	1142
Harlaxton	1	M	1058
Harlin	1	F	77
Harlin	1	M	83
Harrami	1	F	13
Harrami	1	M	16
Harristown	0	F	337
Harristown	0	M	360
Harristown	1	F	3849
Harristown	1	M	3377
Harrisville	0	F	7
Harrisville	0	M	3
Harrisville	1	F	295
Harrisville	1	M	282
Hatton Vale	0	F	19
Hatton Vale	0	M	18
Hatton Vale	1	F	682
Hatton Vale	1	M	727
Hawkins Creek	0	F	3
Hawkins Creek	0	M	5
Hawkins Creek	1	F	108
Hawkins Creek	1	M	95
Hawkwood	1	F	8
Hawkwood	1	M	16
Hawthorne	0	F	221
Hawthorne	0	M	189
Hawthorne	1	F	2264
Hawthorne	1	M	2108
Hay Point	0	F	11
Hay Point	0	M	9
Hay Point	1	F	566
Hay Point	1	M	628
Hazeldean	0	M	3
Hazeldean	1	F	127
Hazeldean	1	M	127
Hazledean	1	F	3
Hazledean	1	M	12
Headington Hill	1	F	25
Headington Hill	1	M	28
Healy	0	F	68
Healy	0	M	62
Healy	1	F	785
Healy	1	M	836
Heathwood	0	F	586
Heathwood	0	M	571
Heathwood	1	F	776
Heathwood	1	M	729
Heatley	0	F	198
Heatley	0	M	149
Heatley	1	F	1774
Heatley	1	M	1652
Hebel	1	F	22
Hebel	1	M	38
Helens Hill	0	F	3
Helens Hill	0	M	6
Helens Hill	1	F	40
Helens Hill	1	M	49
Helensvale	0	F	909
Helensvale	0	M	738
Helensvale	1	F	7202
Helensvale	1	M	6988
Helidon	0	F	14
Helidon	0	M	14
Helidon	1	F	472
Helidon	1	M	471
Helidon Spa	0	F	6
Helidon Spa	0	M	4
Helidon Spa	1	F	235
Helidon Spa	1	M	242
Hemmant	0	F	142
Hemmant	0	M	129
Hemmant	1	F	1017
Hemmant	1	M	981
Hendon (Qld)	0	M	3
Hendon (Qld)	1	F	97
Hendon (Qld)	1	M	92
Hendra	0	F	204
Hendra	0	M	198
Hendra	1	F	2012
Hendra	1	M	1910
Herberton	0	F	47
Herberton	0	M	15
Herberton	1	F	395
Herberton	1	M	337
Heritage Park	0	F	418
Heritage Park	0	M	395
Heritage Park	1	F	2001
Heritage Park	1	M	1962
Hermit Park	0	F	157
Hermit Park	0	M	156
Hermit Park	1	F	1449
Hermit Park	1	M	1419
Herston	0	F	332
Herston	0	M	330
Herston	1	F	645
Herston	1	M	611
Hervey Range	1	F	124
Hervey Range	1	M	118
Hibernia	1	F	24
Hibernia	1	M	17
Hidden Valley (Qld)	0	F	9
Hidden Valley (Qld)	0	M	3
Hidden Valley (Qld)	1	F	175
Hidden Valley (Qld)	1	M	200
Hideaway Bay	0	F	3
Hideaway Bay	0	M	5
Hideaway Bay	1	F	83
Hideaway Bay	1	M	105
Highfields (Qld)	0	F	100
Highfields (Qld)	0	M	83
Highfields (Qld)	1	F	3807
Highfields (Qld)	1	M	3741
Highgate Hill	0	F	905
Highgate Hill	0	M	814
Highgate Hill	1	F	1913
Highgate Hill	1	M	2023
Highgrove	1	F	16
Highgrove	1	M	10
Highland Park	0	F	308
Highland Park	0	M	271
Highland Park	1	F	2894
Highland Park	1	M	2772
Highland Plains (Maranoa - Qld)	1	F	3
Highland Plains (Maranoa - Qld)	1	M	5
Highland Plains (Toowoomba - Qld)	1	F	23
Highland Plains (Toowoomba - Qld)	1	M	16
Highvale	0	F	37
Highvale	0	M	33
Highvale	1	F	816
Highvale	1	M	811
Highworth	0	F	14
Highworth	0	M	5
Highworth	1	F	139
Highworth	1	M	113
Hillcrest (Qld)	0	F	494
Hillcrest (Qld)	0	M	454
Hillcrest (Qld)	1	F	2202
Hillcrest (Qld)	1	M	2223
Hillview	1	F	34
Hillview	1	M	34
Hirstglen	1	F	41
Hirstglen	1	M	28
Hivesville	0	M	3
Hivesville	1	F	68
Hivesville	1	M	74
Hobartville (Qld)	1	F	29
Hobartville (Qld)	1	M	18
Hodgleigh	0	F	4
Hodgleigh	1	F	67
Hodgleigh	1	M	63
Hodgson	1	F	37
Hodgson	1	M	25
Hodgson Vale	0	F	30
Hodgson Vale	0	M	33
Hodgson Vale	1	F	624
Hodgson Vale	1	M	653
Holland Park	0	F	651
Holland Park	0	M	518
Holland Park	1	F	3394
Holland Park	1	M	3161
Holland Park West	0	F	562
Holland Park West	0	M	516
Holland Park West	1	F	2560
Holland Park West	1	M	2450
Holloways Beach	0	F	109
Holloways Beach	0	M	77
Holloways Beach	1	F	972
Holloways Beach	1	M	943
Hollywell	0	F	112
Hollywell	0	M	69
Hollywell	1	F	1249
Hollywell	1	M	1309
Holmview	0	F	163
Holmview	0	M	176
Holmview	1	F	1016
Holmview	1	M	892
Home Creek	1	F	5
Home Creek	1	M	13
Home Hill	0	F	89
Home Hill	0	M	64
Home Hill	1	F	1260
Home Hill	1	M	1272
Homebush (Qld)	0	F	3
Homebush (Qld)	0	M	5
Homebush (Qld)	1	F	114
Homebush (Qld)	1	M	120
Homestead	1	F	21
Homestead	1	M	22
Hookswood	1	F	21
Hookswood	1	M	25
Hope Island	0	F	616
Hope Island	0	M	465
Hope Island	1	F	4631
Hope Island	1	M	4429
Hope Vale	0	F	346
Hope Vale	0	M	386
Hope Vale	1	F	82
Hope Vale	1	M	104
Hopeland (Qld)	0	F	3
Hopeland (Qld)	1	F	60
Hopeland (Qld)	1	M	67
Horn	0	F	140
Horn	0	M	146
Horn	1	F	75
Horn	1	M	80
Horse Camp	0	F	5
Horse Camp	0	M	5
Horse Camp	1	F	182
Horse Camp	1	M	195
Horse Creek	1	F	53
Horse Creek	1	M	56
Horseshoe Bay	0	F	18
Horseshoe Bay	0	M	20
Horseshoe Bay	1	F	237
Horseshoe Bay	1	M	247
Horseshoe Lagoon	0	F	14
Horseshoe Lagoon	0	M	15
Horseshoe Lagoon	1	F	79
Horseshoe Lagoon	1	M	90
Horton	0	F	3
Horton	1	F	67
Horton	1	M	73
Howard	0	F	12
Howard	0	M	9
Howard	1	F	609
Howard	1	M	582
Howitt	1	F	6
Howitt	1	M	13
Hoya	0	F	3
Hoya	0	M	5
Hoya	1	F	96
Hoya	1	M	99
Hudson	0	F	10
Hudson	0	M	3
Hudson	1	F	88
Hudson	1	M	95
Hughenden	0	F	13
Hughenden	0	M	8
Hughenden	1	F	500
Hughenden	1	M	519
Hull Heads	0	F	3
Hull Heads	0	M	5
Hull Heads	1	F	41
Hull Heads	1	M	47
Humboldt	1	F	5
Humboldt	1	M	5
Humeburn	1	F	5
Humeburn	1	M	14
Humphery	0	F	3
Humphery	1	F	12
Humphery	1	M	12
Hunchy	0	F	14
Hunchy	0	M	13
Hunchy	1	F	234
Hunchy	1	M	255
Hungerford (Qld)	1	F	3
Hungerford (Qld)	1	M	13
Hurricane	1	F	3
Hurricane	1	M	9
Hutton Creek	1	F	7
Hutton Creek	1	M	19
Hyde Park (Qld)	0	F	50
Hyde Park (Qld)	0	M	47
Hyde Park (Qld)	1	F	593
Hyde Park (Qld)	1	M	623
Iama Island	0	F	141
Iama Island	0	M	129
Iama Island	1	F	9
Iama Island	1	M	6
Ibis	1	F	3
Ibis	1	M	4
Idalia	0	F	265
Idalia	0	M	230
Idalia	1	F	1872
Idalia	1	M	1880
Ideraway	1	F	12
Ideraway	1	M	18
Ilbilbie	0	F	3
Ilbilbie	1	F	130
