SSC_NAME16	AustCitizen	Sex	persons
Gibson Desert North	0	M	2
Gibson Desert North	1	F	128
Gibson Desert North	1	M	112
Gibson Desert South	0	F	6
Gibson Desert South	0	M	2
Gibson Desert South	1	F	26
Gibson Desert South	1	M	28
Gidgegannup	0	F	163
Gidgegannup	0	M	178
Gidgegannup	1	F	1184
Gidgegannup	1	M	1217
Gilgering	0	F	2
Gilgering	0	M	10
Gilgering	1	F	34
Gilgering	1	M	35
Gillimanning	0	F	-2
Gillimanning	0	M	3
Gillimanning	1	F	9
Gillimanning	1	M	6
Gillingarra	0	F	8
Gillingarra	0	M	3
Gillingarra	1	F	14
Gillingarra	1	M	17
Gilroyd	0	F	0
Gilroyd	0	M	0
Gilroyd	1	F	0
Gilroyd	1	M	0
Gingerah	0	F	0
Gingerah	0	M	5
Gingerah	1	F	0
Gingerah	1	M	0
Gingin	0	F	73
Gingin	0	M	65
Gingin	1	F	370
Gingin	1	M	342
Ginginup	0	F	4
Ginginup	0	M	6
Ginginup	1	F	14
Ginginup	1	M	15
Girrawheen	0	F	908
Girrawheen	0	M	989
Girrawheen	1	F	3420
Girrawheen	1	M	3444
Gledhow	0	F	59
Gledhow	0	M	70
Gledhow	1	F	407
Gledhow	1	M	434
Glen Forrest	0	F	145
Glen Forrest	0	M	155
Glen Forrest	1	F	1263
Glen Forrest	1	M	1215
Glen Iris (WA)	0	F	263
Glen Iris (WA)	0	M	263
Glen Iris (WA)	1	F	1280
Glen Iris (WA)	1	M	1197
Glen Mervyn	0	F	1
Glen Mervyn	0	M	4
Glen Mervyn	1	F	20
Glen Mervyn	1	M	26
Glencoe (WA)	0	F	1
Glencoe (WA)	0	M	5
Glencoe (WA)	1	F	15
Glencoe (WA)	1	M	12
Glendalough	0	F	633
Glendalough	0	M	612
Glendalough	1	F	627
Glendalough	1	M	614
Glenfield (WA)	0	F	54
Glenfield (WA)	0	M	67
Glenfield (WA)	1	F	434
Glenfield (WA)	1	M	393
Glenlynn	0	F	4
Glenlynn	0	M	5
Glenlynn	1	F	46
Glenlynn	1	M	44
Glenoran	0	F	5
Glenoran	0	M	-1
Glenoran	1	F	49
Glenoran	1	M	42
Glentromie	0	F	7
Glentromie	0	M	10
Glentromie	1	F	21
Glentromie	1	M	17
Gnangara	0	F	63
Gnangara	0	M	59
Gnangara	1	F	495
Gnangara	1	M	512
Gnarabup	0	F	43
Gnarabup	0	M	33
Gnarabup	1	F	203
Gnarabup	1	M	191
Gnoorea	0	F	0
Gnoorea	0	M	0
Gnoorea	1	F	0
Gnoorea	1	M	6
Gnowangerup	0	F	53
Gnowangerup	0	M	72
Gnowangerup	1	F	237
Gnowangerup	1	M	233
Gnowellen	0	F	2
Gnowellen	0	M	5
Gnowellen	1	F	8
Gnowellen	1	M	9
Golden Bay	0	F	350
Golden Bay	0	M	381
Golden Bay	1	F	1554
Golden Bay	1	M	1499
Goode Beach	0	F	16
Goode Beach	0	M	5
Goode Beach	1	F	100
Goode Beach	1	M	97
Goodlands	0	F	6
Goodlands	0	M	0
Goodlands	1	F	14
Goodlands	1	M	28
Goomalling	0	F	44
Goomalling	0	M	48
Goomalling	1	F	244
Goomalling	1	M	225
Goomarin	0	F	0
Goomarin	0	M	0
Goomarin	1	F	6
Goomarin	1	M	10
Gooseberry Hill	0	F	206
Gooseberry Hill	0	M	203
Gooseberry Hill	1	F	1449
Gooseberry Hill	1	M	1420
Gorge Rock	0	F	0
Gorge Rock	0	M	0
Gorge Rock	1	F	18
Gorge Rock	1	M	14
Gorrie	0	F	0
Gorrie	0	M	0
Gorrie	1	F	0
Gorrie	1	M	0
Gosnells	0	F	2376
Gosnells	0	M	2440
Gosnells	1	F	7859
Gosnells	1	M	7620
Gracetown	0	F	23
Gracetown	0	M	23
Gracetown	1	F	85
Gracetown	1	M	106
Granville (WA)	0	F	2
Granville (WA)	0	M	5
Granville (WA)	1	F	7
Granville (WA)	1	M	6
Grass Patch	0	F	11
Grass Patch	0	M	13
Grass Patch	1	F	49
Grass Patch	1	M	55
Grass Valley	0	F	11
Grass Valley	0	M	13
Grass Valley	1	F	73
Grass Valley	1	M	75
Green Head	0	F	7
Green Head	0	M	20
Green Head	1	F	130
Green Head	1	M	140
Green Range	0	F	2
Green Range	0	M	5
Green Range	1	F	27
Green Range	1	M	34
Green Valley (WA)	0	F	1
Green Valley (WA)	0	M	4
Green Valley (WA)	1	F	18
Green Valley (WA)	1	M	25
Greenbushes	0	F	21
Greenbushes	0	M	22
Greenbushes	1	F	169
Greenbushes	1	M	166
Greenfields	0	F	735
Greenfields	0	M	630
Greenfields	1	F	4444
Greenfields	1	M	4044
Greenhills	0	F	12
Greenhills	0	M	9
Greenhills	1	F	21
Greenhills	1	M	26
Greenmount (WA)	0	F	193
Greenmount (WA)	0	M	187
Greenmount (WA)	1	F	1152
Greenmount (WA)	1	M	1137
Greenough	0	F	14
Greenough	0	M	21
Greenough	1	F	123
Greenough	1	M	124
Greenwood (WA)	0	F	681
Greenwood (WA)	0	M	686
Greenwood (WA)	1	F	4108
Greenwood (WA)	1	M	4136
Greenwoods Valley	0	F	0
Greenwoods Valley	0	M	0
Greenwoods Valley	1	F	5
Greenwoods Valley	1	M	3
Gregory (WA)	0	F	-1
Gregory (WA)	0	M	4
Gregory (WA)	1	F	28
Gregory (WA)	1	M	35
Grey	0	F	0
Grey	0	M	5
Grey	1	F	0
Grey	1	M	3
Greys Plain	0	F	0
Greys Plain	0	M	9
Greys Plain	1	F	93
Greys Plain	1	M	103
Grimwade	0	F	0
Grimwade	0	M	0
Grimwade	1	F	0
Grimwade	1	M	0
Guilderton	0	F	20
Guilderton	0	M	20
Guilderton	1	F	70
Guilderton	1	M	68
Guildford (WA)	0	F	216
Guildford (WA)	0	M	218
Guildford (WA)	1	F	733
Guildford (WA)	1	M	841
Gundaring	0	F	0
Gundaring	0	M	0
Gundaring	1	F	3
Gundaring	1	M	3
Gunyidi	0	F	4
Gunyidi	0	M	6
Gunyidi	1	F	16
Gunyidi	1	M	17
Gutha	0	F	6
Gutha	0	M	0
Gutha	1	F	27
Gutha	1	M	25
Gwambygine	0	F	-2
Gwambygine	0	M	0
Gwambygine	1	F	29
Gwambygine	1	M	33
Gwelup	0	F	311
Gwelup	0	M	253
Gwelup	1	F	2049
Gwelup	1	M	1927
Gwindinup	0	F	0
Gwindinup	0	M	0
Gwindinup	1	F	26
Gwindinup	1	M	25
Hacketts Gully	0	F	0
Hacketts Gully	0	M	6
Hacketts Gully	1	F	26
Hacketts Gully	1	M	20
Halls Creek (WA)	0	F	148
Halls Creek (WA)	0	M	153
Halls Creek (WA)	1	F	625
Halls Creek (WA)	1	M	572
Halls Head	0	F	1332
Halls Head	0	M	1347
Halls Head	1	F	5740
Halls Head	1	M	5452
Hamel	0	F	16
Hamel	0	M	15
Hamel	1	F	109
Hamel	1	M	127
Hamelin Bay	0	F	2
Hamelin Bay	0	M	3
Hamelin Bay	1	F	16
Hamelin Bay	1	M	26
Hamelin Pool	0	F	1
Hamelin Pool	0	M	4
Hamelin Pool	1	F	6
Hamelin Pool	1	M	11
Hamersley	0	F	366
Hamersley	0	M	372
Hamersley	1	F	2116
Hamersley	1	M	2124
Hamersley Range	0	F	0
Hamersley Range	0	M	0
Hamersley Range	1	F	0
Hamersley Range	1	M	0
Hamilton Hill	0	F	1071
Hamilton Hill	0	M	1142
Hamilton Hill	1	F	4224
Hamilton Hill	1	M	3951
Hammond Park	0	F	636
Hammond Park	0	M	593
Hammond Park	1	F	1864
Hammond Park	1	M	1794
Hannans	0	F	287
Hannans	0	M	257
Hannans	1	F	999
Hannans	1	M	1004
Harris River	0	F	4
Harris River	0	M	-3
Harris River	1	F	41
Harris River	1	M	53
Harrisdale	0	F	1195
Harrisdale	0	M	1207
Harrisdale	1	F	3388
Harrisdale	1	M	3285
Harrismith	0	F	6
Harrismith	0	M	3
Harrismith	1	F	21
Harrismith	1	M	28
Harvey	0	F	335
Harvey	0	M	352
Harvey	1	F	1337
Harvey	1	M	1289
Hastings (WA)	0	F	3
Hastings (WA)	0	M	4
Hastings (WA)	1	F	22
Hastings (WA)	1	M	13
Hatter Hill	0	F	0
Hatter Hill	0	M	0
Hatter Hill	1	F	0
Hatter Hill	1	M	0
Hay (WA)	0	F	23
Hay (WA)	0	M	24
Hay (WA)	1	F	139
Hay (WA)	1	M	143
Haynes	0	F	135
Haynes	0	M	106
Haynes	1	F	235
Haynes	1	M	272
Hazelmere	0	F	78
Hazelmere	0	M	77
Hazelmere	1	F	344
Hazelmere	1	M	375
Hazelvale	0	F	12
Hazelvale	0	M	3
Hazelvale	1	F	26
Hazelvale	1	M	29
Heathridge	0	F	617
Heathridge	0	M	654
Heathridge	1	F	2679
Heathridge	1	M	2714
Helena Valley	0	F	184
Helena Valley	0	M	198
Helena Valley	1	F	1708
Helena Valley	1	M	1593
Henderson	0	F	5
Henderson	0	M	7
Henderson	1	F	3
Henderson	1	M	0
Henley Brook	0	F	207
Henley Brook	0	M	178
Henley Brook	1	F	1056
Henley Brook	1	M	1072
Henty (WA)	0	F	7
Henty (WA)	0	M	4
Henty (WA)	1	F	70
Henty (WA)	1	M	72
Herdsman	0	F	0
Herdsman	0	M	0
Herdsman	1	F	0
Herdsman	1	M	0
Herne Hill (WA)	0	F	100
Herne Hill (WA)	0	M	105
Herne Hill (WA)	1	F	645
Herne Hill (WA)	1	M	683
Herron	0	F	42
Herron	0	M	53
Herron	1	F	161
Herron	1	M	178
Hester	0	F	9
Hester	0	M	7
Hester	1	F	39
Hester	1	M	48
Hester Brook	0	F	3
Hester Brook	0	M	12
Hester Brook	1	F	47
Hester Brook	1	M	41
Higginsville	0	F	3
Higginsville	0	M	14
Higginsville	1	F	11
Higginsville	1	M	36
High Wycombe	0	F	1133
High Wycombe	0	M	1141
High Wycombe	1	F	5057
High Wycombe	1	M	4979
Highbury (WA)	0	F	24
Highbury (WA)	0	M	31
Highbury (WA)	1	F	111
Highbury (WA)	1	M	126
Highgate (WA)	0	F	341
Highgate (WA)	0	M	355
Highgate (WA)	1	F	758
Highgate (WA)	1	M	750
Hilbert	0	F	143
Hilbert	0	M	139
Hilbert	1	F	643
Hilbert	1	M	630
Hill River (WA)	0	F	10
Hill River (WA)	0	M	8
Hill River (WA)	1	F	34
Hill River (WA)	1	M	47
Hillarys	0	F	751
Hillarys	0	M	726
Hillarys	1	F	4721
Hillarys	1	M	4611
Hillman	0	F	145
Hillman	0	M	181
Hillman	1	F	726
Hillman	1	M	794
Hillside (WA)	0	F	0
Hillside (WA)	0	M	0
Hillside (WA)	1	F	30
Hillside (WA)	1	M	28
Hilton (WA)	0	F	373
Hilton (WA)	0	M	358
Hilton (WA)	1	F	1707
Hilton (WA)	1	M	1493
Hindmarsh (WA)	0	F	1
Hindmarsh (WA)	0	M	0
Hindmarsh (WA)	1	F	13
Hindmarsh (WA)	1	M	16
Hines Hill	0	F	0
Hines Hill	0	M	3
Hines Hill	1	F	20
Hines Hill	1	M	29
Hithergreen	0	F	-2
Hithergreen	0	M	3
Hithergreen	1	F	33
Hithergreen	1	M	26
Hocking	0	F	490
Hocking	0	M	430
Hocking	1	F	2539
Hocking	1	M	2461
Hoddys Well	0	F	12
Hoddys Well	0	M	12
Hoddys Well	1	F	52
Hoddys Well	1	M	45
Hoffman	0	F	7
Hoffman	0	M	6
Hoffman	1	F	11
Hoffman	1	M	18
Holleton	0	F	0
Holleton	0	M	0
Holleton	1	F	0
Holleton	1	M	0
Holmwood	0	F	1
Holmwood	0	M	3
Holmwood	1	F	8
Holmwood	1	M	9
Holt Rock	0	F	5
Holt Rock	0	M	0
Holt Rock	1	F	14
Holt Rock	1	M	18
Holyoake	0	F	0
Holyoake	0	M	3
Holyoake	1	F	4
Holyoake	1	M	8
Hope Valley (WA)	0	F	6
Hope Valley (WA)	0	M	3
Hope Valley (WA)	1	F	20
Hope Valley (WA)	1	M	27
Hopeland (WA)	0	F	30
Hopeland (WA)	0	M	30
Hopeland (WA)	1	F	138
Hopeland (WA)	1	M	133
Hopetoun (WA)	0	F	90
Hopetoun (WA)	0	M	102
Hopetoun (WA)	1	F	325
Hopetoun (WA)	1	M	356
Horrocks	0	F	10
Horrocks	0	M	4
Horrocks	1	F	61
Horrocks	1	M	67
Houtman Abrolhos	0	F	0
Houtman Abrolhos	0	M	5
Houtman Abrolhos	1	F	0
Houtman Abrolhos	1	M	0
Hovea	0	F	33
Hovea	0	M	30
Hovea	1	F	280
Hovea	1	M	278
Howatharra	0	F	9
Howatharra	0	M	13
Howatharra	1	F	51
Howatharra	1	M	61
Howick (WA)	0	F	8
Howick (WA)	0	M	2
Howick (WA)	1	F	16
Howick (WA)	1	M	27
Hulongine	0	F	6
Hulongine	0	M	0
Hulongine	1	F	14
Hulongine	1	M	14
Huntingdale (WA)	0	F	883
Huntingdale (WA)	0	M	878
Huntingdale (WA)	1	F	3424
Huntingdale (WA)	1	M	3507
Hyden	0	F	21
Hyden	0	M	35
Hyden	1	F	160
Hyden	1	M	161
Ikewa	0	F	1
Ikewa	0	M	2
Ikewa	1	F	11
Ikewa	1	M	13
Iluka (WA)	0	F	380
Iluka (WA)	0	M	385
Iluka (WA)	1	F	2300
Iluka (WA)	1	M	2200
Indee	0	F	6
Indee	0	M	16
Indee	1	F	0
Indee	1	M	18
Inggarda	0	F	0
Inggarda	0	M	-1
Inggarda	1	F	3
Inggarda	1	M	9
Inglehope	0	F	2
Inglehope	0	M	4
Inglehope	1	F	15
Inglehope	1	M	18
Inglewood (WA)	0	F	460
Inglewood (WA)	0	M	465
Inglewood (WA)	1	F	2488
Inglewood (WA)	1	M	2266
Inkpen	0	F	0
Inkpen	0	M	0
Inkpen	1	F	8
Inkpen	1	M	10
Innaloo	0	F	1084
Innaloo	0	M	1011
Innaloo	1	F	3344
Innaloo	1	M	2816
Innawanga	0	F	4
Innawanga	0	M	12
Innawanga	1	F	9
Innawanga	1	M	6
Irishtown (WA)	0	F	6
Irishtown (WA)	0	M	7
Irishtown (WA)	1	F	31
Irishtown (WA)	1	M	33
Irwin	0	F	2
Irwin	0	M	1
Irwin	1	F	37
Irwin	1	M	43
Israelite Bay	0	F	0
Israelite Bay	0	M	0
Israelite Bay	1	F	0
Israelite Bay	1	M	0
Isseka	0	F	2
Isseka	0	M	6
Isseka	1	F	30
Isseka	1	M	34
Jackitup	0	F	1
Jackitup	0	M	7
Jackitup	1	F	23
Jackitup	1	M	23
Jacup	0	F	3
Jacup	0	M	2
Jacup	1	F	29
Jacup	1	M	30
Jalbarragup	0	F	10
Jalbarragup	0	M	8
Jalbarragup	1	F	48
Jalbarragup	1	M	60
Jaloran	0	F	-3
Jaloran	0	M	-2
Jaloran	1	F	20
Jaloran	1	M	17
Jandabup	0	F	9
Jandabup	0	M	7
Jandabup	1	F	136
Jandabup	1	M	147
Jandakot	0	F	183
Jandakot	0	M	320
Jandakot	1	F	1084
Jandakot	1	M	1073
Jane Brook	0	F	205
Jane Brook	0	M	225
Jane Brook	1	F	1527
Jane Brook	1	M	1530
Jardee	0	F	9
Jardee	0	M	8
Jardee	1	F	81
Jardee	1	M	71
Jarrahdale	0	F	97
Jarrahdale	0	M	88
Jarrahdale	1	F	509
Jarrahdale	1	M	498
Jarrahwood	0	F	0
Jarrahwood	0	M	1
Jarrahwood	1	F	10
Jarrahwood	1	M	12
Jelcobine	0	F	8
Jelcobine	0	M	9
Jelcobine	1	F	71
Jelcobine	1	M	74
Jennacubbine	0	F	6
Jennacubbine	0	M	10
Jennacubbine	1	F	20
Jennacubbine	1	M	25
Jennapullin	0	F	7
Jennapullin	0	M	10
Jennapullin	1	F	27
Jennapullin	1	M	27
Jerdacuttup	0	F	12
Jerdacuttup	0	M	22
Jerdacuttup	1	F	35
Jerdacuttup	1	M	79
Jerramungup	0	F	49
Jerramungup	0	M	52
Jerramungup	1	F	106
Jerramungup	1	M	144
Jibberding	0	F	9
Jibberding	0	M	10
Jibberding	1	F	9
Jibberding	1	M	18
Jilakin	0	F	2
Jilakin	0	M	-1
Jilakin	1	F	12
Jilakin	1	M	28
Jindalee (WA)	0	F	400
Jindalee (WA)	0	M	366
Jindalee (WA)	1	F	917
Jindalee (WA)	1	M	841
Jindong	0	F	11
Jindong	0	M	12
Jindong	1	F	21
Jindong	1	M	27
Jingalup	0	F	11
Jingalup	0	M	12
Jingalup	1	F	46
Jingalup	1	M	45
Jitarning	0	F	4
Jitarning	0	M	0
Jitarning	1	F	16
Jitarning	1	M	21
Jolimont	0	F	146
Jolimont	0	M	124
Jolimont	1	F	648
Jolimont	1	M	484
Joondalup	0	F	1221
Joondalup	0	M	1323
Joondalup	1	F	3255
Joondalup	1	M	3292
Joondanna	0	F	585
Joondanna	0	M	541
Joondanna	1	F	2011
Joondanna	1	M	1698
Julimar	0	F	23
Julimar	0	M	22
Julimar	1	F	142
Julimar	1	M	150
Juna Downs	0	F	7
Juna Downs	0	M	61
Juna Downs	1	F	27
Juna Downs	1	M	129
Jurien Bay	0	F	116
Jurien Bay	0	M	105
Jurien Bay	1	F	751
Jurien Bay	1	M	789
Kadathinni	0	F	2
Kadathinni	0	M	5
Kadathinni	1	F	17
Kadathinni	1	M	19
Kalamunda	0	F	523
Kalamunda	0	M	499
Kalamunda	1	F	3081
Kalamunda	1	M	2869
Kalannie	0	F	14
Kalannie	0	M	31
Kalannie	1	F	62
Kalannie	1	M	77
Kalbarri	0	F	115
Kalbarri	0	M	122
Kalbarri	1	F	644
Kalbarri	1	M	678
Kalbarri National Park	0	F	0
Kalbarri National Park	0	M	0
Kalbarri National Park	1	F	0
Kalbarri National Park	1	M	0
Kalgan	0	F	47
Kalgan	0	M	36
Kalgan	1	F	361
Kalgan	1	M	358
Kalgoorlie	0	F	546
Kalgoorlie	0	M	663
Kalgoorlie	1	F	1252
Kalgoorlie	1	M	1444
Kalgup	0	F	-1
Kalgup	0	M	4
Kalgup	1	F	37
Kalgup	1	M	28
Kallaroo	0	F	433
Kallaroo	0	M	420
Kallaroo	1	F	2237
Kallaroo	1	M	2088
Kaloorup	0	F	-1
Kaloorup	0	M	7
Kaloorup	1	F	30
Kaloorup	1	M	38
Kalumburu	0	F	11
Kalumburu	0	M	6
Kalumburu	1	F	214
Kalumburu	1	M	179
Kambalda East	0	F	90
Kambalda East	0	M	166
Kambalda East	1	F	219
Kambalda East	1	M	271
Kambalda West	0	F	231
Kambalda West	0	M	206
Kambalda West	1	F	661
Kambalda West	1	M	689
Kangaroo Gully	0	F	30
Kangaroo Gully	0	M	33
Kangaroo Gully	1	F	196
Kangaroo Gully	1	M	169
Kanowna	0	F	4
Kanowna	0	M	5
Kanowna	1	F	0
Kanowna	1	M	3
Karakin	0	F	10
Karakin	0	M	18
Karakin	1	F	94
Karakin	1	M	126
Karalundi	0	F	18
Karalundi	0	M	8
Karalundi	1	F	20
Karalundi	1	M	21
Karawara	0	F	399
Karawara	0	M	434
Karawara	1	F	627
Karawara	1	M	599
Kardinya	0	F	784
Kardinya	0	M	863
Kardinya	1	F	3618
Kardinya	1	M	3466
Karijini	0	F	7
Karijini	0	M	8
Karijini	1	F	6
Karijini	1	M	19
Karlgarin	0	F	3
Karlgarin	0	M	4
Karlgarin	1	F	34
Karlgarin	1	M	48
Karlkurla	0	F	23
Karlkurla	0	M	30
Karlkurla	1	F	59
Karlkurla	1	M	66
Karloning	0	F	0
Karloning	0	M	0
Karloning	1	F	12
Karloning	1	M	11
Karloo	0	F	44
Karloo	0	M	28
Karloo	1	F	273
Karloo	1	M	232
Karnup	0	F	142
Karnup	0	M	163
Karnup	1	F	554
Karnup	1	M	517
Karragullen	0	F	22
Karragullen	0	M	22
Karragullen	1	F	170
Karragullen	1	M	181
Karrakatta	0	F	0
Karrakatta	0	M	0
Karrakatta	1	F	3
Karrakatta	1	M	3
Karrakup	0	F	30
Karrakup	0	M	24
Karrakup	1	F	66
Karrakup	1	M	72
Karramindie	0	F	0
Karramindie	0	M	0
Karramindie	1	F	0
Karramindie	1	M	0
Karranadgin	0	F	0
Karranadgin	0	M	5
Karranadgin	1	F	40
Karranadgin	1	M	42
Karratha	0	F	9
Karratha	0	M	17
Karratha	1	F	13
Karratha	1	M	38
Karratha Industrial Estate	0	F	21
Karratha Industrial Estate	0	M	63
Karratha Industrial Estate	1	F	30
Karratha Industrial Estate	1	M	100
Karridale	0	F	29
Karridale	0	M	14
Karridale	1	F	116
Karridale	1	M	117
Karrinyup	0	F	663
Karrinyup	0	M	597
Karrinyup	1	F	4257
Karrinyup	1	M	3769
Karroun Hill	0	F	0
Karroun Hill	0	M	0
Karroun Hill	1	F	0
Karroun Hill	1	M	0
Katanning	0	F	436
Katanning	0	M	488
Katanning	1	F	1373
Katanning	1	M	1390
Katrine	0	F	1
Katrine	0	M	2
Katrine	1	F	23
Katrine	1	M	20
Kauring	0	F	10
Kauring	0	M	9
Kauring	1	F	29
Kauring	1	M	37
Kealy	0	F	24
Kealy	0	M	23
Kealy	1	F	166
Kealy	1	M	165
Kebaringup	0	F	2
Kebaringup	0	M	1
Kebaringup	1	F	18
Kebaringup	1	M	13
Kellerberrin	0	F	67
Kellerberrin	0	M	77
Kellerberrin	1	F	425
Kellerberrin	1	M	406
Kelmscott	0	F	1078
Kelmscott	0	M	1099
Kelmscott	1	F	4138
Kelmscott	1	M	4144
Kendenup	0	F	73
Kendenup	0	M	68
Kendenup	1	F	414
Kendenup	1	M	441
Kenmare (WA)	0	F	-1
Kenmare (WA)	0	M	-4
Kenmare (WA)	1	F	10
Kenmare (WA)	1	M	14
Kennedy Range	0	F	3
Kennedy Range	0	M	0
Kennedy Range	1	F	0
Kennedy Range	1	M	0
Kensington (WA)	0	F	337
Kensington (WA)	0	M	356
Kensington (WA)	1	F	1975
Kensington (WA)	1	M	1862
Kentdale	0	F	4
Kentdale	0	M	3
Kentdale	1	F	47
Kentdale	1	M	44
Kenwick	0	F	717
Kenwick	0	M	777
Kenwick	1	F	1986
Kenwick	1	M	2206
Keralup	0	F	0
Keralup	0	M	0
Keralup	1	F	3
Keralup	1	M	3
Kewdale	0	F	1060
Kewdale	0	M	1055
Kewdale	1	F	2400
Kewdale	1	M	2378
Keysbrook	0	F	33
Keysbrook	0	M	360
Keysbrook	1	F	104
Keysbrook	1	M	129
Kiara	0	F	174
Kiara	0	M	171
Kiara	1	F	728
Kiara	1	M	751
Kimbolton (WA)	0	F	0
Kimbolton (WA)	0	M	11
Kimbolton (WA)	1	F	0
Kimbolton (WA)	1	M	4
King Leopold Ranges	0	F	25
King Leopold Ranges	0	M	17
King Leopold Ranges	1	F	93
King Leopold Ranges	1	M	106
King River	0	F	13
King River	0	M	20
King River	1	F	119
King River	1	M	115
Kings Park (WA)	0	F	0
Kings Park (WA)	0	M	-1
Kings Park (WA)	1	F	9
Kings Park (WA)	1	M	9
Kingsford (WA)	0	F	18
Kingsford (WA)	0	M	23
Kingsford (WA)	1	F	140
Kingsford (WA)	1	M	156
Kingsley	0	F	880
Kingsley	0	M	838
Kingsley	1	F	5850
Kingsley	1	M	5489
Kingston (WA)	0	F	0
Kingston (WA)	0	M	0
Kingston (WA)	1	F	6
Kingston (WA)	1	M	8
Kinross	0	F	725
Kinross	0	M	742
Kinross	1	F	2736
Kinross	1	M	2684
Kirk Rock	0	F	3
Kirk Rock	0	M	-2
Kirk Rock	1	F	6
Kirk Rock	1	M	6
Kirup	0	F	24
Kirup	0	M	23
Kirup	1	F	84
Kirup	1	M	92
Kojaneerup South	0	F	0
Kojaneerup South	0	M	-1
Kojaneerup South	1	F	20
Kojaneerup South	1	M	17
Kojarena	0	F	0
Kojarena	0	M	0
Kojarena	1	F	12
Kojarena	1	M	18
Kojonup	0	F	133
Kojonup	0	M	119
Kojonup	1	F	531
Kojonup	1	M	516
Kokeby	0	F	3
Kokeby	0	M	13
Kokeby	1	F	37
Kokeby	1	M	34
Kondinin	0	F	35
Kondinin	0	M	28
Kondinin	1	F	135
Kondinin	1	M	162
Kondut	0	F	-2
Kondut	0	M	8
Kondut	1	F	17
Kondut	1	M	18
Konnongorring	0	F	4
Konnongorring	0	M	2
Konnongorring	1	F	34
Konnongorring	1	M	39
Koojan	0	F	4
Koojan	0	M	4
Koojan	1	F	18
Koojan	1	M	33
Kookynie	0	F	1
Kookynie	0	M	6
Kookynie	1	F	16
Kookynie	1	M	17
Koolanooka	0	F	0
Koolanooka	0	M	0
Koolanooka	1	F	4
Koolanooka	1	M	6
Koolyanobbing	0	F	0
Koolyanobbing	0	M	39
Koolyanobbing	1	F	11
Koolyanobbing	1	M	38
Koomberkine	0	F	0
Koomberkine	0	M	0
Koomberkine	1	F	28
Koomberkine	1	M	32
Koondoola	0	F	512
Koondoola	0	M	587
Koondoola	1	F	1435
Koondoola	1	M	1522
Koongamia	0	F	78
Koongamia	0	M	91
Koongamia	1	F	391
Koongamia	1	M	433
Koorda	0	F	14
Koorda	0	M	18
Koorda	1	F	118
Koorda	1	M	110
Korbel	0	F	0
Korbel	0	M	-4
Korbel	1	F	26
Korbel	1	M	25
Kordabup	0	F	6
Kordabup	0	M	14
Kordabup	1	F	57
Kordabup	1	M	69
Korrelocking	0	F	7
Korrelocking	0	M	13
Korrelocking	1	F	16
Korrelocking	1	M	18
Kronkup	0	F	14
Kronkup	0	M	8
Kronkup	1	F	92
Kronkup	1	M	98
Kudardup	0	F	5
Kudardup	0	M	-1
Kudardup	1	F	44
Kudardup	1	M	46
Kuender	0	F	0
Kuender	0	M	-1
Kuender	1	F	14
Kuender	1	M	23
Kukerin	0	F	13
Kukerin	0	M	15
Kukerin	1	F	20
Kukerin	1	M	26
Kulikup	0	F	8
Kulikup	0	M	11
Kulikup	1	F	45
Kulikup	1	M	54
Kulin	0	F	26
Kulin	0	M	34
Kulin	1	F	158
Kulin	1	M	151
Kulin West	0	F	10
Kulin West	0	M	3
Kulin West	1	F	33
Kulin West	1	M	36
Kulja	0	F	0
Kulja	0	M	-1
Kulja	1	F	6
Kulja	1	M	10
Kumarina	0	F	9
Kumarina	0	M	18
Kumarina	1	F	3
Kumarina	1	M	29
Kunjin	0	F	1
Kunjin	0	M	5
Kunjin	1	F	13
Kunjin	1	M	14
Kununoppin	0	F	5
Kununoppin	0	M	4
Kununoppin	1	F	18
Kununoppin	1	M	30
Kununurra	0	F	562
Kununurra	0	M	539
Kununurra	1	F	2115
Kununurra	1	M	2090
Kurnalpi	0	F	0
Kurnalpi	0	M	1
Kurnalpi	1	F	3
Kurnalpi	1	M	3
Kurrenkutten	0	F	2
Kurrenkutten	0	M	4
Kurrenkutten	1	F	8
Kurrenkutten	1	M	11
Kweda	0	F	1
Kweda	0	M	4
Kweda	1	F	7
Kweda	1	M	5
Kwelkan	0	F	0
Kwelkan	0	M	9
Kwelkan	1	F	3
Kwelkan	1	M	5
Kwinana Beach	0	F	0
Kwinana Beach	0	M	3
Kwinana Beach	1	F	3
Kwinana Beach	1	M	4
Kwinana Town Centre	0	F	58
Kwinana Town Centre	0	M	58
Kwinana Town Centre	1	F	75
Kwinana Town Centre	1	M	62
Kwolyin	0	F	-1
Kwolyin	0	M	1
Kwolyin	1	F	13
Kwolyin	1	M	11
Lagrange	0	F	15
Lagrange	0	M	6
Lagrange	1	F	322
Lagrange	1	M	293
Lake Argyle	0	F	12
Lake Argyle	0	M	25
Lake Argyle	1	F	68
Lake Argyle	1	M	117
Lake Austin	0	F	5
Lake Austin	0	M	4
Lake Austin	1	F	3
Lake Austin	1	M	0
Lake Biddy	0	F	3
Lake Biddy	0	M	2
Lake Biddy	1	F	11
Lake Biddy	1	M	23
Lake Brown	0	F	3
Lake Brown	0	M	1
Lake Brown	1	F	4
Lake Brown	1	M	8
Lake Camm	0	F	-3
Lake Camm	0	M	-1
Lake Camm	1	F	21
Lake Camm	1	M	15
