SSC_NAME16	Age	persons
Donvale	75-84	853
Donvale	85+	558
Dooboobetic	15-19	3
Dooboobetic	45-54	3
Dooboobetic	55-64	3
Dooboobetic	75-84	3
Dooen	0-4	14
Dooen	5-14	26
Dooen	15-19	17
Dooen	20-24	13
Dooen	25-34	23
Dooen	35-44	23
Dooen	45-54	45
Dooen	55-64	37
Dooen	65-74	31
Dooen	75-84	11
Dooen	85+	4
Dookie	0-4	26
Dookie	5-14	58
Dookie	15-19	17
Dookie	20-24	8
Dookie	25-34	25
Dookie	35-44	39
Dookie	45-54	44
Dookie	55-64	50
Dookie	65-74	35
Dookie	75-84	15
Dookie	85+	4
Dookie College	5-14	3
Dookie College	15-19	15
Dookie College	20-24	4
Dookie College	25-34	3
Dookie College	35-44	9
Doreen	0-4	2435
Doreen	5-14	3736
Doreen	15-19	1216
Doreen	20-24	1020
Doreen	25-34	3678
Doreen	35-44	3844
Doreen	45-54	2471
Doreen	55-64	1505
Doreen	65-74	1077
Doreen	75-84	251
Doreen	85+	62
Dorodong	0-4	4
Dorodong	5-14	8
Dorodong	15-19	3
Dorodong	20-24	3
Dorodong	25-34	3
Dorodong	35-44	4
Dorodong	45-54	8
Dorodong	55-64	4
Dorodong	75-84	3
Douglas (Vic.)	0-4	6
Douglas (Vic.)	5-14	13
Douglas (Vic.)	15-19	4
Douglas (Vic.)	20-24	4
Douglas (Vic.)	25-34	3
Douglas (Vic.)	35-44	8
Douglas (Vic.)	45-54	6
Douglas (Vic.)	55-64	10
Douglas (Vic.)	65-74	8
Douglas (Vic.)	75-84	3
Doveton	0-4	682
Doveton	5-14	1152
Doveton	15-19	565
Doveton	20-24	735
Doveton	25-34	1659
Doveton	35-44	1320
Doveton	45-54	1024
Doveton	55-64	944
Doveton	65-74	677
Doveton	75-84	450
Doveton	85+	155
Dreeite	0-4	3
Dreeite	5-14	3
Dreeite	15-19	6
Dreeite	20-24	3
Dreeite	25-34	9
Dreeite	45-54	10
Dreeite	55-64	7
Dreeite	65-74	5
Dreeite	75-84	3
Dreeite South	15-19	3
Dreeite South	35-44	5
Dreeite South	45-54	12
Dreeite South	55-64	7
Dreeite South	65-74	4
Dreeite South	75-84	7
Driffield	0-4	7
Driffield	5-14	12
Driffield	15-19	6
Driffield	25-34	8
Driffield	35-44	12
Driffield	45-54	15
Driffield	55-64	14
Driffield	65-74	6
Driffield	75-84	3
Drik Drik	5-14	7
Drik Drik	15-19	3
Drik Drik	20-24	3
Drik Drik	35-44	3
Drik Drik	45-54	9
Drik Drik	55-64	13
Drik Drik	65-74	4
Dromana	0-4	275
Dromana	5-14	612
Dromana	15-19	281
Dromana	20-24	246
Dromana	25-34	493
Dromana	35-44	675
Dromana	45-54	789
Dromana	55-64	863
Dromana	65-74	904
Dromana	75-84	492
Dromana	85+	168
Dropmore	65-74	4
Drouin	0-4	870
Drouin	5-14	1653
Drouin	15-19	709
Drouin	20-24	647
Drouin	25-34	1549
Drouin	35-44	1355
Drouin	45-54	1478
Drouin	55-64	1491
Drouin	65-74	1409
Drouin	75-84	851
Drouin	85+	337
Drouin East	0-4	13
Drouin East	5-14	29
Drouin East	15-19	12
Drouin East	20-24	16
Drouin East	25-34	18
Drouin East	35-44	19
Drouin East	45-54	30
Drouin East	55-64	16
Drouin East	65-74	13
Drouin East	75-84	10
Drouin South	0-4	22
Drouin South	5-14	42
Drouin South	15-19	14
Drouin South	20-24	9
Drouin South	25-34	36
Drouin South	35-44	36
Drouin South	45-54	50
Drouin South	55-64	54
Drouin South	65-74	43
Drouin South	75-84	27
Drouin South	85+	6
Drouin West	0-4	11
Drouin West	5-14	26
Drouin West	15-19	27
Drouin West	20-24	15
Drouin West	25-34	23
Drouin West	35-44	38
Drouin West	45-54	47
Drouin West	55-64	63
Drouin West	65-74	52
Drouin West	75-84	20
Drouin West	85+	4
Drumanure	0-4	3
Drumanure	5-14	6
Drumanure	20-24	3
Drumanure	25-34	6
Drumanure	35-44	3
Drumanure	45-54	4
Drumanure	55-64	7
Drumanure	65-74	8
Drumborg	0-4	7
Drumborg	5-14	29
Drumborg	15-19	20
Drumborg	20-24	9
Drumborg	25-34	7
Drumborg	35-44	24
Drumborg	45-54	24
Drumborg	55-64	18
Drumborg	65-74	12
Drumborg	75-84	6
Drumcondra	0-4	17
Drumcondra	5-14	70
Drumcondra	15-19	35
Drumcondra	20-24	35
Drumcondra	25-34	53
Drumcondra	35-44	68
Drumcondra	45-54	73
Drumcondra	55-64	95
Drumcondra	65-74	83
Drumcondra	75-84	21
Drumcondra	85+	6
Drummartin	0-4	3
Drummartin	5-14	5
Drummartin	15-19	3
Drummartin	20-24	4
Drummartin	25-34	3
Drummartin	35-44	3
Drummartin	45-54	10
Drummartin	65-74	5
Drummartin	75-84	3
Drummond	0-4	28
Drummond	5-14	37
Drummond	15-19	16
Drummond	20-24	4
Drummond	25-34	16
Drummond	35-44	48
Drummond	45-54	42
Drummond	55-64	39
Drummond	65-74	42
Drummond	75-84	7
Drummond	85+	3
Drummond North	0-4	7
Drummond North	5-14	25
Drummond North	15-19	12
Drummond North	20-24	3
Drummond North	25-34	11
Drummond North	35-44	30
Drummond North	45-54	27
Drummond North	55-64	35
Drummond North	65-74	25
Drummond North	75-84	8
Drummond North	85+	5
Drung	0-4	6
Drung	5-14	21
Drung	15-19	13
Drung	20-24	4
Drung	25-34	13
Drung	35-44	18
Drung	45-54	26
Drung	55-64	28
Drung	65-74	15
Dry Diggings	25-34	5
Dry Diggings	45-54	4
Dry Diggings	55-64	14
Drysdale	0-4	182
Drysdale	5-14	546
Drysdale	15-19	268
Drysdale	20-24	190
Drysdale	25-34	300
Drysdale	35-44	454
Drysdale	45-54	560
Drysdale	55-64	602
Drysdale	65-74	552
Drysdale	75-84	414
Drysdale	85+	216
Duchembegarra	0-4	3
Duchembegarra	5-14	5
Duchembegarra	15-19	3
Duchembegarra	25-34	3
Duchembegarra	35-44	4
Duchembegarra	45-54	11
Duchembegarra	55-64	6
Duchembegarra	65-74	4
Duchembegarra	85+	4
Dumbalk	0-4	14
Dumbalk	5-14	39
Dumbalk	15-19	25
Dumbalk	20-24	23
Dumbalk	25-34	30
Dumbalk	35-44	54
Dumbalk	45-54	61
Dumbalk	55-64	73
Dumbalk	65-74	61
Dumbalk	75-84	21
Dumbalk	85+	9
Dumbalk North	0-4	3
Dumbalk North	5-14	14
Dumbalk North	15-19	5
Dumbalk North	20-24	3
Dumbalk North	25-34	6
Dumbalk North	35-44	6
Dumbalk North	45-54	19
Dumbalk North	55-64	22
Dumbalk North	65-74	10
Dumbalk North	75-84	10
Dumbalk North	85+	3
Dumosa	5-14	5
Dumosa	15-19	4
Dumosa	45-54	3
Dumosa	55-64	9
Dumosa	65-74	3
Dunach	0-4	6
Dunach	5-14	8
Dunach	20-24	4
Dunach	25-34	5
Dunach	35-44	6
Dunach	45-54	12
Dunach	55-64	6
Dunach	65-74	9
Dunach	75-84	3
Dundonnell	5-14	7
Dundonnell	15-19	4
Dundonnell	20-24	3
Dundonnell	35-44	5
Dundonnell	45-54	9
Dundonnell	55-64	15
Dundonnell	75-84	3
Dunkeld (Vic.)	0-4	45
Dunkeld (Vic.)	5-14	92
Dunkeld (Vic.)	15-19	28
Dunkeld (Vic.)	20-24	25
Dunkeld (Vic.)	25-34	58
Dunkeld (Vic.)	35-44	95
Dunkeld (Vic.)	45-54	101
Dunkeld (Vic.)	55-64	100
Dunkeld (Vic.)	65-74	84
Dunkeld (Vic.)	75-84	36
Dunkeld (Vic.)	85+	21
Dunluce	5-14	4
Dunluce	15-19	3
Dunluce	45-54	10
Dunluce	55-64	4
Dunluce	65-74	9
Dunluce	75-84	3
Dunneworthy	15-19	3
Dunneworthy	25-34	3
Dunneworthy	35-44	3
Dunneworthy	45-54	3
Dunneworthy	55-64	4
Dunneworthy	65-74	5
Dunnstown	0-4	9
Dunnstown	5-14	44
Dunnstown	15-19	16
Dunnstown	20-24	18
Dunnstown	25-34	14
Dunnstown	35-44	31
Dunnstown	45-54	34
Dunnstown	55-64	30
Dunnstown	65-74	19
Dunnstown	75-84	19
Dunnstown	85+	3
Dunolly (Vic.)	0-4	24
Dunolly (Vic.)	5-14	84
Dunolly (Vic.)	15-19	31
Dunolly (Vic.)	20-24	24
Dunolly (Vic.)	25-34	55
Dunolly (Vic.)	35-44	58
Dunolly (Vic.)	45-54	131
Dunolly (Vic.)	55-64	191
Dunolly (Vic.)	65-74	175
Dunolly (Vic.)	75-84	98
Dunolly (Vic.)	85+	25
Dunrobin (Vic.)	0-4	3
Dunrobin (Vic.)	5-14	5
Dunrobin (Vic.)	15-19	9
Dunrobin (Vic.)	25-34	4
Dunrobin (Vic.)	35-44	8
Dunrobin (Vic.)	45-54	11
Dunrobin (Vic.)	55-64	11
Dunrobin (Vic.)	65-74	12
Dunrobin (Vic.)	75-84	8
Durdidwarrah	45-54	3
Durdidwarrah	65-74	6
Durham Lead	0-4	16
Durham Lead	5-14	63
Durham Lead	15-19	23
Durham Lead	20-24	16
Durham Lead	25-34	27
Durham Lead	35-44	60
Durham Lead	45-54	76
Durham Lead	55-64	57
Durham Lead	65-74	37
Durham Lead	75-84	20
Durham Lead	85+	3
Durham Ox	0-4	10
Durham Ox	5-14	10
Durham Ox	25-34	4
Durham Ox	35-44	15
Durham Ox	45-54	3
Durham Ox	55-64	21
Durham Ox	65-74	12
Dutson	0-4	3
Dutson	5-14	4
Dutson	35-44	3
Dutson	55-64	9
Dutson	75-84	3
Dutton Way	5-14	14
Dutton Way	15-19	9
Dutton Way	20-24	5
Dutton Way	25-34	8
Dutton Way	35-44	10
Dutton Way	45-54	22
Dutton Way	55-64	29
Dutton Way	65-74	14
Dutton Way	75-84	7
Duverney	5-14	8
Duverney	25-34	4
Duverney	35-44	4
Duverney	45-54	4
Duverney	55-64	7
Duverney	65-74	7
Eagle Point	0-4	45
Eagle Point	5-14	89
Eagle Point	15-19	47
Eagle Point	20-24	34
Eagle Point	25-34	82
Eagle Point	35-44	74
Eagle Point	45-54	152
Eagle Point	55-64	229
Eagle Point	65-74	232
Eagle Point	75-84	84
Eagle Point	85+	28
Eaglehawk	0-4	385
Eaglehawk	5-14	685
Eaglehawk	15-19	346
Eaglehawk	20-24	408
Eaglehawk	25-34	716
Eaglehawk	35-44	647
Eaglehawk	45-54	706
Eaglehawk	55-64	740
Eaglehawk	65-74	591
Eaglehawk	75-84	337
Eaglehawk	85+	119
Eaglehawk North	55-64	3
Eaglemont	0-4	154
Eaglemont	5-14	489
Eaglemont	15-19	275
Eaglemont	20-24	254
Eaglemont	25-34	373
Eaglemont	35-44	400
Eaglemont	45-54	582
Eaglemont	55-64	633
Eaglemont	65-74	419
Eaglemont	75-84	199
Eaglemont	85+	91
Earlston	0-4	3
Earlston	5-14	3
Earlston	15-19	4
Earlston	20-24	3
Earlston	25-34	11
Earlston	35-44	5
Earlston	45-54	10
Earlston	55-64	26
Earlston	65-74	13
Earlston	75-84	3
East Bairnsdale	0-4	86
East Bairnsdale	5-14	149
East Bairnsdale	15-19	103
East Bairnsdale	20-24	72
East Bairnsdale	25-34	111
East Bairnsdale	35-44	129
East Bairnsdale	45-54	181
East Bairnsdale	55-64	176
East Bairnsdale	65-74	202
East Bairnsdale	75-84	79
East Bairnsdale	85+	26
East Bendigo	0-4	91
East Bendigo	5-14	198
East Bendigo	15-19	103
East Bendigo	20-24	170
East Bendigo	25-34	279
East Bendigo	35-44	206
East Bendigo	45-54	288
East Bendigo	55-64	288
East Bendigo	65-74	205
East Bendigo	75-84	166
East Bendigo	85+	93
East Geelong	0-4	232
East Geelong	5-14	407
East Geelong	15-19	210
East Geelong	20-24	273
East Geelong	25-34	500
East Geelong	35-44	503
East Geelong	45-54	639
East Geelong	55-64	561
East Geelong	65-74	317
East Geelong	75-84	151
East Geelong	85+	70
East Melbourne	0-4	152
East Melbourne	5-14	145
East Melbourne	15-19	91
East Melbourne	20-24	343
East Melbourne	25-34	1407
East Melbourne	35-44	719
East Melbourne	45-54	571
East Melbourne	55-64	664
East Melbourne	65-74	546
East Melbourne	75-84	181
East Melbourne	85+	146
East Sale	5-14	6
East Sale	20-24	30
East Sale	25-34	33
East Sale	35-44	4
East Sale	45-54	8
East Sale	55-64	4
East Sale	65-74	3
East Wangaratta	5-14	8
East Wangaratta	15-19	8
East Wangaratta	20-24	4
East Wangaratta	25-34	3
East Wangaratta	35-44	10
East Wangaratta	45-54	14
East Wangaratta	55-64	11
East Wangaratta	65-74	13
East Wangaratta	75-84	4
East Warburton	0-4	47
East Warburton	5-14	98
East Warburton	15-19	54
East Warburton	20-24	42
East Warburton	25-34	60
East Warburton	35-44	103
East Warburton	45-54	162
East Warburton	55-64	155
East Warburton	65-74	104
East Warburton	75-84	33
East Warburton	85+	7
Eastern View	5-14	5
Eastern View	35-44	6
Eastern View	45-54	3
Eastern View	55-64	5
Eastern View	65-74	9
Eastville	5-14	3
Eastville	25-34	3
Eastville	35-44	3
Eastville	45-54	4
Eastville	75-84	3
Eastwood (Vic.)	0-4	175
Eastwood (Vic.)	5-14	399
Eastwood (Vic.)	15-19	140
Eastwood (Vic.)	20-24	127
Eastwood (Vic.)	25-34	298
Eastwood (Vic.)	35-44	277
Eastwood (Vic.)	45-54	282
Eastwood (Vic.)	55-64	281
Eastwood (Vic.)	65-74	370
Eastwood (Vic.)	75-84	283
Eastwood (Vic.)	85+	143
Ebden	0-4	11
Ebden	5-14	19
Ebden	15-19	13
Ebden	20-24	7
Ebden	25-34	7
Ebden	35-44	6
Ebden	45-54	32
Ebden	55-64	21
Ebden	65-74	21
Echuca	0-4	812
Echuca	5-14	1715
Echuca	15-19	890
Echuca	20-24	710
Echuca	25-34	1520
Echuca	35-44	1564
Echuca	45-54	1818
Echuca	55-64	1871
Echuca	65-74	1643
Echuca	75-84	1036
Echuca	85+	451
Echuca Village	0-4	16
Echuca Village	5-14	82
Echuca Village	15-19	35
Echuca Village	20-24	14
Echuca Village	25-34	25
Echuca Village	35-44	54
Echuca Village	45-54	84
Echuca Village	55-64	112
Echuca Village	65-74	88
Echuca Village	75-84	26
Echuca Village	85+	9
Echuca West	0-4	17
Echuca West	5-14	68
Echuca West	15-19	35
Echuca West	20-24	19
Echuca West	25-34	25
Echuca West	35-44	51
Echuca West	45-54	88
Echuca West	55-64	72
Echuca West	65-74	36
Echuca West	75-84	26
Ecklin South	0-4	8
Ecklin South	5-14	27
Ecklin South	15-19	21
Ecklin South	20-24	8
Ecklin South	25-34	14
Ecklin South	35-44	21
Ecklin South	45-54	44
Ecklin South	55-64	22
Ecklin South	65-74	6
Ecklin South	75-84	4
Ecklin South	85+	3
Eddington	0-4	3
Eddington	5-14	16
Eddington	15-19	5
Eddington	20-24	3
Eddington	25-34	5
Eddington	35-44	12
Eddington	45-54	18
Eddington	55-64	10
Eddington	65-74	14
Eddington	75-84	10
Eden Park	0-4	56
Eden Park	5-14	194
Eden Park	15-19	87
Eden Park	20-24	65
Eden Park	25-34	83
Eden Park	35-44	160
Eden Park	45-54	214
Eden Park	55-64	185
Eden Park	65-74	126
Eden Park	75-84	35
Eden Park	85+	9
Edenhope	0-4	35
Edenhope	5-14	94
Edenhope	15-19	46
Edenhope	20-24	44
Edenhope	25-34	76
Edenhope	35-44	81
Edenhope	45-54	134
Edenhope	55-64	135
Edenhope	65-74	149
Edenhope	75-84	94
Edenhope	85+	57
Edgecombe	0-4	8
Edgecombe	5-14	10
Edgecombe	15-19	3
Edgecombe	20-24	3
Edgecombe	25-34	9
Edgecombe	35-44	17
Edgecombe	45-54	12
Edgecombe	55-64	18
Edgecombe	65-74	12
Edgecombe	75-84	3
Edi	0-4	3
Edi	5-14	11
Edi	15-19	3
Edi	20-24	3
Edi	25-34	3
Edi	35-44	9
Edi	45-54	19
Edi	55-64	10
Edi	65-74	13
Edi	75-84	6
Edi	85+	3
Edi Upper	0-4	4
Edi Upper	5-14	7
Edi Upper	15-19	5
Edi Upper	20-24	3
Edi Upper	25-34	3
Edi Upper	35-44	11
Edi Upper	45-54	18
Edi Upper	55-64	17
Edi Upper	65-74	16
Edi Upper	75-84	6
Edi Upper	85+	4
Edithvale	0-4	409
Edithvale	5-14	674
Edithvale	15-19	281
Edithvale	20-24	297
Edithvale	25-34	805
Edithvale	35-44	885
Edithvale	45-54	875
Edithvale	55-64	632
Edithvale	65-74	475
Edithvale	75-84	289
Edithvale	85+	185
Eganstown	0-4	14
Eganstown	5-14	24
Eganstown	15-19	8
Eganstown	20-24	9
Eganstown	25-34	15
Eganstown	35-44	34
Eganstown	45-54	32
Eganstown	55-64	37
Eganstown	65-74	28
Eganstown	75-84	8
Eildon	0-4	33
Eildon	5-14	55
Eildon	15-19	45
Eildon	20-24	30
Eildon	25-34	70
Eildon	35-44	85
Eildon	45-54	150
Eildon	55-64	170
Eildon	65-74	189
Eildon	75-84	102
Eildon	85+	54
Elaine	0-4	16
Elaine	5-14	25
Elaine	15-19	18
Elaine	20-24	9
Elaine	25-34	17
Elaine	35-44	28
Elaine	45-54	33
Elaine	55-64	32
Elaine	65-74	31
Elaine	75-84	15
Elaine	85+	12
Eldorado	0-4	21
Eldorado	5-14	26
Eldorado	15-19	20
Eldorado	20-24	22
Eldorado	25-34	24
Eldorado	35-44	43
Eldorado	45-54	62
Eldorado	55-64	63
Eldorado	65-74	74
Eldorado	75-84	21
Eldorado	85+	8
Elevated Plains	5-14	9
Elevated Plains	15-19	5
Elevated Plains	35-44	9
Elevated Plains	45-54	10
Elevated Plains	55-64	11
Elevated Plains	65-74	3
Elingamite	0-4	4
Elingamite	5-14	6
Elingamite	25-34	7
Elingamite	45-54	6
Elingamite	55-64	9
Elingamite	65-74	18
Elingamite North	0-4	12
Elingamite North	5-14	11
Elingamite North	15-19	10
Elingamite North	25-34	5
Elingamite North	35-44	12
Elingamite North	45-54	11
Elingamite North	55-64	4
Elingamite North	65-74	7
Elingamite North	75-84	10
Ellaswood	0-4	21
Ellaswood	5-14	26
Ellaswood	15-19	13
Ellaswood	20-24	4
Ellaswood	25-34	29
Ellaswood	35-44	34
Ellaswood	45-54	22
Ellaswood	55-64	21
Ellaswood	65-74	13
Ellaswood	75-84	8
Ellerslie (Vic.)	0-4	7
Ellerslie (Vic.)	5-14	24
Ellerslie (Vic.)	15-19	13
Ellerslie (Vic.)	20-24	8
Ellerslie (Vic.)	25-34	25
Ellerslie (Vic.)	35-44	13
Ellerslie (Vic.)	45-54	28
Ellerslie (Vic.)	55-64	25
Ellerslie (Vic.)	65-74	11
Ellerslie (Vic.)	75-84	6
Elliminyt	0-4	182
Elliminyt	5-14	457
Elliminyt	15-19	206
Elliminyt	20-24	139
Elliminyt	25-34	295
Elliminyt	35-44	365
Elliminyt	45-54	416
Elliminyt	55-64	399
Elliminyt	65-74	253
Elliminyt	75-84	138
Elliminyt	85+	49
Ellinbank	0-4	20
Ellinbank	5-14	37
Ellinbank	15-19	15
Ellinbank	20-24	14
Ellinbank	25-34	28
Ellinbank	35-44	26
Ellinbank	45-54	42
Ellinbank	55-64	34
Ellinbank	65-74	19
Ellinbank	75-84	5
Elmhurst	5-14	17
Elmhurst	15-19	10
Elmhurst	20-24	3
Elmhurst	25-34	6
Elmhurst	35-44	16
Elmhurst	45-54	29
Elmhurst	55-64	39
Elmhurst	65-74	36
Elmhurst	75-84	16
Elmhurst	85+	3
Elmore	0-4	44
Elmore	5-14	75
Elmore	15-19	36
Elmore	20-24	41
Elmore	25-34	48
Elmore	35-44	67
Elmore	45-54	116
Elmore	55-64	115
Elmore	65-74	119
Elmore	75-84	90
Elmore	85+	23
Elphinstone (Vic.)	0-4	26
Elphinstone (Vic.)	5-14	53
Elphinstone (Vic.)	15-19	28
Elphinstone (Vic.)	20-24	25
Elphinstone (Vic.)	25-34	34
Elphinstone (Vic.)	35-44	62
Elphinstone (Vic.)	45-54	97
Elphinstone (Vic.)	55-64	121
Elphinstone (Vic.)	65-74	82
Elphinstone (Vic.)	75-84	20
Elphinstone (Vic.)	85+	13
Elsternwick	0-4	631
Elsternwick	5-14	1308
Elsternwick	15-19	530
Elsternwick	20-24	542
Elsternwick	25-34	1777
Elsternwick	35-44	1526
Elsternwick	45-54	1407
Elsternwick	55-64	1127
Elsternwick	65-74	780
Elsternwick	75-84	441
Elsternwick	85+	283
Eltham (Vic.)	0-4	975
Eltham (Vic.)	5-14	2605
Eltham (Vic.)	15-19	1240
Eltham (Vic.)	20-24	1084
Eltham (Vic.)	25-34	1611
Eltham (Vic.)	35-44	2457
Eltham (Vic.)	45-54	2895
Eltham (Vic.)	55-64	2734
Eltham (Vic.)	65-74	1780
Eltham (Vic.)	75-84	681
Eltham (Vic.)	85+	257
Eltham North	0-4	404
Eltham North	5-14	980
Eltham North	15-19	531
Eltham North	20-24	502
Eltham North	25-34	579
Eltham North	35-44	879
Eltham North	45-54	1108
Eltham North	55-64	1092
Eltham North	65-74	534
Eltham North	75-84	161
Eltham North	85+	33
Elwood	0-4	842
Elwood	5-14	1303
Elwood	15-19	470
Elwood	20-24	852
Elwood	25-34	3984
Elwood	35-44	3053
Elwood	45-54	2272
Elwood	55-64	1527
Elwood	65-74	780
Elwood	75-84	330
Elwood	85+	132
Emerald (Vic.)	0-4	339
Emerald (Vic.)	5-14	769
Emerald (Vic.)	15-19	410
Emerald (Vic.)	20-24	297
Emerald (Vic.)	25-34	484
Emerald (Vic.)	35-44	772
Emerald (Vic.)	45-54	957
Emerald (Vic.)	55-64	824
Emerald (Vic.)	65-74	628
Emerald (Vic.)	75-84	199
Emerald (Vic.)	85+	97
Emu	55-64	11
Emu	65-74	11
Emu Creek (Vic.)	0-4	22
Emu Creek (Vic.)	5-14	48
Emu Creek (Vic.)	15-19	34
Emu Creek (Vic.)	20-24	15
Emu Creek (Vic.)	25-34	23
Emu Creek (Vic.)	35-44	47
Emu Creek (Vic.)	45-54	62
Emu Creek (Vic.)	55-64	68
Emu Creek (Vic.)	65-74	33
Emu Creek (Vic.)	75-84	11
Emu Creek (Vic.)	85+	4
Endeavour Hills	0-4	1504
Endeavour Hills	5-14	2945
Endeavour Hills	15-19	1540
Endeavour Hills	20-24	1773
Endeavour Hills	25-34	3399
Endeavour Hills	35-44	3124
Endeavour Hills	45-54	3167
Endeavour Hills	55-64	3631
Endeavour Hills	65-74	2066
Endeavour Hills	75-84	853
Endeavour Hills	85+	303
Enfield (Vic.)	0-4	34
Enfield (Vic.)	5-14	79
Enfield (Vic.)	15-19	36
Enfield (Vic.)	20-24	23
Enfield (Vic.)	25-34	58
Enfield (Vic.)	35-44	85
Enfield (Vic.)	45-54	87
Enfield (Vic.)	55-64	57
Enfield (Vic.)	65-74	61
Enfield (Vic.)	75-84	12
Enfield (Vic.)	85+	9
Englefield	0-4	3
Englefield	5-14	4
Englefield	15-19	3
Englefield	35-44	4
Englefield	45-54	3
Englefield	65-74	3
Ensay	0-4	3
Ensay	5-14	9
Ensay	15-19	3
Ensay	25-34	9
Ensay	35-44	3
Ensay	45-54	20
Ensay	55-64	24
Ensay	65-74	20
Ensay	75-84	12
Ensay	85+	3
Ensay North	5-14	3
Ensay North	15-19	3
Ensay North	45-54	9
Ensay North	55-64	4
Ensay North	65-74	3
Eppalock	0-4	40
Eppalock	5-14	101
Eppalock	15-19	49
Eppalock	20-24	30
Eppalock	25-34	48
Eppalock	35-44	84
Eppalock	45-54	133
Eppalock	55-64	95
Eppalock	65-74	75
Eppalock	75-84	21
Eppalock	85+	13
Epping (Vic.)	0-4	2825
Epping (Vic.)	5-14	4349
Epping (Vic.)	15-19	1856
Epping (Vic.)	20-24	2233
Epping (Vic.)	25-34	5850
Epping (Vic.)	35-44	5039
Epping (Vic.)	45-54	3949
Epping (Vic.)	55-64	3149
Epping (Vic.)	65-74	1858
Epping (Vic.)	75-84	894
Epping (Vic.)	85+	393
Epsom (Vic.)	0-4	449
Epsom (Vic.)	5-14	637
Epsom (Vic.)	15-19	240
Epsom (Vic.)	20-24	296
Epsom (Vic.)	25-34	887
Epsom (Vic.)	35-44	583
Epsom (Vic.)	45-54	441
Epsom (Vic.)	55-64	391
Epsom (Vic.)	65-74	258
Epsom (Vic.)	75-84	122
Epsom (Vic.)	85+	22
Ercildoune	0-4	9
Ercildoune	5-14	9
Ercildoune	25-34	8
Ercildoune	35-44	7
Ercildoune	45-54	8
Ercildoune	55-64	13
Ercildoune	65-74	5
Ercildoune	75-84	3
Ercildoune	85+	3
Erica	0-4	7
Erica	5-14	14
Erica	15-19	12
Erica	20-24	5
Erica	25-34	6
Erica	35-44	18
Erica	45-54	35
Erica	55-64	44
Erica	65-74	31
Erica	75-84	6
Erica	85+	7
Eskdale (Vic.)	0-4	16
Eskdale (Vic.)	5-14	21
Eskdale (Vic.)	15-19	6
Eskdale (Vic.)	20-24	9
Eskdale (Vic.)	25-34	12
Eskdale (Vic.)	35-44	17
Eskdale (Vic.)	45-54	43
Eskdale (Vic.)	55-64	39
Eskdale (Vic.)	65-74	44
Eskdale (Vic.)	75-84	19
Eskdale (Vic.)	85+	7
Esmond	75-84	7
Essendon	0-4	1002
Essendon	5-14	2289
Essendon	15-19	1252
Essendon	20-24	1506
Essendon	25-34	3569
Essendon	35-44	2764
Essendon	45-54	2945
Essendon	55-64	2454
Essendon	65-74	1417
Essendon	75-84	854
Essendon	85+	551
Essendon North	0-4	137
Essendon North	5-14	284
Essendon North	15-19	154
Essendon North	20-24	216
Essendon North	25-34	617
Essendon North	35-44	468
Essendon North	45-54	392
Essendon North	55-64	298
Essendon North	65-74	199
Essendon North	75-84	135
Essendon North	85+	92
Essendon West	0-4	70
Essendon West	5-14	183
Essendon West	15-19	123
Essendon West	20-24	79
Essendon West	25-34	187
Essendon West	35-44	181
Essendon West	45-54	219
Essendon West	55-64	157
Essendon West	65-74	111
Essendon West	75-84	86
Essendon West	85+	47
Eumemmerring	0-4	146
Eumemmerring	5-14	215
Eumemmerring	15-19	100
Eumemmerring	20-24	131
Eumemmerring	25-34	333
Eumemmerring	35-44	250
Eumemmerring	45-54	215
Eumemmerring	55-64	193
Eumemmerring	65-74	189
Eumemmerring	75-84	137
Eumemmerring	85+	45
Eurack	5-14	10
Eurack	15-19	6
Eurack	20-24	5
Eurack	25-34	7
Eurack	35-44	8
Eurack	45-54	8
Eurack	55-64	11
Eurack	65-74	11
Eureka (Vic.)	0-4	45
Eureka (Vic.)	5-14	65
Eureka (Vic.)	15-19	28
Eureka (Vic.)	20-24	61
Eureka (Vic.)	25-34	91
Eureka (Vic.)	35-44	73
Eureka (Vic.)	45-54	81
Eureka (Vic.)	55-64	68
Eureka (Vic.)	65-74	68
Eureka (Vic.)	75-84	26
Eureka (Vic.)	85+	18
Euroa	0-4	135
Euroa	5-14	356
Euroa	15-19	149
Euroa	20-24	124
Euroa	25-34	262
Euroa	35-44	311
Euroa	45-54	378
Euroa	55-64	536
Euroa	65-74	502
Euroa	75-84	352
Euroa	85+	181
Eurobin	0-4	9
Eurobin	5-14	30
Eurobin	15-19	14
Eurobin	20-24	5
Eurobin	25-34	12
Eurobin	35-44	25
Eurobin	45-54	29
Eurobin	55-64	46
Eurobin	65-74	24
Eurobin	75-84	10
Evansford	0-4	9
Evansford	5-14	9
Evansford	15-19	3
Evansford	20-24	3
Evansford	25-34	14
Evansford	35-44	17
Evansford	45-54	18
Evansford	55-64	34
Evansford	65-74	20
Evansford	75-84	8
Eversley	5-14	3
Eversley	35-44	3
Eversley	55-64	6
Everton	0-4	15
Everton	5-14	23
Everton	15-19	7
Everton	20-24	5
Everton	25-34	15
Everton	35-44	25
Everton	45-54	35
Everton	55-64	33
Everton	65-74	38
Everton	75-84	6
Everton Upper	0-4	8
Everton Upper	5-14	26
Everton Upper	15-19	9
Everton Upper	20-24	3
Everton Upper	25-34	11
Everton Upper	35-44	16
