SSC_NAME16	FamilyHousehold	UsualResidents.min	occupied_private_dwellings
Barooga	1	3	65
Barooga	1	4	87
Barooga	1	5	42
Barooga	1	6	18
Barraba	0	1	251
Barraba	0	2	21
Barraba	1	2	214
Barraba	1	3	54
Barraba	1	4	42
Barraba	1	5	30
Barraba	1	6	4
Barrack Heights	0	1	494
Barrack Heights	0	2	30
Barrack Heights	0	3	3
Barrack Heights	0	5	3
Barrack Heights	1	2	710
Barrack Heights	1	3	403
Barrack Heights	1	4	311
Barrack Heights	1	5	146
Barrack Heights	1	6	60
Barrack Point	0	1	73
Barrack Point	1	2	72
Barrack Point	1	3	27
Barrack Point	1	4	41
Barrack Point	1	5	18
Barrack Point	1	6	6
Barraganyatti	0	1	11
Barraganyatti	1	2	24
Barraganyatti	1	3	6
Barraganyatti	1	4	8
Barraganyatti	1	5	3
Barraganyatti	1	6	3
Barragga Bay	0	1	6
Barragga Bay	0	2	3
Barragga Bay	1	2	18
Barragga Bay	1	3	7
Barragga Bay	1	4	3
Barrengarry	0	1	10
Barrengarry	1	2	27
Barrengarry	1	3	5
Barrengarry	1	4	9
Barrengarry	1	5	5
Barrengarry	1	6	4
Barringella	0	1	4
Barringella	1	2	4
Barringella	1	4	4
Barrington (NSW)	0	1	34
Barrington (NSW)	1	2	73
Barrington (NSW)	1	3	26
Barrington (NSW)	1	4	13
Barrington (NSW)	1	5	3
Barrington (NSW)	1	6	3
Barry (Blayney - NSW)	0	1	17
Barry (Blayney - NSW)	1	2	18
Barry (Blayney - NSW)	1	3	4
Barry (Blayney - NSW)	1	4	14
Barry (Blayney - NSW)	1	5	6
Barry (Blayney - NSW)	1	6	3
Barwang	0	1	8
Barwang	1	2	7
Barwang	1	3	3
Barwang	1	4	9
Barwang	1	5	4
Barwon	0	1	5
Barwon	1	2	5
Barwon	1	4	3
Baryulgil	0	1	17
Baryulgil	1	2	7
Baryulgil	1	3	4
Baryulgil	1	6	3
Basin View	0	1	155
Basin View	0	2	14
Basin View	1	2	184
Basin View	1	3	74
Basin View	1	4	73
Basin View	1	5	46
Basin View	1	6	19
Bass Hill	0	1	528
Bass Hill	0	2	46
Bass Hill	0	3	8
Bass Hill	0	4	4
Bass Hill	0	5	3
Bass Hill	1	2	557
Bass Hill	1	3	411
Bass Hill	1	4	484
Bass Hill	1	5	364
Bass Hill	1	6	274
Batar Creek	0	1	4
Batar Creek	0	2	3
Batar Creek	1	2	16
Batar Creek	1	3	4
Batar Creek	1	5	5
Bateau Bay	0	1	1248
Bateau Bay	0	2	67
Bateau Bay	0	3	11
Bateau Bay	1	2	1430
Bateau Bay	1	3	618
Bateau Bay	1	4	678
Bateau Bay	1	5	318
Bateau Bay	1	6	110
Batehaven	0	1	267
Batehaven	0	2	19
Batehaven	1	2	270
Batehaven	1	3	86
Batehaven	1	4	54
Batehaven	1	5	25
Batehaven	1	6	11
Batemans Bay	0	1	332
Batemans Bay	0	2	20
Batemans Bay	1	2	206
Batemans Bay	1	3	52
Batemans Bay	1	4	30
Batemans Bay	1	5	16
Batemans Bay	1	6	15
Bathampton	1	3	4
Bathampton	1	5	4
Bathurst	0	1	1283
Bathurst	0	2	167
Bathurst	0	3	55
Bathurst	0	4	27
Bathurst	0	5	5
Bathurst	1	2	816
Bathurst	1	3	304
Bathurst	1	4	218
Bathurst	1	5	71
Bathurst	1	6	30
Batlow	0	1	167
Batlow	0	2	14
Batlow	0	3	3
Batlow	1	2	205
Batlow	1	3	46
Batlow	1	4	47
Batlow	1	5	30
Batlow	1	6	7
Baulkham Hills	0	1	1753
Baulkham Hills	0	2	159
Baulkham Hills	0	3	45
Baulkham Hills	0	4	24
Baulkham Hills	0	5	15
Baulkham Hills	0	6	15
Baulkham Hills	1	2	3190
Baulkham Hills	1	3	2344
Baulkham Hills	1	4	2872
Baulkham Hills	1	5	1136
Baulkham Hills	1	6	487
Baw Baw (NSW)	0	1	15
Baw Baw (NSW)	1	2	34
Baw Baw (NSW)	1	3	15
Baw Baw (NSW)	1	4	15
Baw Baw (NSW)	1	5	9
Baw Baw (NSW)	1	6	3
Bawley Point	0	1	89
Bawley Point	0	2	3
Bawley Point	1	2	116
Bawley Point	1	3	40
Bawley Point	1	4	26
Bawley Point	1	5	9
Bawley Point	1	6	3
Bayview (NSW)	0	1	525
Bayview (NSW)	0	2	16
Bayview (NSW)	1	2	438
Bayview (NSW)	1	3	153
Bayview (NSW)	1	4	192
Bayview (NSW)	1	5	81
Bayview (NSW)	1	6	37
Beacon Hill	0	1	268
Beacon Hill	0	2	26
Beacon Hill	0	3	3
Beacon Hill	0	4	4
Beacon Hill	1	2	536
Beacon Hill	1	3	372
Beacon Hill	1	4	628
Beacon Hill	1	5	266
Beacon Hill	1	6	126
Beaconsfield (NSW)	0	1	106
Beaconsfield (NSW)	0	2	31
Beaconsfield (NSW)	0	3	15
Beaconsfield (NSW)	0	4	3
Beaconsfield (NSW)	1	2	119
Beaconsfield (NSW)	1	3	44
Beaconsfield (NSW)	1	4	57
Beaconsfield (NSW)	1	5	13
Beaconsfield (NSW)	1	6	3
Bean Creek	0	1	5
Bean Creek	0	2	3
Bean Creek	1	2	11
Bean Creek	1	4	6
Bearbong	0	1	5
Bearbong	1	2	9
Bearbong	1	3	3
Bearbong	1	5	3
Beaumont (NSW)	0	1	10
Beaumont (NSW)	1	2	24
Beaumont (NSW)	1	3	4
Beaumont (NSW)	1	4	4
Beaumont (NSW)	1	6	3
Beaumont Hills	0	1	145
Beaumont Hills	0	2	15
Beaumont Hills	0	3	4
Beaumont Hills	0	4	3
Beaumont Hills	1	2	440
Beaumont Hills	1	3	454
Beaumont Hills	1	4	854
Beaumont Hills	1	5	390
Beaumont Hills	1	6	176
Beckom	0	1	4
Beckom	1	2	15
Beckom	1	3	8
Beckom	1	4	5
Beckom	1	5	3
Beckom	1	6	5
Bective	0	1	11
Bective	1	2	22
Bective	1	3	11
Bective	1	4	14
Bective	1	5	5
Bectric	0	1	3
Bectric	1	2	3
Bectric	1	3	3
Bedgerabong	0	1	11
Bedgerabong	1	2	18
Bedgerabong	1	3	8
Bedgerabong	1	4	3
Bedgerabong	1	5	3
Bedgerabong	1	6	4
Beechwood	0	1	49
Beechwood	0	2	7
Beechwood	1	2	80
Beechwood	1	3	23
Beechwood	1	4	27
Beechwood	1	5	21
Beechwood	1	6	8
Beecroft	0	1	387
Beecroft	0	2	17
Beecroft	0	3	9
Beecroft	0	4	3
Beecroft	1	2	830
Beecroft	1	3	515
Beecroft	1	4	747
Beecroft	1	5	307
Beecroft	1	6	135
Beelbangera	0	1	27
Beelbangera	1	2	49
Beelbangera	1	3	25
Beelbangera	1	4	19
Beelbangera	1	5	14
Beelbangera	1	6	7
Bega	0	1	586
Bega	0	2	39
Bega	0	4	3
Bega	1	2	595
Bega	1	3	253
Bega	1	4	201
Bega	1	5	78
Bega	1	6	54
Beggan Beggan	1	2	14
Beggan Beggan	1	5	6
Beggan Beggan	1	6	4
Belanglo	1	2	3
Belbora	0	1	15
Belbora	1	2	16
Belbora	1	3	9
Belbora	1	4	4
Belfield	0	1	435
Belfield	0	2	36
Belfield	0	3	3
Belfield	0	4	5
Belfield	0	5	3
Belfield	1	2	511
Belfield	1	3	338
Belfield	1	4	416
Belfield	1	5	195
Belfield	1	6	138
Belford	0	1	4
Belford	1	2	15
Belford	1	3	5
Belford	1	4	12
Belford	1	5	8
Belford	1	6	3
Belfrayden	0	1	4
Belgravia	0	1	5
Belgravia	1	2	12
Belgravia	1	3	10
Belgravia	1	4	9
Belgravia	1	5	4
Belgravia	1	6	3
Belimbla Park	0	1	19
Belimbla Park	0	2	7
Belimbla Park	1	2	51
Belimbla Park	1	3	26
Belimbla Park	1	4	27
Belimbla Park	1	5	24
Belimbla Park	1	6	11
Bell (NSW)	0	1	3
Bell (NSW)	1	2	3
Bell (NSW)	1	3	4
Bell (NSW)	1	4	3
Bell (NSW)	1	6	3
Bella Vista	0	1	134
Bella Vista	0	2	11
Bella Vista	0	3	10
Bella Vista	0	4	3
Bella Vista	0	5	9
Bella Vista	0	6	20
Bella Vista	1	2	445
Bella Vista	1	3	428
Bella Vista	1	4	685
Bella Vista	1	5	283
Bella Vista	1	6	154
Bellambi	0	1	512
Bellambi	0	2	45
Bellambi	0	3	4
Bellambi	1	2	453
Bellambi	1	3	252
Bellambi	1	4	198
Bellambi	1	5	76
Bellambi	1	6	41
Bellangry	0	1	13
Bellangry	1	2	12
Bellangry	1	3	5
Bellangry	1	4	6
Bellangry	1	6	3
Bellata	0	1	33
Bellata	0	2	3
Bellata	1	2	43
Bellata	1	3	15
Bellata	1	4	13
Bellata	1	5	9
Bellata	1	6	6
Bellawongarah	0	1	3
Bellawongarah	1	2	26
Bellawongarah	1	3	7
Bellawongarah	1	4	7
Bellbird	0	1	155
Bellbird	0	2	19
Bellbird	0	4	3
Bellbird	1	2	216
Bellbird	1	3	111
Bellbird	1	4	128
Bellbird	1	5	65
Bellbird	1	6	15
Bellbird Heights	0	1	52
Bellbird Heights	0	2	9
Bellbird Heights	1	2	113
Bellbird Heights	1	3	52
Bellbird Heights	1	4	47
Bellbird Heights	1	5	19
Bellbird Heights	1	6	5
Bellbrook	0	1	48
Bellbrook	0	2	3
Bellbrook	1	2	35
Bellbrook	1	3	14
Bellbrook	1	4	8
Bellbrook	1	5	8
Bellbrook	1	6	3
Bellevue Hill	0	1	941
Bellevue Hill	0	2	211
Bellevue Hill	0	3	69
Bellevue Hill	0	4	17
Bellevue Hill	0	5	3
Bellevue Hill	0	6	3
Bellevue Hill	1	2	1140
Bellevue Hill	1	3	543
Bellevue Hill	1	4	561
Bellevue Hill	1	5	296
Bellevue Hill	1	6	82
Bellimbopinni	0	1	7
Bellimbopinni	1	2	14
Bellimbopinni	1	3	7
Bellimbopinni	1	4	3
Bellimbopinni	1	5	4
Bellimbopinni	1	6	3
Bellingen	0	1	385
Bellingen	0	2	49
Bellingen	0	3	3
Bellingen	1	2	431
Bellingen	1	3	213
Bellingen	1	4	218
Bellingen	1	5	79
Bellingen	1	6	37
Bellmount Forest	0	1	9
Bellmount Forest	1	2	14
Bellmount Forest	1	3	10
Bellmount Forest	1	4	7
Bellmount Forest	1	5	3
Belltrees	0	1	3
Belltrees	0	2	3
Belltrees	1	2	3
Belmont (NSW)	0	1	953
Belmont (NSW)	0	2	69
Belmont (NSW)	0	3	9
Belmont (NSW)	0	4	3
Belmont (NSW)	1	2	972
Belmont (NSW)	1	3	380
Belmont (NSW)	1	4	370
Belmont (NSW)	1	5	137
Belmont (NSW)	1	6	44
Belmont North	0	1	459
Belmont North	0	2	23
Belmont North	0	3	4
Belmont North	1	2	710
Belmont North	1	3	383
Belmont North	1	4	409
Belmont North	1	5	158
Belmont North	1	6	76
Belmont South	0	1	115
Belmont South	0	2	6
Belmont South	1	2	148
Belmont South	1	3	69
Belmont South	1	4	50
Belmont South	1	5	17
Belmont South	1	6	3
Belmore	0	1	933
Belmore	0	2	138
Belmore	0	3	24
Belmore	0	4	10
Belmore	0	5	4
Belmore	0	6	3
Belmore	1	2	1099
Belmore	1	3	763
Belmore	1	4	686
Belmore	1	5	356
Belmore	1	6	242
Belmore River	0	1	17
Belmore River	0	2	3
Belmore River	1	2	39
Belmore River	1	3	10
Belmore River	1	4	12
Belmore River	1	5	10
Belmore River	1	6	7
Beloka	1	2	5
Belowra	1	2	3
Belrose	0	1	579
Belrose	0	2	28
Belrose	0	3	11
Belrose	1	2	790
Belrose	1	3	403
Belrose	1	4	636
Belrose	1	5	301
Belrose	1	6	112
Bemboka	0	1	80
Bemboka	0	2	9
Bemboka	1	2	86
Bemboka	1	3	20
Bemboka	1	4	17
Bemboka	1	5	7
Bemboka	1	6	10
Ben Bullen	0	1	4
Ben Bullen	1	2	12
Ben Bullen	1	3	3
Ben Bullen	1	4	3
Ben Bullen	1	5	3
Ben Lomond (NSW)	0	1	19
Ben Lomond (NSW)	1	2	26
Ben Lomond (NSW)	1	3	3
Ben Lomond (NSW)	1	4	11
Benandarah	0	1	26
Benandarah	1	2	21
Benandarah	1	3	6
Benandarah	1	4	6
Benandarah	1	5	3
Bendalong	0	1	13
Bendalong	1	2	13
Bendalong	1	3	3
Bendalong	1	4	3
Bendemeer	0	1	67
Bendemeer	0	2	3
Bendemeer	1	2	69
Bendemeer	1	3	24
Bendemeer	1	4	19
Bendemeer	1	5	9
Bendemeer	1	6	3
Bendick Murrell	0	1	20
Bendick Murrell	1	2	18
Bendick Murrell	1	3	11
Bendick Murrell	1	4	9
Bendick Murrell	1	6	4
Bendolba	0	1	12
Bendolba	1	2	28
Bendolba	1	3	8
Bendolba	1	4	9
Bendolba	1	5	4
Bendolba	1	6	3
Bendoura	0	1	3
Bendoura	1	2	13
Bendoura	1	3	3
Benerembah	0	1	9
Benerembah	1	2	12
Benerembah	1	3	3
Benerembah	1	4	3
Benerembah	1	5	6
Benerembah	1	6	3
Bengalla	1	3	3
Bennetts Green	1	2	3
Benolong	1	2	6
Bensville	0	1	87
Bensville	0	2	8
Bensville	1	2	236
Bensville	1	3	143
Bensville	1	4	197
Bensville	1	5	93
Bensville	1	6	33
Bentley (NSW)	0	1	9
Bentley (NSW)	1	2	32
Bentley (NSW)	1	3	10
Bentley (NSW)	1	4	11
Bentley (NSW)	1	5	7
Bentley (NSW)	1	6	3
Berala	0	1	447
Berala	0	2	62
Berala	0	3	34
Berala	0	4	20
Berala	0	5	18
Berala	0	6	21
Berala	1	2	557
Berala	1	3	497
Berala	1	4	511
Berala	1	5	279
Berala	1	6	257
Berambing	0	1	9
Berambing	1	2	11
Berambing	1	3	5
Berambing	1	4	3
Berambing	1	5	5
Beresfield	0	1	355
Beresfield	0	2	32
Beresfield	0	3	5
Beresfield	0	4	3
Beresfield	0	6	4
Beresfield	1	2	429
Beresfield	1	3	192
Beresfield	1	4	155
Beresfield	1	5	54
Beresfield	1	6	28
Bergalia	0	1	9
Bergalia	1	2	33
Bergalia	1	3	10
Bergalia	1	4	7
Bergalia	1	5	4
Berkeley	0	1	717
Berkeley	0	2	63
Berkeley	0	3	5
Berkeley	0	4	3
Berkeley	0	5	3
Berkeley	1	2	816
Berkeley	1	3	417
Berkeley	1	4	438
Berkeley	1	5	188
Berkeley	1	6	109
Berkeley Vale	0	1	668
Berkeley Vale	0	2	60
Berkeley Vale	0	3	11
Berkeley Vale	0	4	3
Berkeley Vale	1	2	848
Berkeley Vale	1	3	493
Berkeley Vale	1	4	519
Berkeley Vale	1	5	227
Berkeley Vale	1	6	101
Berkshire Park	0	1	44
Berkshire Park	0	2	5
Berkshire Park	0	3	3
Berkshire Park	1	2	63
Berkshire Park	1	3	54
Berkshire Park	1	4	58
Berkshire Park	1	5	42
Berkshire Park	1	6	39
Bermagui	0	1	231
Bermagui	0	2	17
Bermagui	0	3	3
Bermagui	1	2	256
Bermagui	1	3	71
Bermagui	1	4	49
Bermagui	1	5	18
Bermagui	1	6	14
Berowra	0	1	193
Berowra	0	2	13
Berowra	0	3	3
Berowra	1	2	385
Berowra	1	3	291
Berowra	1	4	371
Berowra	1	5	160
Berowra	1	6	73
Berowra Creek	1	3	3
Berowra Heights	0	1	224
Berowra Heights	0	2	19
Berowra Heights	1	2	477
Berowra Heights	1	3	336
Berowra Heights	1	4	431
Berowra Heights	1	5	169
Berowra Heights	1	6	69
Berowra Waters	0	1	9
Berowra Waters	1	2	18
Berowra Waters	1	3	3
Berowra Waters	1	4	3
Berrambool	0	1	74
Berrambool	0	2	7
Berrambool	1	2	72
Berrambool	1	3	19
Berrambool	1	4	18
Berrambool	1	5	6
Berrambool	1	6	5
Berrara	0	1	30
Berrara	0	2	3
Berrara	1	2	45
Berrara	1	3	19
Berrara	1	4	15
Berrara	1	5	4
Berrara	1	6	3
Berremangra	0	1	6
Berremangra	1	2	12
Berremangra	1	3	3
Berremangra	1	5	4
Berrico	0	1	4
Berrico	1	2	3
Berridale	0	1	148
Berridale	0	2	12
Berridale	1	2	149
Berridale	1	3	64
Berridale	1	4	63
Berridale	1	5	26
Berridale	1	6	7
Berrigal	0	1	3
Berrigal	1	3	3
Berrigal	1	4	4
Berrigan	0	1	190
Berrigan	0	2	9
Berrigan	1	2	166
Berrigan	1	3	44
Berrigan	1	4	51
Berrigan	1	5	19
Berrigan	1	6	10
Berrilee	0	1	10
Berrilee	1	2	13
Berrilee	1	3	15
Berrilee	1	4	8
Berrilee	1	5	4
Berrilee	1	6	12
Berrima	0	1	49
Berrima	0	2	4
Berrima	1	2	112
Berrima	1	3	28
Berrima	1	4	29
Berrima	1	5	15
Berrima	1	6	3
Berringer Lake	0	1	4
Berringer Lake	1	2	7
Berringer Lake	1	3	3
Berry	0	1	280
Berry	0	2	14
Berry	0	3	3
Berry	1	2	437
Berry	1	3	108
Berry	1	4	115
Berry	1	5	54
Berry	1	6	16
Berry Jerry	0	1	3
Berry Jerry	1	2	12
Berry Jerry	1	4	4
Berry Mountain	1	2	8
Berry Park	0	1	6
Berry Park	1	2	14
Berry Park	1	3	8
Berry Park	1	4	3
Berry Park	1	5	3
Berry Park	1	6	3
Berthong	0	1	6
Berthong	1	2	7
Berthong	1	4	3
Beryl	0	1	3
Beryl	1	2	16
Beryl	1	3	9
Beryl	1	4	3
Beryl	1	5	6
Bethungra	0	1	22
Bethungra	1	2	23
Bethungra	1	3	9
Bethungra	1	4	10
Bethungra	1	5	4
Bevendale	0	1	6
Bevendale	1	2	3
Beverley Park	0	1	148
Beverley Park	0	2	17
Beverley Park	0	3	7
Beverley Park	0	4	4
Beverley Park	1	2	220
Beverley Park	1	3	155
Beverley Park	1	4	174
Beverley Park	1	5	51
Beverley Park	1	6	30
Beverly Hills	0	1	632
Beverly Hills	0	2	55
Beverly Hills	0	3	22
Beverly Hills	0	4	7
Beverly Hills	0	5	8
Beverly Hills	0	6	3
Beverly Hills	1	2	868
Beverly Hills	1	3	589
Beverly Hills	1	4	656
Beverly Hills	1	5	305
Beverly Hills	1	6	192
Bewong	1	2	14
Bewong	1	3	4
Bewong	1	4	7
Bexhill	0	1	28
Bexhill	0	2	3
Bexhill	0	4	3
Bexhill	1	2	59
Bexhill	1	3	42
Bexhill	1	4	23
Bexhill	1	5	13
Bexhill	1	6	8
Bexley	0	1	1185
Bexley	0	2	109
Bexley	0	3	27
Bexley	0	4	19
Bexley	0	5	8
Bexley	0	6	3
Bexley	1	2	1494
Bexley	1	3	1122
Bexley	1	4	1191
Bexley	1	5	539
Bexley	1	6	367
Bexley North	0	1	288
Bexley North	0	2	29
Bexley North	0	3	12
Bexley North	1	2	378
Bexley North	1	3	244
Bexley North	1	4	278
Bexley North	1	5	112
Bexley North	1	6	51
Biala	0	1	6
Biala	1	2	3
Biala	1	3	3
Biala	1	4	3
Bibbenluke	0	1	10
Bibbenluke	1	2	14
Bibbenluke	1	3	3
Bibbenluke	1	4	7
Bibbenluke	1	5	4
Biddon	0	1	12
Biddon	0	2	3
Biddon	1	2	20
Biddon	1	3	4
Biddon	1	4	3
Biddon	1	5	4
Bidgeemia	0	1	3
Bidgeemia	1	2	8
Bidwill (NSW)	0	1	271
Bidwill (NSW)	0	2	28
Bidwill (NSW)	1	2	345
Bidwill (NSW)	1	3	251
Bidwill (NSW)	1	4	152
Bidwill (NSW)	1	5	117
Bidwill (NSW)	1	6	119
Bielsdown Hills	0	1	7
Bielsdown Hills	1	2	16
Bielsdown Hills	1	3	3
Bielsdown Hills	1	4	7
Bielsdown Hills	1	6	3
Big Hill (NSW)	0	1	8
Big Hill (NSW)	1	2	6
Big Jacks Creek	0	1	4
Big Jacks Creek	1	2	5
Big Jacks Creek	1	4	3
Big Ridge	0	1	8
Big Springs	0	1	7
Big Springs	1	2	20
Big Springs	1	3	4
Big Springs	1	4	8
Big Springs	1	5	3
Bigga	0	1	33
Bigga	1	2	36
Bigga	1	3	12
Bigga	1	4	9
Bigga	1	5	3
Bilambil	0	1	30
Bilambil	1	2	32
Bilambil	1	3	23
Bilambil	1	4	28
Bilambil	1	5	12
Bilambil	1	6	5
Bilambil Heights	0	1	244
Bilambil Heights	0	2	42
Bilambil Heights	0	3	4
Bilambil Heights	1	2	407
Bilambil Heights	1	3	190
Bilambil Heights	1	4	181
Bilambil Heights	1	5	89
Bilambil Heights	1	6	33
Bilbul	0	1	38
Bilbul	1	2	60
Bilbul	1	3	17
Bilbul	1	4	30
Bilbul	1	5	23
Bilbul	1	6	14
Bilgola Beach	0	1	19
Bilgola Beach	1	2	45
Bilgola Beach	1	3	14
Bilgola Beach	1	4	9
Bilgola Beach	1	5	9
Bilgola Beach	1	6	3
Bilgola Plateau	0	1	149
Bilgola Plateau	0	2	9
Bilgola Plateau	0	3	3
Bilgola Plateau	0	4	4
Bilgola Plateau	1	2	350
Bilgola Plateau	1	3	194
Bilgola Plateau	1	4	310
Bilgola Plateau	1	5	107
Bilgola Plateau	1	6	31
Billeroy	1	2	4
Billeroy	1	4	3
Billeroy	1	5	3
Billilingra	0	1	3
Billimari	0	1	14
Billimari	1	2	21
Billimari	1	3	7
Billimari	1	4	7
Billimari	1	5	5
Billinudgel	0	1	23
Billinudgel	0	2	4
Billinudgel	1	2	26
Billinudgel	1	3	10
Billinudgel	1	4	5
Billinudgel	1	5	3
Billinudgel	1	6	8
Billys Creek	0	1	10
Billys Creek	1	2	9
Billys Creek	1	4	6
Billywillinga	0	1	8
Billywillinga	1	2	19
Billywillinga	1	3	14
Billywillinga	1	4	14
Billywillinga	1	5	3
Billywillinga	1	6	3
Bilpin	0	1	51
Bilpin	1	2	79
Bilpin	1	3	33
Bilpin	1	4	31
Bilpin	1	5	16
Bilpin	1	6	7
Bimbi	0	1	3
Bimbi	1	2	6
Bimbi	1	3	3
Bimbi	1	4	6
Bimbi	1	5	3
Bimbimbie	0	1	14
Bimbimbie	1	2	10
Bimbimbie	1	3	7
Bimbimbie	1	4	4
Bimbimbie	1	6	3
Binalong	0	1	63
Binalong	0	2	3
Binalong	1	2	77
Binalong	1	3	29
Binalong	1	4	23
Binalong	1	5	14
Binalong	1	6	5
Binda	0	1	32
Binda	1	2	39
Binda	1	3	4
Binda	1	4	13
Binda	1	5	9
Binda	1	6	7
Bindera	0	1	3
Bindera	1	2	9
Bingara	0	1	224
Bingara	0	2	16
Bingara	1	2	231
Bingara	1	3	58
Bingara	1	4	37
Bingara	1	5	19
Bingara	1	6	7
Bingeebeebra Creek	1	2	4
Bingeebeebra Creek	1	3	4
Bingie	0	1	17
Bingie	0	2	3
Bingie	1	2	41
Bingie	1	3	3
Bingie	1	4	9
Bingie	1	5	4
Bingleburra	0	1	3
Bingleburra	1	2	3
Bingleburra	1	4	3
Biniguy	0	1	12
Biniguy	1	2	15
Biniguy	1	3	8
Biniguy	1	4	4
Binjura	0	1	23
Binjura	0	2	3
Binjura	1	2	40
Binjura	1	3	17
Binjura	1	4	14
Binjura	1	5	8
Binjura	1	6	9
Binna Burra (NSW)	0	1	10
Binna Burra (NSW)	1	2	25
Binna Burra (NSW)	1	3	9
Binna Burra (NSW)	1	4	9
Binna Burra (NSW)	1	5	4
Binna Burra (NSW)	1	6	3
Binnaway	0	1	97
Binnaway	0	2	6
Binnaway	1	2	96
Binnaway	1	3	27
Binnaway	1	4	18
Binnaway	1	5	12
Binnaway	1	6	3
Binya	0	1	8
Binya	1	2	10
Binya	1	4	4
Binya	1	5	14
Binya	1	6	3
Birchgrove	0	1	336
Birchgrove	0	2	32
Birchgrove	0	3	5
Birchgrove	0	4	5
Birchgrove	0	5	3
Birchgrove	1	2	399
Birchgrove	1	3	202
Birchgrove	1	4	191
Birchgrove	1	5	58
Birchgrove	1	6	11
Birdwood (NSW)	0	1	3
Birdwood (NSW)	1	2	3
Birdwood (NSW)	1	3	3
Birganbigil	0	1	7
Birganbigil	1	2	4
Birganbigil	1	4	5
Birmingham Gardens	0	1	226
Birmingham Gardens	0	2	58
Birmingham Gardens	0	3	40
Birmingham Gardens	0	4	40
Birmingham Gardens	0	5	17
Birmingham Gardens	0	6	14
Birmingham Gardens	1	2	181
Birmingham Gardens	1	3	114
Birmingham Gardens	1	4	73
Birmingham Gardens	1	5	50
Birmingham Gardens	1	6	27
Birriwa	0	1	4
Birriwa	1	2	5
Birriwa	1	4	3
Birrong	0	1	157
Birrong	0	2	20
Birrong	1	2	192
Birrong	1	3	163
Birrong	1	4	179
Birrong	1	5	80
Birrong	1	6	113
Bishops Bridge	0	1	13
Bishops Bridge	1	2	25
Bishops Bridge	1	3	13
Bishops Bridge	1	4	10
Bishops Bridge	1	5	6
Bithramere	0	1	12
Bithramere	0	2	3
Bithramere	1	2	23
Bithramere	1	3	9
Bithramere	1	4	10
Black Creek (Port Macquarie-Hastings - NSW)	0	1	5
Black Creek (Port Macquarie-Hastings - NSW)	1	2	10
Black Creek (Port Macquarie-Hastings - NSW)	1	3	3
Black Creek (Snowy Valleys - NSW)	1	5	3
Black Head	0	1	113
Black Head	0	2	10
Black Head	1	2	187
Black Head	1	3	29
Black Head	1	4	22
Black Head	1	5	14
Black Hill (NSW)	0	1	25
Black Hill (NSW)	1	2	47
Black Hill (NSW)	1	3	31
Black Hill (NSW)	1	4	28
Black Hill (NSW)	1	5	15
Black Hill (NSW)	1	6	15
Black Hollow	1	2	5
Black Mountain (NSW)	0	1	16
Black Mountain (NSW)	1	2	43
Black Mountain (NSW)	1	3	15
Black Mountain (NSW)	1	4	12
Black Mountain (NSW)	1	5	12
Black Mountain (NSW)	1	6	3
Black Range (NSW)	0	1	9
Black Range (NSW)	1	2	24
Black Range (NSW)	1	3	5
Black Range (NSW)	1	4	11
Black Range (NSW)	1	5	9
Black Range (NSW)	1	6	4
Black Springs (NSW)	0	1	13
Black Springs (NSW)	1	2	34
Black Springs (NSW)	1	3	9
Black Springs (NSW)	1	4	3
Black Springs (NSW)	1	5	3
Black Springs (NSW)	1	6	9
Blackalls Park	0	1	275
Blackalls Park	0	2	20
Blackalls Park	0	3	6
Blackalls Park	1	2	320
Blackalls Park	1	3	168
Blackalls Park	1	4	153
Blackalls Park	1	5	63
Blackalls Park	1	6	28
Blackbutt (NSW)	0	1	241
Blackbutt (NSW)	0	2	10
Blackbutt (NSW)	0	3	4
Blackbutt (NSW)	0	4	3
Blackbutt (NSW)	1	2	369
Blackbutt (NSW)	1	3	212
Blackbutt (NSW)	1	4	203
Blackbutt (NSW)	1	5	89
Blackbutt (NSW)	1	6	44
Blackett	0	1	214
Blackett	0	2	29
Blackett	1	2	244
Blackett	1	3	223
Blackett	1	4	132
Blackett	1	5	89
Blackett	1	6	94
Blackheath	0	1	664
Blackheath	0	2	69
Blackheath	0	3	4
Blackheath	0	4	4
Blackheath	1	2	708
Blackheath	1	3	214
Blackheath	1	4	180
Blackheath	1	5	58
Blackheath	1	6	20
Blackmans Flat	1	2	4
Blackmans Point	0	1	23
Blackmans Point	0	2	3
Blackmans Point	1	2	20
Blackmans Point	1	3	5
Blackmans Point	1	4	3
Blackmans Point	1	6	7
Blacksmiths	0	1	241
Blacksmiths	0	2	19
Blacksmiths	1	2	251
Blacksmiths	1	3	102
Blacksmiths	1	4	94
Blacksmiths	1	5	45
Blacksmiths	1	6	10
Blacktown	0	1	2790
Blacktown	0	2	339
Blacktown	0	3	101
Blacktown	0	4	41
Blacktown	0	5	21
Blacktown	0	6	15
Blacktown	1	2	3642
Blacktown	1	3	2940
Blacktown	1	4	2695
Blacktown	1	5	1286
Blacktown	1	6	1047
Blackville	0	1	8
Blackville	1	2	11
Blackville	1	3	7
Blackville	1	4	5
Blackville	1	6	3
Blackwall (NSW)	0	1	220
Blackwall (NSW)	0	2	32
Blackwall (NSW)	0	3	5
Blackwall (NSW)	1	2	249
Blackwall (NSW)	1	3	108
Blackwall (NSW)	1	4	88
Blackwall (NSW)	1	5	42
Blackwall (NSW)	1	6	15
