SSC_NAME16	Address1YearAgo	Sex	persons
Austral	New South Wales	F	97
Austral	New South Wales	M	91
Austral	Queensland	F	4
Austral Eden	(Same Address)	F	60
Austral Eden	(Same Address)	M	63
Austral Eden	New South Wales	F	3
Avalon Beach	(Overseas)	F	60
Avalon Beach	(Overseas)	M	49
Avalon Beach	(Same Address)	F	4044
Avalon Beach	(Same Address)	M	3900
Avalon Beach	(Same SA2)	F	227
Avalon Beach	(Same SA2)	M	198
Avalon Beach	Australian Capital Territory	F	3
Avalon Beach	Australian Capital Territory	M	4
Avalon Beach	New South Wales	F	341
Avalon Beach	New South Wales	M	286
Avalon Beach	Queensland	F	3
Avalon Beach	Queensland	M	10
Avalon Beach	Victoria	F	5
Avalon Beach	Victoria	M	11
Avalon Beach	Western Australia	F	10
Avalon Beach	Western Australia	M	6
Avisford	(Same Address)	F	9
Avisford	(Same Address)	M	11
Avoca (NSW)	(Same Address)	F	82
Avoca (NSW)	(Same Address)	M	81
Avoca (NSW)	New South Wales	F	9
Avoca (NSW)	New South Wales	M	10
Avoca Beach	(Overseas)	F	21
Avoca Beach	(Overseas)	M	11
Avoca Beach	(Same Address)	F	1865
Avoca Beach	(Same Address)	M	1815
Avoca Beach	(Same SA2)	F	70
Avoca Beach	(Same SA2)	M	85
Avoca Beach	New South Wales	F	160
Avoca Beach	New South Wales	M	177
Avoca Beach	Queensland	F	7
Avoca Beach	Queensland	M	4
Avoca Beach	Western Australia	F	3
Avondale (NSW)	(Overseas)	F	3
Avondale (NSW)	(Overseas)	M	3
Avondale (NSW)	(Same Address)	F	672
Avondale (NSW)	(Same Address)	M	638
Avondale (NSW)	(Same SA2)	F	27
Avondale (NSW)	(Same SA2)	M	17
Avondale (NSW)	New South Wales	F	61
Avondale (NSW)	New South Wales	M	66
Avondale (NSW)	Queensland	F	3
Avondale (NSW)	Queensland	M	3
Avonside	(Same Address)	F	46
Avonside	(Same Address)	M	49
Avonside	(Same SA2)	F	4
Avonside	(Same SA2)	M	3
Avonside	New South Wales	F	7
Awaba	(Same Address)	F	158
Awaba	(Same Address)	M	174
Awaba	(Same SA2)	F	4
Awaba	(Same SA2)	M	3
Awaba	New South Wales	F	12
Awaba	New South Wales	M	8
Aylmerton	(Same Address)	F	83
Aylmerton	(Same Address)	M	90
Aylmerton	New South Wales	F	3
Baan Baa	(Same Address)	F	51
Baan Baa	(Same Address)	M	70
Baan Baa	New South Wales	M	3
Babinda (NSW)	(Same Address)	M	3
Babyl Creek	(Same Address)	F	3
Babyl Creek	(Same Address)	M	9
Back Creek (Bland - NSW)	(Same Address)	F	22
Back Creek (Bland - NSW)	(Same Address)	M	20
Back Creek (Bland - NSW)	New South Wales	M	3
Back Creek (Gwydir - NSW)	(Same Address)	F	9
Back Creek (Gwydir - NSW)	(Same Address)	M	5
Back Creek (Mid-Coast - NSW)	(Same Address)	F	6
Back Creek (Mid-Coast - NSW)	(Same Address)	M	13
Back Creek (Queanbeyan-Palerang Regional - NSW)	(Same Address)	F	3
Back Creek (Queanbeyan-Palerang Regional - NSW)	(Same Address)	M	3
Back Creek (Tenterfield - NSW)	(Same Address)	F	3
Back Creek (Tenterfield - NSW)	(Same Address)	M	9
Back Creek (Tweed - NSW)	(Same Address)	F	7
Back Creek (Tweed - NSW)	(Same Address)	M	5
Back Forest	(Same Address)	F	32
Back Forest	(Same Address)	M	38
Back Forest	New South Wales	F	3
Back Forest	New South Wales	M	4
Backmede	(Same Address)	F	62
Backmede	(Same Address)	M	60
Backmede	New South Wales	F	6
Backmede	New South Wales	M	4
Backwater	(Same Address)	F	4
Backwater	(Same Address)	M	7
Badgerys Creek	(Same Address)	F	96
Badgerys Creek	(Same Address)	M	98
Badgerys Creek	New South Wales	F	3
Badgerys Creek	New South Wales	M	9
Badgerys Creek	Western Australia	M	3
Badja	(Same Address)	M	3
Baerami	(Same Address)	F	22
Baerami	(Same Address)	M	27
Baerami Creek	(Same Address)	F	11
Baerami Creek	(Same Address)	M	15
Baerami Creek	New South Wales	F	5
Bagnoo	(Same Address)	F	13
Bagnoo	(Same Address)	M	23
Bago	(Same Address)	F	14
Bago	(Same Address)	M	14
Bagotville	(Same Address)	F	17
Bagotville	(Same Address)	M	23
Bakers Creek (Mid-Coast - NSW)	(Overseas)	F	3
Bakers Creek (Mid-Coast - NSW)	(Same Address)	F	15
Bakers Creek (Mid-Coast - NSW)	(Same Address)	M	21
Bakers Creek (Nambucca - NSW)	(Same Address)	F	4
Bakers Creek (Nambucca - NSW)	(Same Address)	M	5
Bakers Creek (Uralla - NSW)	(Same Address)	F	5
Bakers Creek (Uralla - NSW)	(Same Address)	M	5
Bakers Swamp	(Same Address)	F	16
Bakers Swamp	(Same Address)	M	20
Bakers Swamp	New South Wales	F	4
Bakers Swamp	New South Wales	M	4
Balaclava (NSW)	(Same Address)	F	186
Balaclava (NSW)	(Same Address)	M	161
Balaclava (NSW)	(Same SA2)	F	7
Balaclava (NSW)	(Same SA2)	M	13
Balaclava (NSW)	New South Wales	F	26
Balaclava (NSW)	New South Wales	M	23
Balala	(Same Address)	F	52
Balala	(Same Address)	M	55
Balala	(Same SA2)	F	3
Balala	(Same SA2)	M	4
Balcolyn	(Overseas)	F	4
Balcolyn	(Overseas)	M	3
Balcolyn	(Same Address)	F	381
Balcolyn	(Same Address)	M	339
Balcolyn	(Same SA2)	F	17
Balcolyn	(Same SA2)	M	24
Balcolyn	New South Wales	F	52
Balcolyn	New South Wales	M	48
Balcolyn	Queensland	F	3
Balcolyn	Queensland	M	4
Bald Blair	(Same Address)	F	18
Bald Blair	(Same Address)	M	16
Bald Blair	(Same SA2)	F	5
Bald Blair	(Same SA2)	M	3
Bald Hills (NSW)	(Same Address)	F	94
Bald Hills (NSW)	(Same Address)	M	98
Bald Hills (NSW)	(Same SA2)	F	9
Bald Hills (NSW)	(Same SA2)	M	10
Bald Hills (NSW)	New South Wales	F	4
Bald Hills (NSW)	New South Wales	M	9
Bald Hills (NSW)	Northern Territory	M	3
Bald Nob	(Same Address)	F	4
Bald Nob	(Same Address)	M	9
Bald Ridge	(Same Address)	F	5
Bald Ridge	(Same Address)	M	4
Baldersleigh	(Same Address)	F	18
Baldersleigh	(Same Address)	M	17
Baldersleigh	(Same SA2)	F	3
Baldersleigh	(Same SA2)	M	3
Baldry	(Same Address)	F	42
Baldry	(Same Address)	M	38
Balfours Peak	(Same Address)	F	12
Balfours Peak	(Same Address)	M	15
Balfours Peak	New South Wales	M	3
Balgowlah	(Overseas)	F	82
Balgowlah	(Overseas)	M	60
Balgowlah	(Same Address)	F	3135
Balgowlah	(Same Address)	M	2901
Balgowlah	(Same SA2)	F	112
Balgowlah	(Same SA2)	M	104
Balgowlah	Australian Capital Territory	F	3
Balgowlah	New South Wales	F	395
Balgowlah	New South Wales	M	364
Balgowlah	Queensland	F	5
Balgowlah	Queensland	M	3
Balgowlah	South Australia	F	4
Balgowlah	South Australia	M	5
Balgowlah	Victoria	F	10
Balgowlah	Victoria	M	3
Balgowlah	Western Australia	F	12
Balgowlah	Western Australia	M	8
Balgowlah Heights	(Overseas)	F	35
Balgowlah Heights	(Overseas)	M	31
Balgowlah Heights	(Same Address)	F	1449
Balgowlah Heights	(Same Address)	M	1349
Balgowlah Heights	(Same SA2)	F	44
Balgowlah Heights	(Same SA2)	M	42
Balgowlah Heights	New South Wales	F	87
Balgowlah Heights	New South Wales	M	81
Balgowlah Heights	Northern Territory	F	3
Balgowlah Heights	Victoria	M	3
Balgowlah Heights	Western Australia	F	3
Balgowlah Heights	Western Australia	M	6
Balgownie	(Overseas)	F	27
Balgownie	(Overseas)	M	20
Balgownie	(Same Address)	F	2411
Balgownie	(Same Address)	M	2255
Balgownie	(Same SA2)	F	80
Balgownie	(Same SA2)	M	73
Balgownie	Australian Capital Territory	F	4
Balgownie	New South Wales	F	169
Balgownie	New South Wales	M	128
Balgownie	Queensland	F	10
Balgownie	Queensland	M	3
Balickera	(Same Address)	F	12
Balickera	(Same Address)	M	10
Balickera	New South Wales	F	4
Balickera	New South Wales	M	3
Balladoran	(Same Address)	F	39
Balladoran	(Same Address)	M	47
Balladoran	New South Wales	F	3
Balladoran	New South Wales	M	7
Ballalaba	(Same Address)	F	9
Ballalaba	(Same Address)	M	6
Balldale	(Same Address)	F	62
Balldale	(Same Address)	M	66
Balldale	New South Wales	M	4
Ballengarra	(Same Address)	F	32
Ballengarra	(Same Address)	M	27
Ballengarra	(Same SA2)	F	6
Ballengarra	(Same SA2)	M	3
Ballengarra	New South Wales	F	3
Ballengarra	Queensland	F	5
Ballengarra	Queensland	M	3
Ballimore	(Same Address)	F	63
Ballimore	(Same Address)	M	69
Ballimore	(Same SA2)	F	10
Ballimore	(Same SA2)	M	7
Ballimore	New South Wales	F	10
Ballimore	New South Wales	M	4
Ballina	(Overseas)	F	20
Ballina	(Overseas)	M	24
Ballina	(Same Address)	F	3361
Ballina	(Same Address)	M	2880
Ballina	(Same SA2)	F	302
Ballina	(Same SA2)	M	259
Ballina	New South Wales	F	336
Ballina	New South Wales	M	280
Ballina	Northern Territory	F	3
Ballina	Northern Territory	M	3
Ballina	Queensland	F	68
Ballina	Queensland	M	62
Ballina	South Australia	F	4
Ballina	South Australia	M	3
Ballina	Victoria	F	16
Ballina	Victoria	M	12
Ballina	Western Australia	F	4
Ballina	Western Australia	M	3
Ballyroe	(Same Address)	M	6
Balmain	(Overseas)	F	138
Balmain	(Overseas)	M	104
Balmain	(Same Address)	F	3848
Balmain	(Same Address)	M	3509
Balmain	(Same SA2)	F	210
Balmain	(Same SA2)	M	198
Balmain	Australian Capital Territory	F	9
Balmain	Australian Capital Territory	M	8
Balmain	New South Wales	F	498
Balmain	New South Wales	M	449
Balmain	Queensland	F	14
Balmain	Queensland	M	21
Balmain	South Australia	F	3
Balmain	South Australia	M	3
Balmain	Tasmania	F	3
Balmain	Tasmania	M	4
Balmain	Victoria	F	32
Balmain	Victoria	M	29
Balmain	Western Australia	F	12
Balmain	Western Australia	M	12
Balmain East	(Overseas)	F	23
Balmain East	(Overseas)	M	19
Balmain East	(Same Address)	F	711
Balmain East	(Same Address)	M	692
Balmain East	(Same SA2)	F	39
Balmain East	(Same SA2)	M	28
Balmain East	New South Wales	F	70
Balmain East	New South Wales	M	77
Balmain East	Queensland	F	6
Balmain East	Queensland	M	14
Balmain East	Victoria	F	3
Balmain East	Victoria	M	3
Balmoral (Lake Macquarie - NSW)	(Same Address)	F	297
Balmoral (Lake Macquarie - NSW)	(Same Address)	M	310
Balmoral (Lake Macquarie - NSW)	(Same SA2)	F	20
Balmoral (Lake Macquarie - NSW)	(Same SA2)	M	17
Balmoral (Lake Macquarie - NSW)	New South Wales	F	22
Balmoral (Lake Macquarie - NSW)	New South Wales	M	28
Balmoral (Lake Macquarie - NSW)	Queensland	M	4
Balmoral (Wingecarribee - NSW)	(Overseas)	F	3
Balmoral (Wingecarribee - NSW)	(Overseas)	M	3
Balmoral (Wingecarribee - NSW)	(Same Address)	F	160
Balmoral (Wingecarribee - NSW)	(Same Address)	M	180
Balmoral (Wingecarribee - NSW)	(Same SA2)	F	4
Balmoral (Wingecarribee - NSW)	(Same SA2)	M	3
Balmoral (Wingecarribee - NSW)	New South Wales	F	24
Balmoral (Wingecarribee - NSW)	New South Wales	M	21
Balranald	(Overseas)	F	4
Balranald	(Overseas)	M	4
Balranald	(Same Address)	F	508
Balranald	(Same Address)	M	545
Balranald	(Same SA2)	F	31
Balranald	(Same SA2)	M	41
Balranald	New South Wales	F	17
Balranald	New South Wales	M	10
Balranald	Queensland	F	4
Balranald	Queensland	M	4
Balranald	Victoria	F	3
Balranald	Victoria	M	12
Bamarang	(Same Address)	F	14
Bamarang	(Same Address)	M	12
Bandon Grove	(Same Address)	F	48
Bandon Grove	(Same Address)	M	53
Bandon Grove	(Same SA2)	M	4
Bandon Grove	New South Wales	F	7
Bandon Grove	New South Wales	M	3
Bangadang	(Same Address)	F	9
Bangadang	(Same Address)	M	4
Bangalee (NSW)	(Same Address)	F	279
Bangalee (NSW)	(Same Address)	M	281
Bangalee (NSW)	(Same SA2)	F	11
Bangalee (NSW)	(Same SA2)	M	5
Bangalee (NSW)	New South Wales	F	10
Bangalee (NSW)	New South Wales	M	17
Bangalow	(Overseas)	F	10
Bangalow	(Overseas)	M	10
Bangalow	(Same Address)	F	814
Bangalow	(Same Address)	M	737
Bangalow	(Same SA2)	F	38
Bangalow	(Same SA2)	M	35
Bangalow	New South Wales	F	63
Bangalow	New South Wales	M	69
Bangalow	Queensland	F	16
Bangalow	Queensland	M	13
Bangalow	Victoria	F	6
Bangalow	Victoria	M	6
Bangheet	(Same Address)	F	17
Bangheet	(Same Address)	M	18
Bango	(Same Address)	F	41
Bango	(Same Address)	M	44
Bango	Australian Capital Territory	F	6
Bango	Australian Capital Territory	M	3
Bango	New South Wales	F	3
Bango	New South Wales	M	3
Bangor (NSW)	(Overseas)	F	12
Bangor (NSW)	(Overseas)	M	14
Bangor (NSW)	(Same Address)	F	2426
Bangor (NSW)	(Same Address)	M	2377
Bangor (NSW)	(Same SA2)	F	56
Bangor (NSW)	(Same SA2)	M	58
Bangor (NSW)	New South Wales	F	136
Bangor (NSW)	New South Wales	M	141
Bangor (NSW)	Queensland	F	3
Bangor (NSW)	Queensland	M	5
Bangor (NSW)	Victoria	F	3
Banksia	(Overseas)	F	33
Banksia	(Overseas)	M	34
Banksia	(Same Address)	F	1397
Banksia	(Same Address)	M	1325
Banksia	(Same SA2)	F	26
Banksia	(Same SA2)	M	24
Banksia	New South Wales	F	112
Banksia	New South Wales	M	108
Banksia	Queensland	M	4
Banksmeadow	(Same Address)	F	7
Banksmeadow	(Same Address)	M	6
Banksmeadow	New South Wales	M	3
Bankstown	(Overseas)	F	449
Bankstown	(Overseas)	M	422
Bankstown	(Same Address)	F	12279
Bankstown	(Same Address)	M	11781
Bankstown	(Same SA2)	F	306
Bankstown	(Same SA2)	M	328
Bankstown	Australian Capital Territory	F	3
Bankstown	Australian Capital Territory	M	3
Bankstown	New South Wales	F	1382
Bankstown	New South Wales	M	1439
Bankstown	Northern Territory	M	4
Bankstown	Queensland	F	23
Bankstown	Queensland	M	25
Bankstown	South Australia	F	14
Bankstown	South Australia	M	19
Bankstown	Victoria	F	25
Bankstown	Victoria	M	21
Bankstown	Western Australia	F	23
Bankstown	Western Australia	M	17
Bannaby	(Same Address)	F	17
Bannaby	(Same Address)	M	18
Bannister (NSW)	(Same Address)	F	52
Bannister (NSW)	(Same Address)	M	56
Banoon	(Same Address)	F	7
Banoon	(Same Address)	M	11
Banoon	New South Wales	F	4
Banora Point	(Overseas)	F	26
Banora Point	(Overseas)	M	29
Banora Point	(Same Address)	F	6806
Banora Point	(Same Address)	M	5905
Banora Point	(Same SA2)	F	258
Banora Point	(Same SA2)	M	233
Banora Point	Australian Capital Territory	F	4
Banora Point	Australian Capital Territory	M	3
Banora Point	New South Wales	F	530
Banora Point	New South Wales	M	504
Banora Point	Northern Territory	F	6
Banora Point	Northern Territory	M	3
Banora Point	Queensland	F	240
Banora Point	Queensland	M	200
Banora Point	South Australia	F	6
Banora Point	South Australia	M	4
Banora Point	Tasmania	F	4
Banora Point	Tasmania	M	11
Banora Point	Victoria	F	23
Banora Point	Victoria	M	24
Banora Point	Western Australia	F	3
Banora Point	Western Australia	M	9
Banyabba	(Same Address)	F	15
Banyabba	(Same Address)	M	16
Banyabba	(Same SA2)	M	3
Bar Beach	(Overseas)	F	12
Bar Beach	(Overseas)	M	15
Bar Beach	(Same Address)	F	392
Bar Beach	(Same Address)	M	479
Bar Beach	(Same SA2)	F	22
Bar Beach	(Same SA2)	M	26
Bar Beach	New South Wales	F	82
Bar Beach	New South Wales	M	69
Bar Beach	Queensland	F	6
Bar Beach	Western Australia	F	3
Bar Beach	Western Australia	M	3
Bar Point	(Same Address)	F	25
Bar Point	(Same Address)	M	31
Bar Point	New South Wales	M	9
Bara	(Same Address)	F	3
Bara	(Same Address)	M	5
Bara	New South Wales	F	9
Bara	New South Wales	M	8
Baradine	(Same Address)	F	295
Baradine	(Same Address)	M	312
Baradine	(Same SA2)	F	17
Baradine	(Same SA2)	M	18
Baradine	New South Wales	F	24
Baradine	New South Wales	M	14
Baradine	Queensland	F	4
Barangaroo	(Overseas)	F	10
Barangaroo	(Overseas)	M	8
Barangaroo	(Same Address)	F	3
Barangaroo	(Same Address)	M	6
Barangaroo	(Same SA2)	F	9
Barangaroo	(Same SA2)	M	3
Barangaroo	New South Wales	F	25
Barangaroo	New South Wales	M	29
Barangaroo	Queensland	F	3
Barangaroo	Queensland	M	3
Barangaroo	Victoria	M	3
Barden Ridge	(Overseas)	F	5
Barden Ridge	(Overseas)	M	8
Barden Ridge	(Same Address)	F	1925
Barden Ridge	(Same Address)	M	1880
Barden Ridge	(Same SA2)	F	38
Barden Ridge	(Same SA2)	M	35
Barden Ridge	New South Wales	F	110
Barden Ridge	New South Wales	M	110
Barden Ridge	Queensland	M	4
Bardia	(Overseas)	F	21
Bardia	(Overseas)	M	22
Bardia	(Same Address)	F	532
Bardia	(Same Address)	M	510
Bardia	(Same SA2)	F	19
Bardia	(Same SA2)	M	11
Bardia	New South Wales	F	143
Bardia	New South Wales	M	174
Bardia	Northern Territory	F	3
Bardia	Queensland	F	9
Bardia	Queensland	M	8
Bardia	Victoria	F	3
Bardwell Park	(Overseas)	F	22
Bardwell Park	(Overseas)	M	16
Bardwell Park	(Same Address)	F	969
Bardwell Park	(Same Address)	M	940
Bardwell Park	(Same SA2)	F	14
Bardwell Park	(Same SA2)	M	10
Bardwell Park	Australian Capital Territory	F	3
Bardwell Park	New South Wales	F	64
Bardwell Park	New South Wales	M	60
Bardwell Park	Queensland	F	3
Bardwell Park	Queensland	M	5
Bardwell Valley	(Overseas)	F	15
Bardwell Valley	(Overseas)	M	7
Bardwell Valley	(Same Address)	F	998
Bardwell Valley	(Same Address)	M	933
Bardwell Valley	(Same SA2)	F	21
Bardwell Valley	(Same SA2)	M	22
Bardwell Valley	New South Wales	F	73
Bardwell Valley	New South Wales	M	58
Bardwell Valley	Victoria	F	4
Barellan	(Same Address)	F	193
Barellan	(Same Address)	M	225
Barellan	(Same SA2)	F	4
Barellan	(Same SA2)	M	6
Barellan	New South Wales	F	21
Barellan	New South Wales	M	21
Bargo	(Overseas)	M	3
Bargo	(Same Address)	F	1831
Bargo	(Same Address)	M	1803
Bargo	(Same SA2)	F	30
Bargo	(Same SA2)	M	38
Bargo	Australian Capital Territory	F	3
Bargo	New South Wales	F	151
Bargo	New South Wales	M	163
Bargo	Victoria	F	3
Bargo	Victoria	M	3
Barham	(Same Address)	F	593
Barham	(Same Address)	M	563
Barham	(Same SA2)	F	34
Barham	(Same SA2)	M	32
Barham	New South Wales	F	9
Barham	New South Wales	M	9
Barham	Northern Territory	F	4
Barham	Northern Territory	M	3
Barham	Queensland	F	3
Barham	Queensland	M	3
Barham	Victoria	F	32
Barham	Victoria	M	34
Barham	Western Australia	F	3
Barigan	(Same Address)	F	3
Barigan	(Same Address)	M	3
Barkers Vale	(Same Address)	F	63
Barkers Vale	(Same Address)	M	76
Barkers Vale	New South Wales	F	8
Barkers Vale	New South Wales	M	6
Barmedman	(Same Address)	F	182
Barmedman	(Same Address)	M	187
Barmedman	(Same SA2)	F	8
Barmedman	(Same SA2)	M	4
Barmedman	New South Wales	F	10
Barmedman	New South Wales	M	12
Barnsley	(Same Address)	F	742
Barnsley	(Same Address)	M	719
Barnsley	(Same SA2)	F	15
Barnsley	(Same SA2)	M	15
Barnsley	New South Wales	F	65
Barnsley	New South Wales	M	73
Barnsley	Victoria	F	3
Barooga	(Overseas)	F	17
Barooga	(Overseas)	M	6
Barooga	(Same Address)	F	677
Barooga	(Same Address)	M	717
Barooga	(Same SA2)	F	38
Barooga	(Same SA2)	M	33
Barooga	New South Wales	F	11
Barooga	New South Wales	M	11
Barooga	Queensland	F	3
Barooga	Queensland	M	8
Barooga	Victoria	F	63
Barooga	Victoria	M	48
Barraba	(Overseas)	F	3
Barraba	(Same Address)	F	553
Barraba	(Same Address)	M	515
Barraba	(Same SA2)	F	32
Barraba	(Same SA2)	M	25
Barraba	New South Wales	F	42
Barraba	New South Wales	M	26
Barraba	Queensland	F	6
Barraba	Queensland	M	7
Barrack Heights	(Overseas)	F	8
Barrack Heights	(Overseas)	M	11
Barrack Heights	(Same Address)	F	2422
Barrack Heights	(Same Address)	M	2307
Barrack Heights	(Same SA2)	F	108
Barrack Heights	(Same SA2)	M	88
Barrack Heights	Australian Capital Territory	F	3
Barrack Heights	New South Wales	F	218
Barrack Heights	New South Wales	M	203
Barrack Heights	Queensland	F	6
Barrack Heights	Queensland	M	12
Barrack Heights	South Australia	F	3
Barrack Heights	Victoria	F	5
Barrack Heights	Victoria	M	3
Barrack Heights	Western Australia	F	3
Barrack Heights	Western Australia	M	5
Barrack Point	(Overseas)	M	3
Barrack Point	(Same Address)	F	261
Barrack Point	(Same Address)	M	267
Barrack Point	(Same SA2)	F	7
Barrack Point	(Same SA2)	M	14
Barrack Point	New South Wales	F	30
Barrack Point	New South Wales	M	26
Barraganyatti	(Same Address)	F	52
Barraganyatti	(Same Address)	M	55
Barraganyatti	(Same SA2)	M	4
Barraganyatti	New South Wales	F	4
Barraganyatti	New South Wales	M	4
Barraganyatti	Queensland	M	3
Barragga Bay	(Same Address)	F	38
Barragga Bay	(Same Address)	M	36
Barragga Bay	(Same SA2)	M	5
Barrengarry	(Overseas)	M	3
Barrengarry	(Same Address)	F	59
Barrengarry	(Same Address)	M	78
Barrengarry	New South Wales	F	5
Barrengarry	New South Wales	M	3
Barrengarry	Queensland	F	6
Barrengarry	Queensland	M	3
Barretts Creek	(Same Address)	F	5
Barretts Creek	(Same Address)	M	4
Barringella	(Same Address)	F	12
Barringella	(Same Address)	M	16
Barringella	New South Wales	M	3
Barrington (NSW)	(Same Address)	F	150
Barrington (NSW)	(Same Address)	M	147
Barrington (NSW)	(Same SA2)	F	7
Barrington (NSW)	(Same SA2)	M	12
Barrington (NSW)	New South Wales	F	11
Barrington (NSW)	New South Wales	M	9
Barry (Blayney - NSW)	(Same Address)	F	60
Barry (Blayney - NSW)	(Same Address)	M	57
Barry (Blayney - NSW)	(Same SA2)	F	13
Barry (Blayney - NSW)	(Same SA2)	M	15
Barry (Blayney - NSW)	New South Wales	F	5
Barry (Blayney - NSW)	New South Wales	M	5
Barry (Upper Hunter Shire - NSW)	(Same Address)	M	3
Barwang	(Same Address)	F	33
Barwang	(Same Address)	M	38
Barwang	New South Wales	M	3
Barwon	(Same Address)	F	10
Barwon	(Same Address)	M	16
Barwon	(Same SA2)	F	4
Baryulgil	(Same Address)	F	40
Baryulgil	(Same Address)	M	29
Baryulgil	New South Wales	F	4
Baryulgil	New South Wales	M	4
Basin View	(Overseas)	F	4
Basin View	(Same Address)	F	626
Basin View	(Same Address)	M	584
Basin View	(Same SA2)	F	41
Basin View	(Same SA2)	M	31
Basin View	Australian Capital Territory	M	3
Basin View	New South Wales	F	43
Basin View	New South Wales	M	37
Basin View	Northern Territory	M	3
Basin View	Queensland	F	5
Basin View	Queensland	M	3
Basin View	Victoria	F	3
Bass Hill	(Overseas)	F	39
Bass Hill	(Overseas)	M	41
Bass Hill	(Same Address)	F	3755
Bass Hill	(Same Address)	M	3654
Bass Hill	(Same SA2)	F	75
Bass Hill	(Same SA2)	M	75
Bass Hill	New South Wales	F	402
Bass Hill	New South Wales	M	361
Bass Hill	Queensland	F	7
Bass Hill	Queensland	M	3
Bass Hill	Victoria	M	6
Bass Hill	Western Australia	M	8
Batar Creek	(Same Address)	F	31
Batar Creek	(Same Address)	M	32
Bateau Bay	(Overseas)	F	16
Bateau Bay	(Overseas)	M	16
Bateau Bay	(Same Address)	F	5111
Bateau Bay	(Same Address)	M	4535
Bateau Bay	(Same SA2)	F	220
Bateau Bay	(Same SA2)	M	189
Bateau Bay	Australian Capital Territory	F	4
Bateau Bay	New South Wales	F	494
Bateau Bay	New South Wales	M	466
Bateau Bay	Northern Territory	F	3
Bateau Bay	Northern Territory	M	3
Bateau Bay	Queensland	F	11
Bateau Bay	Queensland	M	11
Bateau Bay	South Australia	F	5
Bateau Bay	South Australia	M	3
Bateau Bay	Tasmania	F	3
Bateau Bay	Victoria	F	6
Bateau Bay	Victoria	M	7
Bateau Bay	Western Australia	F	4
Bateau Bay	Western Australia	M	7
Batehaven	(Overseas)	F	4
Batehaven	(Same Address)	F	707
Batehaven	(Same Address)	M	598
Batehaven	(Same SA2)	F	50
Batehaven	(Same SA2)	M	38
Batehaven	Australian Capital Territory	F	8
Batehaven	Australian Capital Territory	M	6
Batehaven	New South Wales	F	74
Batehaven	New South Wales	M	73
Batehaven	Northern Territory	M	3
Batehaven	Queensland	F	11
Batehaven	Queensland	M	4
Batehaven	Victoria	F	4
Batehaven	Victoria	M	7
