SSC_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	persons_in_families
Ashford (NSW)	0	0	1	0	6
Ashford (NSW)	0	0	1	1	3
Ashford (NSW)	0	1	0	0	57
Ashford (NSW)	0	1	1	0	15
Ashford (NSW)	1	0	0	1	41
Ashford (NSW)	1	0	1	0	22
Ashford (NSW)	1	0	1	1	8
Ashford (NSW)	1	1	0	0	70
Ashford (NSW)	1	1	0	1	5
Ashford (NSW)	1	1	1	0	19
Ashford (NSW)	1	1	1	1	10
Ashley					9
Ashley	0	0	0	1	6
Ashley	0	1	0	0	23
Ashley	0	1	1	0	11
Ashley	0	1	1	1	3
Ashley	1	0	0	1	13
Ashley	1	0	1	0	4
Ashley	1	1	0	0	122
Ashley	1	1	0	1	3
Ashley	1	1	1	0	8
Ashmont					51
Ashmont	0	0	0	1	210
Ashmont	0	0	1	0	34
Ashmont	0	0	1	1	16
Ashmont	0	1	0	0	557
Ashmont	0	1	0	1	84
Ashmont	0	1	1	0	59
Ashmont	0	1	1	1	17
Ashmont	1	0	0	1	186
Ashmont	1	0	1	0	39
Ashmont	1	0	1	1	42
Ashmont	1	1	0	0	612
Ashmont	1	1	0	1	76
Ashmont	1	1	1	0	97
Ashmont	1	1	1	1	43
Ashtonfield					18
Ashtonfield	0	0	0	1	103
Ashtonfield	0	0	1	0	43
Ashtonfield	0	0	1	1	22
Ashtonfield	0	1	0	0	221
Ashtonfield	0	1	0	1	17
Ashtonfield	0	1	1	0	57
Ashtonfield	1	0	0	1	361
Ashtonfield	1	0	1	0	262
Ashtonfield	1	0	1	1	153
Ashtonfield	1	1	0	0	1478
Ashtonfield	1	1	0	1	73
Ashtonfield	1	1	1	0	340
Ashtonfield	1	1	1	1	38
Asquith					39
Asquith	0	0	0	1	103
Asquith	0	0	1	0	30
Asquith	0	0	1	1	33
Asquith	0	1	0	0	82
Asquith	0	1	0	1	6
Asquith	0	1	1	0	30
Asquith	0	1	1	1	8
Asquith	1	0	0	1	273
Asquith	1	0	1	0	172
Asquith	1	0	1	1	133
Asquith	1	1	0	0	1146
Asquith	1	1	0	1	15
Asquith	1	1	1	0	226
Asquith	1	1	1	1	15
Atholwood	0	1	0	0	3
Atholwood	0	1	1	0	4
Atholwood	1	0	0	1	5
Atholwood	1	1	0	0	14
Atholwood	1	1	1	0	3
Atholwood	1	1	1	1	6
Attunga					7
Attunga	0	0	0	1	23
Attunga	0	0	1	1	3
Attunga	0	1	0	0	36
Attunga	0	1	0	1	3
Attunga	0	1	1	1	4
Attunga	1	0	0	1	38
Attunga	1	0	1	0	7
Attunga	1	0	1	1	8
Attunga	1	1	0	0	126
Attunga	1	1	0	1	14
Attunga	1	1	1	0	5
Attunga	1	1	1	1	10
Auburn (NSW)					553
Auburn (NSW)	0	0	0	1	1164
Auburn (NSW)	0	0	1	0	317
Auburn (NSW)	0	0	1	1	250
Auburn (NSW)	0	1	0	0	1087
Auburn (NSW)	0	1	0	1	147
Auburn (NSW)	0	1	1	0	402
Auburn (NSW)	0	1	1	1	155
Auburn (NSW)	1	0	0	1	2682
Auburn (NSW)	1	0	1	0	1078
Auburn (NSW)	1	0	1	1	1131
Auburn (NSW)	1	1	0	0	9599
Auburn (NSW)	1	1	0	1	616
Auburn (NSW)	1	1	1	0	2700
Auburn (NSW)	1	1	1	1	943
Auburn Vale	0	0	0	1	3
Auburn Vale	0	1	0	0	3
Auburn Vale	1	0	0	1	4
Auburn Vale	1	1	0	0	34
Auburn Vale	1	1	1	0	13
Austinmer					14
Austinmer	0	0	0	1	66
Austinmer	0	0	1	0	27
Austinmer	0	0	1	1	27
Austinmer	0	1	0	0	59
Austinmer	0	1	0	1	3
Austinmer	0	1	1	0	18
Austinmer	0	1	1	1	7
Austinmer	1	0	0	1	172
Austinmer	1	0	1	0	105
Austinmer	1	0	1	1	83
Austinmer	1	1	0	0	728
Austinmer	1	1	0	1	53
Austinmer	1	1	1	0	169
Austinmer	1	1	1	1	23
Austral					26
Austral	0	0	0	1	109
Austral	0	0	1	0	10
Austral	0	0	1	1	18
Austral	0	1	0	0	99
Austral	0	1	0	1	27
Austral	0	1	1	0	17
Austral	0	1	1	1	12
Austral	1	0	0	1	362
Austral	1	0	1	0	89
Austral	1	0	1	1	147
Austral	1	1	0	0	489
Austral	1	1	0	1	96
Austral	1	1	1	0	152
Austral	1	1	1	1	97
Austral Eden	0	0	0	1	3
Austral Eden	0	1	0	0	7
Austral Eden	1	0	0	1	25
Austral Eden	1	0	1	0	4
Austral Eden	1	1	0	0	34
Austral Eden	1	1	0	1	9
Austral Eden	1	1	1	0	5
Avalon Beach					44
Avalon Beach	0	0	0	1	275
Avalon Beach	0	0	1	0	95
Avalon Beach	0	0	1	1	62
Avalon Beach	0	1	0	0	230
Avalon Beach	0	1	0	1	18
Avalon Beach	0	1	1	0	94
Avalon Beach	0	1	1	1	4
Avalon Beach	1	0	0	1	772
Avalon Beach	1	0	1	0	499
Avalon Beach	1	0	1	1	433
Avalon Beach	1	1	0	0	2736
Avalon Beach	1	1	0	1	156
Avalon Beach	1	1	1	0	715
Avalon Beach	1	1	1	1	113
Avisford	0	1	0	0	3
Avisford	1	1	0	0	3
Avisford	1	1	0	1	4
Avoca (NSW)	0	0	0	1	6
Avoca (NSW)	0	0	1	0	3
Avoca (NSW)	0	1	1	0	3
Avoca (NSW)	0	1	1	1	5
Avoca (NSW)	1	0	0	1	9
Avoca (NSW)	1	0	1	0	18
Avoca (NSW)	1	1	0	0	36
Avoca (NSW)	1	1	0	1	11
Avoca (NSW)	1	1	1	0	26
Avoca Beach					13
Avoca Beach	0	0	0	1	124
Avoca Beach	0	0	1	0	40
Avoca Beach	0	0	1	1	26
Avoca Beach	0	1	0	0	178
Avoca Beach	0	1	0	1	21
Avoca Beach	0	1	1	0	58
Avoca Beach	0	1	1	1	19
Avoca Beach	1	0	0	1	291
Avoca Beach	1	0	1	0	173
Avoca Beach	1	0	1	1	187
Avoca Beach	1	1	0	0	1308
Avoca Beach	1	1	0	1	63
Avoca Beach	1	1	1	0	398
Avoca Beach	1	1	1	1	63
Avondale (NSW)					4
Avondale (NSW)	0	0	0	1	58
Avondale (NSW)	0	0	1	0	8
Avondale (NSW)	0	0	1	1	8
Avondale (NSW)	0	1	0	0	112
Avondale (NSW)	0	1	0	1	8
Avondale (NSW)	0	1	1	0	25
Avondale (NSW)	0	1	1	1	11
Avondale (NSW)	1	0	0	1	182
Avondale (NSW)	1	0	1	0	52
Avondale (NSW)	1	0	1	1	50
Avondale (NSW)	1	1	0	0	356
Avondale (NSW)	1	1	0	1	8
Avondale (NSW)	1	1	1	0	52
Avondale (NSW)	1	1	1	1	14
Avonside	0	1	0	0	4
Avonside	1	0	1	0	3
Avonside	1	0	1	1	3
Avonside	1	1	0	0	38
Avonside	1	1	1	0	25
Avonside	1	1	1	1	3
Awaba					9
Awaba	0	0	0	1	14
Awaba	0	1	0	0	23
Awaba	0	1	0	1	4
Awaba	1	0	0	1	47
Awaba	1	0	1	0	17
Awaba	1	0	1	1	15
Awaba	1	1	0	0	84
Awaba	1	1	0	1	11
Awaba	1	1	1	0	42
Awaba	1	1	1	1	10
Aylmerton	0	0	0	1	7
Aylmerton	0	0	1	0	4
Aylmerton	0	0	1	1	4
Aylmerton	0	1	0	0	3
Aylmerton	1	0	0	1	35
Aylmerton	1	0	1	0	7
Aylmerton	1	1	0	0	29
Aylmerton	1	1	1	0	21
Baan Baa	0	0	0	1	6
Baan Baa	0	1	0	0	14
Baan Baa	0	1	1	0	9
Baan Baa	1	0	0	1	6
Baan Baa	1	0	1	1	4
Baan Baa	1	1	0	0	25
Baan Baa	1	1	1	0	4
Babyl Creek	1	1	0	0	6
Back Creek (Bland - NSW)	0	1	0	0	3
Back Creek (Bland - NSW)	1	1	0	0	23
Back Creek (Bland - NSW)	1	1	0	1	3
Back Creek (Gwydir - NSW)	0	0	0	1	3
Back Creek (Gwydir - NSW)	1	0	0	1	4
Back Creek (Gwydir - NSW)	1	1	0	0	7
Back Creek (Mid-Coast - NSW)	1	1	0	0	4
Back Creek (Queanbeyan-Palerang Regional - NSW)	1	1	0	0	4
Back Creek (Tenterfield - NSW)	1	1	0	0	7
Back Forest	0	0	0	1	3
Back Forest	0	0	1	0	3
Back Forest	0	0	1	1	4
Back Forest	1	0	1	0	3
Back Forest	1	1	0	0	18
Back Forest	1	1	1	1	15
Backmede	0	0	0	1	4
Backmede	0	0	1	1	3
Backmede	1	0	0	1	20
Backmede	1	0	1	0	3
Backmede	1	1	0	0	32
Backmede	1	1	0	1	11
Backmede	1	1	1	0	12
Backwater	1	0	0	1	3
Badgerys Creek					5
Badgerys Creek	0	0	0	1	13
Badgerys Creek	0	1	0	0	15
Badgerys Creek	0	1	1	0	4
Badgerys Creek	0	1	1	1	7
Badgerys Creek	1	0	0	1	22
Badgerys Creek	1	0	1	0	7
Badgerys Creek	1	0	1	1	6
Badgerys Creek	1	1	0	0	51
Badgerys Creek	1	1	0	1	5
Badgerys Creek	1	1	1	0	9
Baerami	0	1	0	0	3
Baerami	1	0	0	1	5
Baerami	1	0	1	1	3
Baerami	1	1	0	0	14
Baerami	1	1	1	0	3
Baerami Creek	0	1	1	0	4
Baerami Creek	1	0	1	0	3
Baerami Creek	1	1	0	0	8
Baerami Creek	1	1	1	0	3
Bagnoo	0	0	0	1	3
Bagnoo	1	0	0	1	3
Bagnoo	1	1	0	0	12
Bagnoo	1	1	1	0	6
Bago	0	0	0	1	6
Bago	1	0	0	1	4
Bago	1	1	0	0	11
Bago	1	1	1	0	6
Bagotville	0	0	0	1	3
Bagotville	1	0	1	0	3
Bagotville	1	1	0	1	5
Bakers Creek (Mid-Coast - NSW)	0	0	1	0	3
Bakers Creek (Mid-Coast - NSW)	1	1	0	0	12
Bakers Swamp					3
Bakers Swamp	1	0	0	1	3
Bakers Swamp	1	1	0	0	8
Bakers Swamp	1	1	1	0	4
Balaclava (NSW)					5
Balaclava (NSW)	0	0	0	1	25
Balaclava (NSW)	0	0	1	0	6
Balaclava (NSW)	0	1	0	0	14
Balaclava (NSW)	1	0	0	1	43
Balaclava (NSW)	1	0	1	0	9
Balaclava (NSW)	1	0	1	1	14
Balaclava (NSW)	1	1	0	0	138
Balaclava (NSW)	1	1	0	1	3
Balaclava (NSW)	1	1	1	0	16
Balaclava (NSW)	1	1	1	1	12
Balala	0	0	0	1	6
Balala	1	0	0	1	9
Balala	1	1	0	0	20
Balala	1	1	0	1	5
Balala	1	1	1	0	9
Balcolyn					3
Balcolyn	0	0	0	1	28
Balcolyn	0	0	1	0	13
Balcolyn	0	0	1	1	6
Balcolyn	0	1	0	0	55
Balcolyn	0	1	0	1	4
Balcolyn	0	1	1	0	25
Balcolyn	1	0	0	1	75
Balcolyn	1	0	1	0	20
Balcolyn	1	0	1	1	8
Balcolyn	1	1	0	0	217
Balcolyn	1	1	0	1	41
Balcolyn	1	1	1	0	37
Balcolyn	1	1	1	1	15
Bald Blair	0	0	0	1	3
Bald Blair	1	0	1	0	4
Bald Blair	1	1	0	0	17
Bald Hills (NSW)	0	0	1	1	3
Bald Hills (NSW)	0	1	0	0	11
Bald Hills (NSW)	0	1	1	0	7
Bald Hills (NSW)	1	0	0	1	13
Bald Hills (NSW)	1	0	1	0	7
Bald Hills (NSW)	1	0	1	1	5
Bald Hills (NSW)	1	1	0	0	68
Bald Hills (NSW)	1	1	0	1	7
Bald Hills (NSW)	1	1	1	0	21
Bald Nob	1	1	0	0	3
Bald Nob	1	1	1	0	8
Baldersleigh	0	0	1	0	3
Baldersleigh	1	0	0	1	4
Baldersleigh	1	1	0	0	8
Baldry	0	0	0	1	4
Baldry	0	1	0	0	19
Baldry	1	0	0	1	4
Baldry	1	1	0	0	17
Baldry	1	1	1	0	3
Balfours Peak	1	0	0	1	6
Balfours Peak	1	1	0	0	17
Balgowlah					63
Balgowlah	0	0	0	1	173
Balgowlah	0	0	1	0	112
Balgowlah	0	0	1	1	42
Balgowlah	0	1	0	0	241
Balgowlah	0	1	0	1	21
Balgowlah	0	1	1	0	48
Balgowlah	0	1	1	1	17
Balgowlah	1	0	0	1	334
Balgowlah	1	0	1	0	273
Balgowlah	1	0	1	1	130
Balgowlah	1	1	0	0	2789
Balgowlah	1	1	0	1	35
Balgowlah	1	1	1	0	393
Balgowlah	1	1	1	1	31
Balgowlah Heights					10
Balgowlah Heights	0	0	0	1	40
Balgowlah Heights	0	0	1	0	24
Balgowlah Heights	0	0	1	1	12
Balgowlah Heights	0	1	0	0	69
Balgowlah Heights	0	1	0	1	6
Balgowlah Heights	0	1	1	0	20
Balgowlah Heights	0	1	1	1	4
Balgowlah Heights	1	0	0	1	242
Balgowlah Heights	1	0	1	0	283
Balgowlah Heights	1	0	1	1	127
Balgowlah Heights	1	1	0	0	1313
Balgowlah Heights	1	1	0	1	14
Balgowlah Heights	1	1	1	0	361
Balgowlah Heights	1	1	1	1	15
Balgownie					24
Balgownie	0	0	0	1	222
Balgownie	0	0	1	0	61
Balgownie	0	0	1	1	45
Balgownie	0	1	0	0	214
Balgownie	0	1	0	1	26
Balgownie	0	1	1	0	75
Balgownie	0	1	1	1	16
Balgownie	1	0	0	1	483
Balgownie	1	0	1	0	259
Balgownie	1	0	1	1	230
Balgownie	1	1	0	0	1391
Balgownie	1	1	0	1	44
Balgownie	1	1	1	0	290
Balgownie	1	1	1	1	89
Balickera	1	0	1	1	6
Balickera	1	1	0	0	12
Balickera	1	1	0	1	7
Balladoran					3
Balladoran	0	0	0	1	10
Balladoran	1	0	0	1	3
Balladoran	1	0	1	1	4
Balladoran	1	1	0	0	12
Balladoran	1	1	0	1	11
Balladoran	1	1	1	0	18
Ballalaba	1	1	0	0	3
Balldale					3
Balldale	0	0	1	1	3
Balldale	0	1	0	0	9
Balldale	1	0	1	0	4
Balldale	1	1	0	0	42
Balldale	1	1	1	0	13
Ballengarra	0	1	0	0	7
Ballengarra	0	1	0	1	8
Ballengarra	1	0	0	1	3
Ballengarra	1	0	1	0	7
Ballengarra	1	1	0	0	23
Ballengarra	1	1	1	0	5
Ballengarra	1	1	1	1	4
Ballimore	0	0	0	1	4
Ballimore	0	1	0	0	10
Ballimore	0	1	1	0	6
Ballimore	1	0	0	1	25
Ballimore	1	0	1	0	4
Ballimore	1	1	0	0	39
Ballimore	1	1	1	0	6
Ballina					95
Ballina	0	0	0	1	427
Ballina	0	0	1	0	123
Ballina	0	0	1	1	52
Ballina	0	1	0	0	386
Ballina	0	1	0	1	59
Ballina	0	1	1	0	82
Ballina	0	1	1	1	10
Ballina	1	0	0	1	349
Ballina	1	0	1	0	129
Ballina	1	0	1	1	45
Ballina	1	1	0	0	1145
Ballina	1	1	0	1	62
Ballina	1	1	1	0	193
Ballina	1	1	1	1	18
Ballyroe	0	1	0	0	7
Balmain					70
Balmain	0	0	0	1	273
Balmain	0	0	1	0	106
Balmain	0	0	1	1	35
Balmain	0	1	0	0	270
Balmain	0	1	0	1	7
Balmain	0	1	1	0	22
Balmain	0	1	1	1	4
Balmain	1	0	0	1	395
Balmain	1	0	1	0	342
Balmain	1	0	1	1	150
Balmain	1	1	0	0	2953
Balmain	1	1	0	1	28
Balmain	1	1	1	0	323
Balmain	1	1	1	1	18
Balmain East					11
Balmain East	0	0	0	1	38
Balmain East	0	0	1	0	14
Balmain East	0	0	1	1	4
Balmain East	0	1	0	0	41
Balmain East	0	1	1	0	15
Balmain East	1	0	0	1	64
Balmain East	1	0	1	0	98
Balmain East	1	0	1	1	23
Balmain East	1	1	0	0	484
Balmain East	1	1	0	1	4
Balmain East	1	1	1	0	67
Balmain East	1	1	1	1	10
Balmoral (Lake Macquarie - NSW)					3
Balmoral (Lake Macquarie - NSW)	0	0	0	1	17
Balmoral (Lake Macquarie - NSW)	0	0	1	0	3
Balmoral (Lake Macquarie - NSW)	0	0	1	1	18
Balmoral (Lake Macquarie - NSW)	0	1	0	0	35
Balmoral (Lake Macquarie - NSW)	0	1	0	1	3
Balmoral (Lake Macquarie - NSW)	0	1	1	1	3
Balmoral (Lake Macquarie - NSW)	1	0	0	1	64
Balmoral (Lake Macquarie - NSW)	1	0	1	0	43
Balmoral (Lake Macquarie - NSW)	1	0	1	1	25
Balmoral (Lake Macquarie - NSW)	1	1	0	0	168
Balmoral (Lake Macquarie - NSW)	1	1	0	1	7
Balmoral (Lake Macquarie - NSW)	1	1	1	0	34
Balmoral (Lake Macquarie - NSW)	1	1	1	1	5
Balmoral (Wingecarribee - NSW)	0	0	0	1	9
Balmoral (Wingecarribee - NSW)	0	0	1	0	3
Balmoral (Wingecarribee - NSW)	1	0	0	1	41
Balmoral (Wingecarribee - NSW)	1	0	1	0	10
Balmoral (Wingecarribee - NSW)	1	0	1	1	36
Balmoral (Wingecarribee - NSW)	1	1	0	0	122
Balmoral (Wingecarribee - NSW)	1	1	1	0	25
Balmoral (Wingecarribee - NSW)	1	1	1	1	9
Balranald					11
Balranald	0	0	0	1	49
Balranald	0	0	1	0	9
Balranald	0	1	0	0	72
Balranald	0	1	0	1	4
Balranald	0	1	1	0	17
Balranald	1	0	0	1	73
Balranald	1	0	1	0	20
Balranald	1	0	1	1	22
Balranald	1	1	0	0	294
Balranald	1	1	0	1	12
Balranald	1	1	1	0	65
Balranald	1	1	1	1	27
Bamarang	0	0	1	0	3
Bamarang	1	1	1	0	3
Bamarang	1	1	1	1	6
Bandon Grove	0	1	0	0	3
Bandon Grove	1	0	0	1	14
Bandon Grove	1	0	1	0	6
Bandon Grove	1	1	0	0	25
Bandon Grove	1	1	1	0	12
Bangadang	0	0	1	0	3
Bangadang	1	1	0	0	6
Bangalee (NSW)					3
Bangalee (NSW)	0	0	0	1	13
Bangalee (NSW)	0	0	1	0	8
Bangalee (NSW)	0	0	1	1	4
Bangalee (NSW)	0	1	0	0	14
Bangalee (NSW)	0	1	0	1	7
Bangalee (NSW)	0	1	1	1	4
Bangalee (NSW)	1	0	0	1	80
Bangalee (NSW)	1	0	1	0	34
Bangalee (NSW)	1	0	1	1	24
Bangalee (NSW)	1	1	0	0	127
Bangalee (NSW)	1	1	0	1	3
Bangalee (NSW)	1	1	1	0	43
Bangalee (NSW)	1	1	1	1	15
Bangalow					8
Bangalow	0	0	0	1	39
Bangalow	0	0	1	0	23
Bangalow	0	0	1	1	9
Bangalow	0	1	0	0	120
Bangalow	0	1	0	1	7
Bangalow	0	1	1	0	20
Bangalow	0	1	1	1	5
Bangalow	1	0	0	1	118
Bangalow	1	0	1	0	47
Bangalow	1	0	1	1	49
Bangalow	1	1	0	0	576
Bangalow	1	1	0	1	28
Bangalow	1	1	1	0	108
Bangalow	1	1	1	1	12
Bangheet	1	1	0	0	13
Bangheet	1	1	1	0	4
Bango	0	0	0	1	4
Bango	0	1	0	0	3
Bango	1	0	0	1	4
Bango	1	0	1	0	4
Bango	1	0	1	1	3
Bango	1	1	0	0	14
Bango	1	1	0	1	3
Bango	1	1	1	0	6
Bango	1	1	1	1	3
Bangor (NSW)					23
Bangor (NSW)	0	0	0	1	199
Bangor (NSW)	0	0	1	0	53
Bangor (NSW)	0	0	1	1	45
Bangor (NSW)	0	1	0	0	130
Bangor (NSW)	0	1	0	1	20
Bangor (NSW)	0	1	1	0	28
Bangor (NSW)	0	1	1	1	11
Bangor (NSW)	1	0	0	1	699
Bangor (NSW)	1	0	1	0	269
Bangor (NSW)	1	0	1	1	275
Bangor (NSW)	1	1	0	0	1501
Bangor (NSW)	1	1	0	1	111
Bangor (NSW)	1	1	1	0	358
Bangor (NSW)	1	1	1	1	63
Banksia					23
Banksia	0	0	0	1	204
Banksia	0	0	1	0	37
Banksia	0	0	1	1	31
Banksia	0	1	0	0	106
Banksia	0	1	0	1	15
Banksia	0	1	1	0	11
Banksia	0	1	1	1	8
Banksia	1	0	0	1	335
Banksia	1	0	1	0	86
Banksia	1	0	1	1	94
Banksia	1	1	0	0	921
Banksia	1	1	0	1	61
Banksia	1	1	1	0	203
Banksia	1	1	1	1	14
Bankstown					411
Bankstown	0	0	0	1	1396
Bankstown	0	0	1	0	454
Bankstown	0	0	1	1	354
Bankstown	0	1	0	0	1597
Bankstown	0	1	0	1	229
Bankstown	0	1	1	0	456
Bankstown	0	1	1	1	167
Bankstown	1	0	0	1	2482
Bankstown	1	0	1	0	936
Bankstown	1	0	1	1	874
Bankstown	1	1	0	0	9117
Bankstown	1	1	0	1	500
Bankstown	1	1	1	0	1894
Bankstown	1	1	1	1	505
Bannaby	0	0	0	1	3
Bannaby	0	1	0	0	4
Bannaby	1	1	0	0	4
Bannaby	1	1	1	1	3
Bannister (NSW)	0	0	0	1	3
Bannister (NSW)	0	1	0	0	3
Bannister (NSW)	1	0	0	1	5
Bannister (NSW)	1	1	0	0	39
Bannister (NSW)	1	1	0	1	5
Bannister (NSW)	1	1	1	0	11
Banoon	1	0	0	1	3
Banoon	1	1	0	0	5
Banora Point					122
Banora Point	0	0	0	1	713
Banora Point	0	0	1	0	195
Banora Point	0	0	1	1	126
Banora Point	0	1	0	0	676
Banora Point	0	1	0	1	103
Banora Point	0	1	1	0	185
Banora Point	0	1	1	1	56
Banora Point	1	0	0	1	1072
Banora Point	1	0	1	0	373
Banora Point	1	0	1	1	343
Banora Point	1	1	0	0	3028
Banora Point	1	1	0	1	292
Banora Point	1	1	1	0	636
Banora Point	1	1	1	1	154
Banyabba	0	0	0	1	3
Banyabba	0	1	0	1	5
Banyabba	1	0	0	1	5
Banyabba	1	1	0	0	11
Banyabba	1	1	1	1	10
Bar Beach					17
Bar Beach	0	0	0	1	16
Bar Beach	0	0	1	0	10
Bar Beach	0	0	1	1	5
Bar Beach	0	1	0	0	8
Bar Beach	0	1	1	0	7
Bar Beach	1	0	0	1	52
Bar Beach	1	0	1	0	69
Bar Beach	1	0	1	1	15
Bar Beach	1	1	0	0	205
Bar Beach	1	1	0	1	5
Bar Beach	1	1	1	0	106
Bar Beach	1	1	1	1	3
Bar Point	0	1	0	0	10
Bar Point	1	1	0	0	7
Bara	0	1	0	0	3
Bara	1	1	0	0	10
Baradine					14
Baradine	0	0	0	1	19
Baradine	0	0	1	0	14
Baradine	0	1	0	0	57
Baradine	0	1	0	1	9
Baradine	0	1	1	0	19
Baradine	0	1	1	1	4
Baradine	1	0	0	1	58
Baradine	1	0	1	0	20
Baradine	1	0	1	1	10
Baradine	1	1	0	0	119
Baradine	1	1	1	0	11
Baradine	1	1	1	1	6
Barangaroo	0	0	0	1	7
Barangaroo	0	0	1	0	3
Barangaroo	0	0	1	1	3
Barangaroo	0	1	0	0	3
Barangaroo	1	0	1	0	3
Barangaroo	1	1	0	0	20
Barden Ridge					31
Barden Ridge	0	0	0	1	112
Barden Ridge	0	0	1	0	34
Barden Ridge	0	0	1	1	49
Barden Ridge	0	1	0	0	65
Barden Ridge	0	1	0	1	22
Barden Ridge	0	1	1	0	37
Barden Ridge	0	1	1	1	6
Barden Ridge	1	0	0	1	759
Barden Ridge	1	0	1	0	259
Barden Ridge	1	0	1	1	341
Barden Ridge	1	1	0	0	1105
Barden Ridge	1	1	0	1	92
Barden Ridge	1	1	1	0	383
Barden Ridge	1	1	1	1	132
Bardia					11
Bardia	0	0	0	1	39
Bardia	0	0	1	0	8
Bardia	0	0	1	1	15
Bardia	0	1	0	0	81
Bardia	0	1	0	1	5
Bardia	0	1	1	0	20
Bardia	1	0	0	1	55
Bardia	1	0	1	0	40
Bardia	1	0	1	1	46
Bardia	1	1	0	0	736
Bardia	1	1	0	1	14
Bardia	1	1	1	0	70
Bardia	1	1	1	1	38
Bardwell Park					20
Bardwell Park	0	0	0	1	74
Bardwell Park	0	0	1	0	21
Bardwell Park	0	0	1	1	14
Bardwell Park	0	1	0	0	47
Bardwell Park	0	1	0	1	5
Bardwell Park	0	1	1	0	4
Bardwell Park	1	0	0	1	258
Bardwell Park	1	0	1	0	100
Bardwell Park	1	0	1	1	94
Bardwell Park	1	1	0	0	672
Bardwell Park	1	1	0	1	29
Bardwell Park	1	1	1	0	129
Bardwell Park	1	1	1	1	39
Bardwell Valley					22
Bardwell Valley	0	0	0	1	95
Bardwell Valley	0	0	1	0	22
Bardwell Valley	0	0	1	1	28
Bardwell Valley	0	1	0	0	74
Bardwell Valley	0	1	0	1	17
Bardwell Valley	0	1	1	0	8
Bardwell Valley	1	0	0	1	272
Bardwell Valley	1	0	1	0	71
Bardwell Valley	1	0	1	1	85
Bardwell Valley	1	1	0	0	629
Bardwell Valley	1	1	0	1	18
Bardwell Valley	1	1	1	0	171
Bardwell Valley	1	1	1	1	56
Barellan					3
Barellan	0	0	0	1	12
Barellan	0	0	1	0	3
Barellan	0	1	0	0	34
Barellan	0	1	1	0	5
Barellan	1	0	0	1	56
Barellan	1	0	1	0	19
Barellan	1	0	1	1	10
Barellan	1	1	0	0	110
Barellan	1	1	0	1	4
Barellan	1	1	1	0	22
Barellan	1	1	1	1	13
Bargo					24
Bargo	0	0	0	1	126
Bargo	0	0	1	0	18
Bargo	0	0	1	1	4
Bargo	0	1	0	0	208
Bargo	0	1	0	1	24
Bargo	0	1	1	0	62
Bargo	0	1	1	1	12
Bargo	1	0	0	1	477
Bargo	1	0	1	0	120
Bargo	1	0	1	1	80
Bargo	1	1	0	0	1084
Bargo	1	1	0	1	151
Bargo	1	1	1	0	263
Bargo	1	1	1	1	83
Barham					8
Barham	0	0	0	1	27
Barham	0	0	1	0	3
Barham	0	1	0	0	48
Barham	0	1	0	1	11
Barham	0	1	1	0	14
Barham	1	0	0	1	63
Barham	1	0	1	0	26
Barham	1	0	1	1	9
Barham	1	1	0	0	240
Barham	1	1	0	1	16
Barham	1	1	1	0	50
Barham	1	1	1	1	12
Barkers Vale	0	0	0	1	3
Barkers Vale	0	0	1	0	4
Barkers Vale	0	1	0	0	21
Barkers Vale	1	0	0	1	9
Barkers Vale	1	1	0	0	45
Barmedman					4
Barmedman	0	0	0	1	17
Barmedman	0	0	1	0	3
Barmedman	0	0	1	1	3
Barmedman	0	1	0	0	37
Barmedman	0	1	1	0	8
Barmedman	1	0	0	1	19
Barmedman	1	0	1	0	13
Barmedman	1	0	1	1	20
Barmedman	1	1	0	0	110
Barmedman	1	1	0	1	10
Barmedman	1	1	1	0	21
Barmedman	1	1	1	1	7
Barnsley					10
Barnsley	0	0	0	1	74
Barnsley	0	0	1	0	4
Barnsley	0	0	1	1	8
Barnsley	0	1	0	0	82
Barnsley	0	1	0	1	19
Barnsley	0	1	1	0	9
Barnsley	0	1	1	1	18
Barnsley	1	0	0	1	167
Barnsley	1	0	1	0	40
Barnsley	1	0	1	1	58
Barnsley	1	1	0	0	430
Barnsley	1	1	0	1	67
Barnsley	1	1	1	0	96
Barnsley	1	1	1	1	46
Barooga					13
Barooga	0	0	0	1	28
Barooga	0	0	1	0	17
Barooga	0	0	1	1	11
Barooga	0	1	0	0	65
Barooga	0	1	0	1	4
Barooga	0	1	1	0	13
Barooga	1	0	0	1	97
Barooga	1	0	1	0	52
Barooga	1	0	1	1	34
Barooga	1	1	0	0	420
Barooga	1	1	0	1	21
Barooga	1	1	1	0	86
Barooga	1	1	1	1	10
Barraba					10
Barraba	0	0	0	1	38
Barraba	0	0	1	0	11
Barraba	0	1	0	0	54
Barraba	0	1	0	1	13
Barraba	0	1	1	0	10
Barraba	1	0	0	1	61
Barraba	1	0	1	0	35
Barraba	1	0	1	1	3
Barraba	1	1	0	0	210
Barraba	1	1	0	1	11
Barraba	1	1	1	0	43
Barraba	1	1	1	1	8
Barrack Heights					78
Barrack Heights	0	0	0	1	342
Barrack Heights	0	0	1	0	62
Barrack Heights	0	0	1	1	39
Barrack Heights	0	1	0	0	483
Barrack Heights	0	1	0	1	58
Barrack Heights	0	1	1	0	103
Barrack Heights	0	1	1	1	36
Barrack Heights	1	0	0	1	611
