SSC_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	families
Back Creek (Bland - NSW)	1	1	0	0	6
Back Creek (Gwydir - NSW)	0	0	0	1	3
Back Forest	0	0	1	0	3
Back Forest	1	1	0	0	4
Back Forest	1	1	1	1	3
Backmede	0	0	0	1	3
Backmede	1	0	0	1	9
Backmede	1	1	0	0	5
Backmede	1	1	0	1	5
Badgerys Creek					3
Badgerys Creek	0	0	0	1	5
Badgerys Creek	0	1	0	0	3
Badgerys Creek	1	0	0	1	8
Badgerys Creek	1	1	0	0	8
Badgerys Creek	1	1	0	1	3
Badgerys Creek	1	1	1	0	3
Baerami	1	1	0	0	4
Baerami Creek	1	1	0	0	3
Bagnoo	1	1	0	0	3
Bakers Creek (Mid-Coast - NSW)	1	1	0	0	3
Bakers Swamp	1	1	0	0	3
Balaclava (NSW)	0	0	0	1	11
Balaclava (NSW)	0	0	1	0	4
Balaclava (NSW)	0	1	0	0	8
Balaclava (NSW)	1	0	0	1	12
Balaclava (NSW)	1	0	1	0	5
Balaclava (NSW)	1	0	1	1	3
Balaclava (NSW)	1	1	0	0	34
Balaclava (NSW)	1	1	1	0	3
Balaclava (NSW)	1	1	1	1	3
Balala	0	0	0	1	3
Balala	1	1	0	0	6
Balala	1	1	1	0	3
Balcolyn					3
Balcolyn	0	0	0	1	12
Balcolyn	0	0	1	0	3
Balcolyn	0	1	0	0	15
Balcolyn	0	1	1	0	11
Balcolyn	1	0	0	1	24
Balcolyn	1	0	1	0	3
Balcolyn	1	0	1	1	3
Balcolyn	1	1	0	0	54
Balcolyn	1	1	0	1	5
Balcolyn	1	1	1	0	4
Balcolyn	1	1	1	1	3
Bald Blair	1	1	0	0	6
Bald Hills (NSW)	0	1	0	0	4
Bald Hills (NSW)	1	0	0	1	4
Bald Hills (NSW)	1	1	0	0	21
Bald Hills (NSW)	1	1	1	0	8
Baldersleigh	0	0	1	0	3
Baldersleigh	1	1	0	0	3
Baldry	0	0	0	1	3
Baldry	1	1	0	0	6
Balfours Peak	1	0	0	1	3
Balfours Peak	1	1	0	0	6
Balgowlah					33
Balgowlah	0	0	0	1	86
Balgowlah	0	0	1	0	55
Balgowlah	0	0	1	1	16
Balgowlah	0	1	0	0	100
Balgowlah	0	1	0	1	4
Balgowlah	0	1	1	0	23
Balgowlah	0	1	1	1	4
Balgowlah	1	0	0	1	113
Balgowlah	1	0	1	0	80
Balgowlah	1	0	1	1	32
Balgowlah	1	1	0	0	749
Balgowlah	1	1	0	1	10
Balgowlah	1	1	1	0	93
Balgowlah	1	1	1	1	3
Balgowlah Heights					3
Balgowlah Heights	0	0	0	1	18
Balgowlah Heights	0	0	1	0	8
Balgowlah Heights	0	0	1	1	6
Balgowlah Heights	0	1	0	0	23
Balgowlah Heights	0	1	0	1	3
Balgowlah Heights	0	1	1	0	6
Balgowlah Heights	1	0	0	1	83
Balgowlah Heights	1	0	1	0	84
Balgowlah Heights	1	0	1	1	30
Balgowlah Heights	1	1	0	0	324
Balgowlah Heights	1	1	0	1	3
Balgowlah Heights	1	1	1	0	80
Balgowlah Heights	1	1	1	1	4
Balgownie					12
Balgownie	0	0	0	1	104
Balgownie	0	0	1	0	23
Balgownie	0	0	1	1	17
Balgownie	0	1	0	0	81
Balgownie	0	1	0	1	7
Balgownie	0	1	1	0	20
Balgownie	1	0	0	1	155
Balgownie	1	0	1	0	71
Balgownie	1	0	1	1	54
Balgownie	1	1	0	0	351
Balgownie	1	1	0	1	11
Balgownie	1	1	1	0	67
Balgownie	1	1	1	1	14
Balickera	1	1	0	0	3
Balladoran	0	0	0	1	3
Balladoran	1	0	0	1	3
Balladoran	1	1	0	0	3
Balladoran	1	1	0	1	4
Balladoran	1	1	1	0	3
Balldale	0	1	0	0	3
Balldale	1	1	0	0	9
Balldale	1	1	1	0	3
Ballengarra	1	1	0	0	3
Ballimore	0	0	0	1	3
Ballimore	0	1	0	0	4
Ballimore	1	0	0	1	5
Ballimore	1	1	0	0	9
Ballina					45
Ballina	0	0	0	1	206
Ballina	0	0	1	0	57
Ballina	0	0	1	1	18
Ballina	0	1	0	0	151
Ballina	0	1	0	1	15
Ballina	0	1	1	0	26
Ballina	0	1	1	1	5
Ballina	1	0	0	1	111
Ballina	1	0	1	0	41
Ballina	1	0	1	1	13
Ballina	1	1	0	0	302
Ballina	1	1	0	1	16
Ballina	1	1	1	0	45
Ballina	1	1	1	1	5
Balmain					36
Balmain	0	0	0	1	134
Balmain	0	0	1	0	45
Balmain	0	0	1	1	13
Balmain	0	1	0	0	123
Balmain	0	1	0	1	3
Balmain	0	1	1	0	7
Balmain	1	0	0	1	133
Balmain	1	0	1	0	100
Balmain	1	0	1	1	40
Balmain	1	1	0	0	798
Balmain	1	1	0	1	4
Balmain	1	1	1	0	75
Balmain	1	1	1	1	3
Balmain East					3
Balmain East	0	0	0	1	18
Balmain East	0	0	1	0	5
Balmain East	0	0	1	1	3
Balmain East	0	1	0	0	15
Balmain East	0	1	1	0	7
Balmain East	1	0	0	1	24
Balmain East	1	0	1	0	26
Balmain East	1	0	1	1	8
Balmain East	1	1	0	0	129
Balmain East	1	1	1	0	13
Balmain East	1	1	1	1	4
Balmoral (Lake Macquarie - NSW)					5
Balmoral (Lake Macquarie - NSW)	0	0	0	1	10
Balmoral (Lake Macquarie - NSW)	0	0	1	1	3
Balmoral (Lake Macquarie - NSW)	0	1	0	0	12
Balmoral (Lake Macquarie - NSW)	1	0	0	1	25
Balmoral (Lake Macquarie - NSW)	1	0	1	0	10
Balmoral (Lake Macquarie - NSW)	1	0	1	1	8
Balmoral (Lake Macquarie - NSW)	1	1	0	0	48
Balmoral (Lake Macquarie - NSW)	1	1	0	1	3
Balmoral (Lake Macquarie - NSW)	1	1	1	0	6
Balmoral (Wingecarribee - NSW)	1	0	0	1	16
Balmoral (Wingecarribee - NSW)	1	0	1	0	7
Balmoral (Wingecarribee - NSW)	1	0	1	1	12
Balmoral (Wingecarribee - NSW)	1	1	0	0	33
Balmoral (Wingecarribee - NSW)	1	1	1	0	8
Balmoral (Wingecarribee - NSW)	1	1	1	1	3
Balranald					7
Balranald	0	0	0	1	23
Balranald	0	0	1	0	3
Balranald	0	1	0	0	21
Balranald	0	1	0	1	3
Balranald	0	1	1	0	3
Balranald	1	0	0	1	28
Balranald	1	0	1	0	8
Balranald	1	0	1	1	7
Balranald	1	1	0	0	69
Balranald	1	1	1	0	11
Balranald	1	1	1	1	5
Bandon Grove	1	0	0	1	4
Bandon Grove	1	1	0	0	9
Bandon Grove	1	1	1	0	3
Bangalee (NSW)					3
Bangalee (NSW)	0	0	0	1	7
Bangalee (NSW)	0	0	1	0	3
Bangalee (NSW)	0	1	0	0	3
Bangalee (NSW)	0	1	0	1	3
Bangalee (NSW)	1	0	0	1	27
Bangalee (NSW)	1	0	1	0	13
Bangalee (NSW)	1	0	1	1	6
Bangalee (NSW)	1	1	0	0	33
Bangalee (NSW)	1	1	1	0	12
Bangalow					4
Bangalow	0	0	0	1	20
Bangalow	0	0	1	0	12
Bangalow	0	0	1	1	3
Bangalow	0	1	0	0	48
Bangalow	0	1	0	1	3
Bangalow	0	1	1	0	10
Bangalow	0	1	1	1	3
Bangalow	1	0	0	1	36
Bangalow	1	0	1	0	16
Bangalow	1	0	1	1	12
Bangalow	1	1	0	0	155
Bangalow	1	1	0	1	5
Bangalow	1	1	1	0	26
Bangalow	1	1	1	1	3
Bangheet	1	1	0	0	4
Bango	0	0	0	1	3
Bango	1	1	0	0	3
Bangor (NSW)					12
Bangor (NSW)	0	0	0	1	94
Bangor (NSW)	0	0	1	0	24
Bangor (NSW)	0	0	1	1	15
Bangor (NSW)	0	1	0	0	50
Bangor (NSW)	0	1	0	1	4
Bangor (NSW)	0	1	1	0	12
Bangor (NSW)	1	0	0	1	217
Bangor (NSW)	1	0	1	0	78
Bangor (NSW)	1	0	1	1	66
Bangor (NSW)	1	1	0	0	387
Bangor (NSW)	1	1	0	1	27
Bangor (NSW)	1	1	1	0	79
Bangor (NSW)	1	1	1	1	11
Banksia					10
Banksia	0	0	0	1	90
Banksia	0	0	1	0	14
Banksia	0	0	1	1	10
Banksia	0	1	0	0	37
Banksia	0	1	0	1	3
Banksia	0	1	1	0	3
Banksia	1	0	0	1	105
Banksia	1	0	1	0	21
Banksia	1	0	1	1	21
Banksia	1	1	0	0	237
Banksia	1	1	0	1	10
Banksia	1	1	1	0	44
Banksia	1	1	1	1	3
Bankstown					188
Bankstown	0	0	0	1	613
Bankstown	0	0	1	0	191
Bankstown	0	0	1	1	105
Bankstown	0	1	0	0	554
Bankstown	0	1	0	1	57
Bankstown	0	1	1	0	116
Bankstown	0	1	1	1	31
Bankstown	1	0	0	1	736
Bankstown	1	0	1	0	261
Bankstown	1	0	1	1	193
Bankstown	1	1	0	0	2292
Bankstown	1	1	0	1	106
Bankstown	1	1	1	0	382
Bankstown	1	1	1	1	81
Bannister (NSW)	1	1	0	0	8
Bannister (NSW)	1	1	1	0	3
Banoon	1	0	0	1	3
Banora Point					60
Banora Point	0	0	0	1	334
Banora Point	0	0	1	0	80
Banora Point	0	0	1	1	38
Banora Point	0	1	0	0	249
Banora Point	0	1	0	1	30
Banora Point	0	1	1	0	52
Banora Point	0	1	1	1	12
Banora Point	1	0	0	1	337
Banora Point	1	0	1	0	111
Banora Point	1	0	1	1	80
Banora Point	1	1	0	0	767
Banora Point	1	1	0	1	63
Banora Point	1	1	1	0	143
Banora Point	1	1	1	1	32
Banyabba	1	1	0	0	4
Bar Beach					10
Bar Beach	0	0	0	1	7
Bar Beach	0	0	1	0	6
Bar Beach	0	1	0	0	8
Bar Beach	0	1	1	0	3
Bar Beach	1	0	0	1	21
Bar Beach	1	0	1	0	23
Bar Beach	1	0	1	1	3
Bar Beach	1	1	0	0	55
Bar Beach	1	1	1	0	21
Bar Point	0	1	0	0	3
Bar Point	1	1	0	0	3
Bara	1	1	0	0	3
Baradine					6
Baradine	0	0	0	1	9
Baradine	0	0	1	0	5
Baradine	0	1	0	0	18
Baradine	0	1	0	1	3
Baradine	0	1	1	0	4
Baradine	1	0	0	1	14
Baradine	1	0	1	0	8
Baradine	1	0	1	1	3
Baradine	1	1	0	0	27
Baradine	1	1	1	0	3
Barangaroo	0	0	0	1	3
Barangaroo	1	1	0	0	8
Barden Ridge					11
Barden Ridge	0	0	0	1	47
Barden Ridge	0	0	1	0	11
Barden Ridge	0	0	1	1	12
Barden Ridge	0	1	0	0	26
Barden Ridge	0	1	0	1	6
Barden Ridge	0	1	1	0	13
Barden Ridge	0	1	1	1	3
Barden Ridge	1	0	0	1	224
Barden Ridge	1	0	1	0	71
Barden Ridge	1	0	1	1	77
Barden Ridge	1	1	0	0	268
Barden Ridge	1	1	0	1	19
Barden Ridge	1	1	1	0	78
Barden Ridge	1	1	1	1	24
Bardia					6
Bardia	0	0	0	1	18
Bardia	0	0	1	0	4
Bardia	0	0	1	1	3
Bardia	0	1	0	0	26
Bardia	0	1	1	0	7
Bardia	1	0	0	1	15
Bardia	1	0	1	0	12
Bardia	1	0	1	1	10
Bardia	1	1	0	0	190
Bardia	1	1	0	1	4
Bardia	1	1	1	0	15
Bardia	1	1	1	1	4
Bardwell Park					12
Bardwell Park	0	0	0	1	34
Bardwell Park	0	0	1	0	12
Bardwell Park	0	0	1	1	7
Bardwell Park	0	1	0	0	19
Bardwell Park	1	0	0	1	80
Bardwell Park	1	0	1	0	24
Bardwell Park	1	0	1	1	18
Bardwell Park	1	1	0	0	174
Bardwell Park	1	1	0	1	6
Bardwell Park	1	1	1	0	28
Bardwell Park	1	1	1	1	4
Bardwell Valley					8
Bardwell Valley	0	0	0	1	41
Bardwell Valley	0	0	1	0	10
Bardwell Valley	0	0	1	1	10
Bardwell Valley	0	1	0	0	22
Bardwell Valley	0	1	0	1	6
Bardwell Valley	0	1	1	0	3
Bardwell Valley	1	0	0	1	89
Bardwell Valley	1	0	1	0	21
Bardwell Valley	1	0	1	1	23
Bardwell Valley	1	1	0	0	161
Bardwell Valley	1	1	0	1	3
Bardwell Valley	1	1	1	0	35
Bardwell Valley	1	1	1	1	11
Barellan					3
Barellan	0	0	0	1	9
Barellan	0	1	0	0	12
Barellan	0	1	1	0	3
Barellan	1	0	0	1	14
Barellan	1	0	1	0	4
Barellan	1	0	1	1	3
Barellan	1	1	0	0	29
Barellan	1	1	1	0	5
Barellan	1	1	1	1	3
Bargo					8
Bargo	0	0	0	1	60
Bargo	0	0	1	0	10
Bargo	0	0	1	1	3
Bargo	0	1	0	0	73
Bargo	0	1	0	1	4
Bargo	0	1	1	0	17
Bargo	0	1	1	1	4
Bargo	1	0	0	1	148
Bargo	1	0	1	0	37
Bargo	1	0	1	1	16
Bargo	1	1	0	0	265
Bargo	1	1	0	1	33
Bargo	1	1	1	0	55
Bargo	1	1	1	1	16
Barham					3
Barham	0	0	0	1	9
Barham	0	1	0	0	17
Barham	0	1	0	1	4
Barham	0	1	1	0	6
Barham	1	0	0	1	25
Barham	1	0	1	0	6
Barham	1	0	1	1	3
Barham	1	1	0	0	60
Barham	1	1	0	1	4
Barham	1	1	1	0	10
Barham	1	1	1	1	4
Barkers Vale	0	0	0	1	3
Barkers Vale	0	0	1	0	3
Barkers Vale	0	1	0	0	4
Barkers Vale	1	0	0	1	3
Barkers Vale	1	1	0	0	13
Barmedman	0	0	0	1	11
Barmedman	0	1	0	0	12
Barmedman	0	1	1	0	3
Barmedman	1	0	0	1	8
Barmedman	1	0	1	0	3
Barmedman	1	0	1	1	7
Barmedman	1	1	0	0	24
Barmedman	1	1	1	0	3
Barnsley					9
Barnsley	0	0	0	1	37
Barnsley	0	0	1	0	4
Barnsley	0	1	0	0	29
Barnsley	0	1	0	1	7
Barnsley	0	1	1	0	3
Barnsley	0	1	1	1	5
Barnsley	1	0	0	1	54
Barnsley	1	0	1	0	16
Barnsley	1	0	1	1	11
Barnsley	1	1	0	0	113
Barnsley	1	1	0	1	16
Barnsley	1	1	1	0	22
Barnsley	1	1	1	1	9
Barooga					5
Barooga	0	0	0	1	12
Barooga	0	0	1	0	6
Barooga	0	0	1	1	3
Barooga	0	1	0	0	27
Barooga	0	1	0	1	3
Barooga	0	1	1	0	8
Barooga	1	0	0	1	36
Barooga	1	0	1	0	18
Barooga	1	0	1	1	11
Barooga	1	1	0	0	96
Barooga	1	1	0	1	6
Barooga	1	1	1	0	22
Barooga	1	1	1	1	3
Barraba					3
Barraba	0	0	0	1	16
Barraba	0	0	1	0	8
Barraba	0	1	0	0	21
Barraba	0	1	0	1	3
Barraba	1	0	0	1	24
Barraba	1	0	1	0	12
Barraba	1	1	0	0	55
Barraba	1	1	0	1	4
Barraba	1	1	1	0	8
Barrack Heights					35
Barrack Heights	0	0	0	1	156
Barrack Heights	0	0	1	0	30
Barrack Heights	0	0	1	1	16
Barrack Heights	0	1	0	0	180
Barrack Heights	0	1	0	1	20
Barrack Heights	0	1	1	0	26
Barrack Heights	0	1	1	1	11
Barrack Heights	1	0	0	1	196
Barrack Heights	1	0	1	0	33
Barrack Heights	1	0	1	1	29
Barrack Heights	1	1	0	0	294
Barrack Heights	1	1	0	1	32
Barrack Heights	1	1	1	0	44
Barrack Heights	1	1	1	1	9
Barrack Point	0	0	0	1	6
Barrack Point	0	0	1	0	6
Barrack Point	0	1	0	0	3
Barrack Point	0	1	1	0	4
Barrack Point	1	0	0	1	13
Barrack Point	1	0	1	0	9
Barrack Point	1	0	1	1	3
Barrack Point	1	1	0	0	46
Barrack Point	1	1	1	0	9
Barraganyatti	0	0	0	1	3
Barraganyatti	1	0	0	1	3
Barraganyatti	1	0	1	1	3
Barraganyatti	1	1	0	0	4
Barragga Bay	1	0	0	1	3
Barrengarry	0	1	0	0	3
Barrengarry	1	0	0	1	3
Barrengarry	1	0	1	0	4
Barrengarry	1	0	1	1	3
Barrengarry	1	1	0	0	9
Barrington (NSW)	0	0	0	1	3
Barrington (NSW)	0	0	1	0	4
Barrington (NSW)	0	1	0	0	6
Barrington (NSW)	1	0	0	1	13
Barrington (NSW)	1	0	1	0	3
Barrington (NSW)	1	1	0	0	15
Barrington (NSW)	1	1	0	1	3
Barry (Blayney - NSW)	0	1	0	0	3
Barry (Blayney - NSW)	1	0	0	1	3
Barry (Blayney - NSW)	1	0	1	1	3
Barry (Blayney - NSW)	1	1	0	0	11
Barry (Blayney - NSW)	1	1	0	1	3
Barry (Blayney - NSW)	1	1	1	0	3
Barwang	1	0	0	1	4
Barwang	1	1	0	0	9
Barwang	1	1	1	0	5
Barwon	1	1	0	0	4
Baryulgil	0	1	0	0	3
Baryulgil	1	0	0	1	3
Baryulgil	1	1	0	0	5
Basin View					3
Basin View	0	0	0	1	24
Basin View	0	0	1	0	4
Basin View	0	0	1	1	3
Basin View	0	1	0	0	38
Basin View	0	1	0	1	3
Basin View	0	1	1	0	4
Basin View	1	0	0	1	30
Basin View	1	0	1	0	4
Basin View	1	0	1	1	6
Basin View	1	1	0	0	79
Basin View	1	1	0	1	14
Basin View	1	1	1	0	13
Bass Hill					43
Bass Hill	0	0	0	1	181
Bass Hill	0	0	1	0	26
Bass Hill	0	0	1	1	21
Bass Hill	0	1	0	0	148
Bass Hill	0	1	0	1	23
Bass Hill	0	1	1	0	34
Bass Hill	0	1	1	1	11
Bass Hill	1	0	0	1	266
Bass Hill	1	0	1	0	85
Bass Hill	1	0	1	1	96
Bass Hill	1	1	0	0	544
Bass Hill	1	1	0	1	56
Bass Hill	1	1	1	0	144
Bass Hill	1	1	1	1	45
Batar Creek	0	1	0	0	3
Batar Creek	1	1	1	0	3
Bateau Bay					43
Bateau Bay	0	0	0	1	283
Bateau Bay	0	0	1	0	51
Bateau Bay	0	0	1	1	19
Bateau Bay	0	1	0	0	211
Bateau Bay	0	1	0	1	27
Bateau Bay	0	1	1	0	46
Bateau Bay	0	1	1	1	7
Bateau Bay	1	0	0	1	276
Bateau Bay	1	0	1	0	98
Bateau Bay	1	0	1	1	90
Bateau Bay	1	1	0	0	683
Bateau Bay	1	1	0	1	33
Bateau Bay	1	1	1	0	123
Bateau Bay	1	1	1	1	21
Batehaven					7
Batehaven	0	0	0	1	44
Batehaven	0	0	1	0	5
Batehaven	0	0	1	1	8
Batehaven	0	1	0	0	38
Batehaven	0	1	0	1	3
Batehaven	0	1	1	0	8
Batehaven	1	0	0	1	20
Batehaven	1	0	1	0	12
Batehaven	1	1	0	0	60
Batehaven	1	1	0	1	4
Batehaven	1	1	1	0	9
Batehaven	1	1	1	1	3
Batemans Bay					13
Batemans Bay	0	0	0	1	38
Batemans Bay	0	0	1	0	4
Batemans Bay	0	1	0	0	35
Batemans Bay	0	1	0	1	3
Batemans Bay	0	1	1	0	3
Batemans Bay	1	0	0	1	11
Batemans Bay	1	0	1	0	3
Batemans Bay	1	1	0	0	40
Batemans Bay	1	1	0	1	7
Batemans Bay	1	1	1	0	3
Batemans Bay	1	1	1	1	4
Bathampton	1	1	0	0	3
Bathampton	1	1	1	0	3
Bathurst					44
Bathurst	0	0	0	1	108
Bathurst	0	0	1	0	37
Bathurst	0	0	1	1	11
Bathurst	0	1	0	0	145
Bathurst	0	1	0	1	7
Bathurst	0	1	1	0	20
Bathurst	0	1	1	1	3
Bathurst	1	0	0	1	66
Bathurst	1	0	1	0	41
Bathurst	1	0	1	1	18
Bathurst	1	1	0	0	271
Bathurst	1	1	0	1	7
Bathurst	1	1	1	0	38
Bathurst	1	1	1	1	3
Batlow					3
Batlow	0	0	0	1	28
Batlow	0	0	1	0	3
Batlow	0	0	1	1	3
Batlow	0	1	0	0	17
Batlow	0	1	0	1	4
Batlow	0	1	1	0	3
Batlow	1	0	0	1	17
Batlow	1	0	1	0	7
Batlow	1	0	1	1	4
Batlow	1	1	0	0	54
Batlow	1	1	0	1	3
Batlow	1	1	1	0	12
Baulkham Hills					105
Baulkham Hills	0	0	0	1	502
Baulkham Hills	0	0	1	0	139
Baulkham Hills	0	0	1	1	53
Baulkham Hills	0	1	0	0	339
Baulkham Hills	0	1	0	1	37
Baulkham Hills	0	1	1	0	89
Baulkham Hills	0	1	1	1	8
Baulkham Hills	1	0	0	1	1051
Baulkham Hills	1	0	1	0	506
Baulkham Hills	1	0	1	1	352
Baulkham Hills	1	1	0	0	3454
Baulkham Hills	1	1	0	1	98
Baulkham Hills	1	1	1	0	506
Baulkham Hills	1	1	1	1	72
Baw Baw (NSW)	0	1	0	0	4
Baw Baw (NSW)	1	0	0	1	7
Baw Baw (NSW)	1	0	1	0	3
Baw Baw (NSW)	1	1	0	0	11
Baw Baw (NSW)	1	1	0	1	3
Baw Baw (NSW)	1	1	1	0	3
Bawley Point	0	0	0	1	11
Bawley Point	0	0	1	0	3
Bawley Point	0	1	0	0	8
Bawley Point	1	0	0	1	13
Bawley Point	1	0	1	0	4
Bawley Point	1	0	1	1	5
Bawley Point	1	1	0	0	34
Bawley Point	1	1	0	1	4
Bawley Point	1	1	1	0	7
Bayview (NSW)					13
Bayview (NSW)	0	0	0	1	33
Bayview (NSW)	0	0	1	0	5
Bayview (NSW)	0	0	1	1	3
Bayview (NSW)	0	1	0	0	12
Bayview (NSW)	0	1	0	1	4
Bayview (NSW)	0	1	1	0	3
Bayview (NSW)	1	0	0	1	102
Bayview (NSW)	1	0	1	0	49
Bayview (NSW)	1	0	1	1	37
Bayview (NSW)	1	1	0	0	173
Bayview (NSW)	1	1	0	1	6
Bayview (NSW)	1	1	1	0	35
Bayview (NSW)	1	1	1	1	6
Beacon Hill					21
Beacon Hill	0	0	0	1	104
Beacon Hill	0	0	1	0	38
Beacon Hill	0	0	1	1	21
Beacon Hill	0	1	0	0	50
Beacon Hill	0	1	0	1	4
Beacon Hill	0	1	1	0	15
Beacon Hill	1	0	0	1	227
Beacon Hill	1	0	1	0	117
Beacon Hill	1	0	1	1	81
Beacon Hill	1	1	0	0	629
Beacon Hill	1	1	0	1	16
Beacon Hill	1	1	1	0	111
Beacon Hill	1	1	1	1	19
Beaconsfield (NSW)					4
Beaconsfield (NSW)	0	0	0	1	10
Beaconsfield (NSW)	0	0	1	0	4
Beaconsfield (NSW)	0	1	0	0	10
Beaconsfield (NSW)	0	1	0	1	4
Beaconsfield (NSW)	1	0	0	1	15
Beaconsfield (NSW)	1	0	1	0	7
Beaconsfield (NSW)	1	0	1	1	5
Beaconsfield (NSW)	1	1	0	0	60
Beaconsfield (NSW)	1	1	1	0	9
Bean Creek	1	0	0	1	3
Bean Creek	1	1	1	0	3
Bearbong	1	0	0	1	7
Bearbong	1	1	0	0	3
Beaumont (NSW)	0	0	0	1	3
Beaumont (NSW)	1	1	0	0	3
Beaumont Hills					15
Beaumont Hills	0	0	0	1	72
Beaumont Hills	0	0	1	0	25
Beaumont Hills	0	0	1	1	21
Beaumont Hills	0	1	0	0	50
Beaumont Hills	0	1	0	1	3
Beaumont Hills	0	1	1	0	16
Beaumont Hills	0	1	1	1	3
Beaumont Hills	1	0	0	1	264
Beaumont Hills	1	0	1	0	172
Beaumont Hills	1	0	1	1	113
Beaumont Hills	1	1	0	0	846
Beaumont Hills	1	1	0	1	37
Beaumont Hills	1	1	1	0	253
Beaumont Hills	1	1	1	1	25
Beckom	1	0	0	1	3
Beckom	1	1	0	0	14
Bective	1	0	0	1	9
Bective	1	0	1	0	3
Bective	1	1	0	0	8
Bective	1	1	0	1	3
Bective	1	1	1	0	3
Bective	1	1	1	1	3
Bectric	1	1	0	0	3
Bedgerabong	0	1	0	0	3
Bedgerabong	1	0	0	1	3
Bedgerabong	1	1	0	0	13
Beechwood	0	0	0	1	8
Beechwood	0	0	1	0	4
Beechwood	0	0	1	1	3
Beechwood	0	1	0	0	7
Beechwood	0	1	0	1	7
Beechwood	0	1	1	0	3
Beechwood	1	0	0	1	13
Beechwood	1	0	1	0	3
Beechwood	1	0	1	1	3
Beechwood	1	1	0	0	40
Beechwood	1	1	0	1	4
Beechwood	1	1	1	0	3
Beecroft					38
Beecroft	0	0	0	1	87
Beecroft	0	0	1	0	33
Beecroft	0	0	1	1	22
Beecroft	0	1	0	0	65
Beecroft	0	1	0	1	3
Beecroft	0	1	1	0	19
Beecroft	1	0	0	1	291
Beecroft	1	0	1	0	213
Beecroft	1	0	1	1	123
Beecroft	1	1	0	0	703
Beecroft	1	1	0	1	19
Beecroft	1	1	1	0	181
Beecroft	1	1	1	1	11
Beelbangera	0	0	0	1	4
Beelbangera	0	1	0	0	6
Beelbangera	0	1	1	0	3
Beelbangera	1	0	0	1	9
Beelbangera	1	0	1	0	10
Beelbangera	1	0	1	1	3
Beelbangera	1	1	0	0	26
Beelbangera	1	1	0	1	3
Beelbangera	1	1	1	0	4
Bega					12
Bega	0	0	0	1	76
Bega	0	0	1	0	31
Bega	0	0	1	1	7
Bega	0	1	0	0	114
Bega	0	1	0	1	6
Bega	0	1	1	0	19
Bega	0	1	1	1	3
Bega	1	0	0	1	80
Bega	1	0	1	0	32
Bega	1	0	1	1	18
Bega	1	1	0	0	248
Bega	1	1	0	1	15
Bega	1	1	1	0	41
Bega	1	1	1	1	6
Beggan Beggan	1	1	0	0	9
Belbora	1	0	0	1	3
Belbora	1	1	0	0	6
Belfield					26
Belfield	0	0	0	1	164
Belfield	0	0	1	0	24
Belfield	0	0	1	1	17
Belfield	0	1	0	0	71
Belfield	0	1	0	1	13
Belfield	0	1	1	0	14
Belfield	0	1	1	1	5
Belfield	1	0	0	1	200
Belfield	1	0	1	0	78
Belfield	1	0	1	1	70
Belfield	1	1	0	0	441
Belfield	1	1	0	1	23
Belfield	1	1	1	0	82
Belfield	1	1	1	1	14
Belford	1	0	0	1	3
Belford	1	0	1	0	3
Belford	1	1	0	0	10
Belford	1	1	1	0	3
Belgravia	0	0	0	1	3
Belgravia	1	0	0	1	4
Belgravia	1	1	0	0	9
Belimbla Park					3
Belimbla Park	0	0	0	1	10
Belimbla Park	0	1	0	0	11
Belimbla Park	0	1	1	0	3
Belimbla Park	1	0	0	1	25
Belimbla Park	1	0	1	0	3
Belimbla Park	1	0	1	1	3
Belimbla Park	1	1	0	0	26
Belimbla Park	1	1	0	1	4
Belimbla Park	1	1	1	0	12
Bell (NSW)	1	1	0	0	3
Bell (NSW)	1	1	1	1	3
Bella Vista					17
Bella Vista	0	0	0	1	63
Bella Vista	0	0	1	0	30
Bella Vista	0	0	1	1	7
Bella Vista	0	1	0	0	51
Bella Vista	0	1	0	1	3
Bella Vista	0	1	1	0	7
Bella Vista	1	0	0	1	321
Bella Vista	1	0	1	0	201
Bella Vista	1	0	1	1	151
Bella Vista	1	1	0	0	544
Bella Vista	1	1	0	1	17
Bella Vista	1	1	1	0	156
Bella Vista	1	1	1	1	16
Bellambi					23
Bellambi	0	0	0	1	116
Bellambi	0	0	1	0	34
Bellambi	0	0	1	1	22
Bellambi	0	1	0	0	114
Bellambi	0	1	0	1	21
Bellambi	0	1	1	0	29
Bellambi	0	1	1	1	8
Bellambi	1	0	0	1	94
Bellambi	1	0	1	0	26
Bellambi	1	0	1	1	20
Bellambi	1	1	0	0	169
Bellambi	1	1	0	1	12
Bellambi	1	1	1	0	25
Bellambi	1	1	1	1	12
Bellangry	0	1	0	0	3
Bellangry	1	0	0	1	4
Bellangry	1	1	1	0	3
Bellata					5
Bellata	0	0	0	1	4
Bellata	0	1	0	0	9
Bellata	1	0	0	1	3
Bellata	1	1	0	0	23
Bellata	1	1	0	1	3
Bellata	1	1	1	0	3
Bellawongarah	0	0	0	1	3
Bellawongarah	1	0	0	1	5
Bellawongarah	1	0	1	0	4
Bellawongarah	1	1	0	0	3
Bellbird					9
Bellbird	0	0	0	1	37
Bellbird	0	0	1	0	10
Bellbird	0	0	1	1	3
Bellbird	0	1	0	0	46
Bellbird	0	1	0	1	4
Bellbird	0	1	1	0	4
Bellbird	1	0	0	1	49
