SSC_NAME16	MaxSchoolingCompleted	Sex	persons
Asquith	Did not go to school	F	5
Asquith	Did not go to school	M	11
Asquith	Year 8	F	28
Asquith	Year 8	M	22
Asquith	Year 9	F	78
Asquith	Year 9	M	65
Asquith	Year 10	F	226
Asquith	Year 10	M	199
Asquith	Year 11	F	74
Asquith	Year 11	M	73
Asquith	Year 12	F	893
Asquith	Year 12	M	858
Atholwood	Year 8	F	3
Atholwood	Year 8	M	6
Atholwood	Year 9	F	3
Atholwood	Year 10	F	10
Atholwood	Year 10	M	14
Atholwood	Year 11	M	7
Atholwood	Year 12	F	16
Atholwood	Year 12	M	10
Attunga	Did not go to school	F	3
Attunga	Year 8	F	8
Attunga	Year 8	M	21
Attunga	Year 9	F	20
Attunga	Year 9	M	15
Attunga	Year 10	F	90
Attunga	Year 10	M	96
Attunga	Year 11	F	6
Attunga	Year 11	M	11
Attunga	Year 12	F	79
Attunga	Year 12	M	71
Auburn (NSW)	Did not go to school	F	871
Auburn (NSW)	Did not go to school	M	1152
Auburn (NSW)	Year 8	F	1134
Auburn (NSW)	Year 8	M	1378
Auburn (NSW)	Year 9	F	524
Auburn (NSW)	Year 9	M	642
Auburn (NSW)	Year 10	F	1448
Auburn (NSW)	Year 10	M	1775
Auburn (NSW)	Year 11	F	541
Auburn (NSW)	Year 11	M	777
Auburn (NSW)	Year 12	F	7762
Auburn (NSW)	Year 12	M	9862
Auburn Vale	Year 8	M	9
Auburn Vale	Year 9	F	4
Auburn Vale	Year 9	M	3
Auburn Vale	Year 10	F	15
Auburn Vale	Year 10	M	15
Auburn Vale	Year 11	F	3
Auburn Vale	Year 11	M	3
Auburn Vale	Year 12	F	20
Auburn Vale	Year 12	M	13
Austinmer	Did not go to school	F	3
Austinmer	Year 8	F	7
Austinmer	Year 8	M	15
Austinmer	Year 9	F	45
Austinmer	Year 9	M	40
Austinmer	Year 10	F	186
Austinmer	Year 10	M	163
Austinmer	Year 11	F	54
Austinmer	Year 11	M	59
Austinmer	Year 12	F	706
Austinmer	Year 12	M	641
Austral	Did not go to school	F	79
Austral	Did not go to school	M	34
Austral	Year 8	F	186
Austral	Year 8	M	145
Austral	Year 9	F	96
Austral	Year 9	M	104
Austral	Year 10	F	278
Austral	Year 10	M	367
Austral	Year 11	F	45
Austral	Year 11	M	60
Austral	Year 12	F	402
Austral	Year 12	M	394
Austral Eden	Year 8	F	9
Austral Eden	Year 8	M	5
Austral Eden	Year 9	F	5
Austral Eden	Year 9	M	3
Austral Eden	Year 10	F	20
Austral Eden	Year 10	M	32
Austral Eden	Year 11	F	3
Austral Eden	Year 12	F	20
Austral Eden	Year 12	M	7
Avalon Beach	Did not go to school	F	4
Avalon Beach	Year 8	F	53
Avalon Beach	Year 8	M	53
Avalon Beach	Year 9	F	164
Avalon Beach	Year 9	M	134
Avalon Beach	Year 10	F	786
Avalon Beach	Year 10	M	699
Avalon Beach	Year 11	F	293
Avalon Beach	Year 11	M	239
Avalon Beach	Year 12	F	2592
Avalon Beach	Year 12	M	2499
Avisford	Year 10	M	6
Avisford	Year 11	M	3
Avisford	Year 12	F	4
Avoca (NSW)	Year 8	F	3
Avoca (NSW)	Year 9	F	3
Avoca (NSW)	Year 9	M	3
Avoca (NSW)	Year 10	F	31
Avoca (NSW)	Year 10	M	31
Avoca (NSW)	Year 11	F	4
Avoca (NSW)	Year 11	M	10
Avoca (NSW)	Year 12	F	44
Avoca (NSW)	Year 12	M	31
Avoca Beach	Did not go to school	F	3
Avoca Beach	Did not go to school	M	3
Avoca Beach	Year 8	F	38
Avoca Beach	Year 8	M	29
Avoca Beach	Year 9	F	99
Avoca Beach	Year 9	M	92
Avoca Beach	Year 10	F	452
Avoca Beach	Year 10	M	399
Avoca Beach	Year 11	F	106
Avoca Beach	Year 11	M	143
Avoca Beach	Year 12	F	1018
Avoca Beach	Year 12	M	998
Avondale (NSW)	Did not go to school	F	3
Avondale (NSW)	Did not go to school	M	3
Avondale (NSW)	Year 8	F	28
Avondale (NSW)	Year 8	M	42
Avondale (NSW)	Year 9	F	55
Avondale (NSW)	Year 9	M	57
Avondale (NSW)	Year 10	F	257
Avondale (NSW)	Year 10	M	246
Avondale (NSW)	Year 11	F	37
Avondale (NSW)	Year 11	M	50
Avondale (NSW)	Year 12	F	236
Avondale (NSW)	Year 12	M	211
Avonside	Year 9	M	3
Avonside	Year 10	F	6
Avonside	Year 10	M	13
Avonside	Year 11	F	8
Avonside	Year 11	M	3
Avonside	Year 12	F	25
Avonside	Year 12	M	20
Awaba	Did not go to school	F	3
Awaba	Year 8	F	6
Awaba	Year 8	M	6
Awaba	Year 9	F	13
Awaba	Year 9	M	18
Awaba	Year 10	F	45
Awaba	Year 10	M	65
Awaba	Year 11	F	15
Awaba	Year 11	M	14
Awaba	Year 12	F	60
Awaba	Year 12	M	44
Aylmerton	Year 8	F	3
Aylmerton	Year 8	M	3
Aylmerton	Year 9	F	5
Aylmerton	Year 9	M	4
Aylmerton	Year 10	F	15
Aylmerton	Year 10	M	32
Aylmerton	Year 11	F	7
Aylmerton	Year 11	M	8
Aylmerton	Year 12	F	42
Aylmerton	Year 12	M	33
Baan Baa	Year 8	M	5
Baan Baa	Year 9	F	3
Baan Baa	Year 9	M	13
Baan Baa	Year 10	F	22
Baan Baa	Year 10	M	30
Baan Baa	Year 11	F	3
Baan Baa	Year 11	M	8
Baan Baa	Year 12	F	21
Baan Baa	Year 12	M	15
Babyl Creek	Year 10	F	3
Babyl Creek	Year 10	M	3
Back Creek (Bland - NSW)	Year 10	F	5
Back Creek (Bland - NSW)	Year 10	M	11
Back Creek (Bland - NSW)	Year 12	F	5
Back Creek (Gwydir - NSW)	Year 12	F	3
Back Creek (Gwydir - NSW)	Year 12	M	6
Back Creek (Mid-Coast - NSW)	Year 9	M	3
Back Creek (Mid-Coast - NSW)	Year 10	F	3
Back Creek (Mid-Coast - NSW)	Year 10	M	6
Back Creek (Mid-Coast - NSW)	Year 12	F	4
Back Creek (Mid-Coast - NSW)	Year 12	M	3
Back Creek (Queanbeyan-Palerang Regional - NSW)	Year 12	F	5
Back Creek (Queanbeyan-Palerang Regional - NSW)	Year 12	M	3
Back Creek (Tweed - NSW)	Year 12	F	3
Back Forest	Year 10	F	5
Back Forest	Year 10	M	5
Back Forest	Year 11	F	3
Back Forest	Year 11	M	3
Back Forest	Year 12	F	18
Back Forest	Year 12	M	18
Backmede	Year 8	F	5
Backmede	Year 8	M	6
Backmede	Year 9	F	3
Backmede	Year 9	M	8
Backmede	Year 10	F	23
Backmede	Year 10	M	28
Backmede	Year 11	M	3
Backmede	Year 12	F	22
Backmede	Year 12	M	17
Backwater	Year 8	M	3
Backwater	Year 10	M	3
Backwater	Year 12	F	3
Badgerys Creek	Year 8	F	10
Badgerys Creek	Year 8	M	13
Badgerys Creek	Year 9	F	22
Badgerys Creek	Year 9	M	15
Badgerys Creek	Year 10	F	16
Badgerys Creek	Year 10	M	32
Badgerys Creek	Year 11	F	3
Badgerys Creek	Year 11	M	6
Badgerys Creek	Year 12	F	23
Badgerys Creek	Year 12	M	21
Badja	Year 12	M	3
Baerami	Year 9	M	3
Baerami	Year 10	F	10
Baerami	Year 10	M	6
Baerami	Year 12	F	6
Baerami	Year 12	M	7
Baerami Creek	Year 10	F	5
Baerami Creek	Year 10	M	6
Baerami Creek	Year 12	F	4
Baerami Creek	Year 12	M	9
Bagnoo	Year 8	M	4
Bagnoo	Year 10	F	8
Bagnoo	Year 10	M	6
Bagnoo	Year 12	F	4
Bagnoo	Year 12	M	3
Bago	Year 9	F	3
Bago	Year 9	M	5
Bago	Year 10	F	3
Bago	Year 10	M	3
Bago	Year 12	F	7
Bago	Year 12	M	4
Bagotville	Year 9	F	3
Bagotville	Year 9	M	4
Bagotville	Year 10	F	8
Bagotville	Year 10	M	9
Bagotville	Year 11	F	3
Bagotville	Year 11	M	4
Bagotville	Year 12	F	5
Bagotville	Year 12	M	7
Bakers Creek (Mid-Coast - NSW)	Year 9	F	3
Bakers Creek (Mid-Coast - NSW)	Year 9	M	6
Bakers Creek (Mid-Coast - NSW)	Year 10	F	9
Bakers Creek (Mid-Coast - NSW)	Year 10	M	6
Bakers Creek (Mid-Coast - NSW)	Year 12	F	3
Bakers Creek (Mid-Coast - NSW)	Year 12	M	4
Bakers Creek (Nambucca - NSW)	Year 10	M	3
Bakers Creek (Nambucca - NSW)	Year 12	M	3
Bakers Creek (Uralla - NSW)	Year 9	M	3
Bakers Creek (Uralla - NSW)	Year 10	F	5
Bakers Creek (Uralla - NSW)	Year 10	M	3
Bakers Creek (Uralla - NSW)	Year 12	F	4
Bakers Creek (Uralla - NSW)	Year 12	M	3
Bakers Swamp	Year 9	M	3
Bakers Swamp	Year 10	F	3
Bakers Swamp	Year 10	M	7
Bakers Swamp	Year 12	F	8
Bakers Swamp	Year 12	M	14
Balaclava (NSW)	Did not go to school	F	3
Balaclava (NSW)	Year 8	F	5
Balaclava (NSW)	Year 8	M	12
Balaclava (NSW)	Year 9	F	16
Balaclava (NSW)	Year 9	M	16
Balaclava (NSW)	Year 10	F	60
Balaclava (NSW)	Year 10	M	61
Balaclava (NSW)	Year 11	F	9
Balaclava (NSW)	Year 11	M	12
Balaclava (NSW)	Year 12	F	85
Balaclava (NSW)	Year 12	M	75
Balala	Year 8	M	5
Balala	Year 9	F	4
Balala	Year 9	M	6
Balala	Year 10	F	23
Balala	Year 10	M	18
Balala	Year 12	F	18
Balala	Year 12	M	19
Balcolyn	Did not go to school	M	4
Balcolyn	Year 8	F	17
Balcolyn	Year 8	M	18
Balcolyn	Year 9	F	42
Balcolyn	Year 9	M	20
Balcolyn	Year 10	F	142
Balcolyn	Year 10	M	126
Balcolyn	Year 11	F	35
Balcolyn	Year 11	M	34
Balcolyn	Year 12	F	154
Balcolyn	Year 12	M	128
Bald Blair	Year 10	F	3
Bald Blair	Year 10	M	9
Bald Blair	Year 11	F	3
Bald Blair	Year 12	F	12
Bald Blair	Year 12	M	7
Bald Hills (NSW)	Year 8	F	3
Bald Hills (NSW)	Year 8	M	11
Bald Hills (NSW)	Year 9	F	8
Bald Hills (NSW)	Year 9	M	11
Bald Hills (NSW)	Year 10	F	32
Bald Hills (NSW)	Year 10	M	20
Bald Hills (NSW)	Year 11	F	9
Bald Hills (NSW)	Year 11	M	22
Bald Hills (NSW)	Year 12	F	50
Bald Hills (NSW)	Year 12	M	32
Bald Ridge	Year 10	M	4
Baldersleigh	Year 8	M	3
Baldersleigh	Year 10	F	12
Baldersleigh	Year 10	M	3
Baldersleigh	Year 11	M	4
Baldersleigh	Year 12	F	11
Baldersleigh	Year 12	M	7
Baldry	Year 9	M	7
Baldry	Year 10	F	14
Baldry	Year 10	M	6
Baldry	Year 12	F	17
Baldry	Year 12	M	12
Balfours Peak	Year 9	M	3
Balfours Peak	Year 10	M	4
Balfours Peak	Year 12	F	10
Balfours Peak	Year 12	M	3
Balgowlah	Did not go to school	F	4
Balgowlah	Did not go to school	M	6
Balgowlah	Year 8	F	43
Balgowlah	Year 8	M	28
Balgowlah	Year 9	F	89
Balgowlah	Year 9	M	94
Balgowlah	Year 10	F	433
Balgowlah	Year 10	M	299
Balgowlah	Year 11	F	171
Balgowlah	Year 11	M	150
Balgowlah	Year 12	F	2352
Balgowlah	Year 12	M	2168
Balgowlah Heights	Did not go to school	M	3
Balgowlah Heights	Year 8	F	13
Balgowlah Heights	Year 8	M	21
Balgowlah Heights	Year 9	F	50
Balgowlah Heights	Year 9	M	37
Balgowlah Heights	Year 10	F	156
Balgowlah Heights	Year 10	M	116
Balgowlah Heights	Year 11	F	63
Balgowlah Heights	Year 11	M	42
Balgowlah Heights	Year 12	F	942
Balgowlah Heights	Year 12	M	899
Balgownie	Did not go to school	F	22
Balgownie	Did not go to school	M	17
Balgownie	Year 8	F	140
Balgownie	Year 8	M	117
Balgownie	Year 9	F	163
Balgownie	Year 9	M	158
Balgownie	Year 10	F	668
Balgownie	Year 10	M	578
Balgownie	Year 11	F	133
Balgownie	Year 11	M	138
Balgownie	Year 12	F	1104
Balgownie	Year 12	M	1020
Balickera	Year 10	F	4
Balickera	Year 10	M	4
Balickera	Year 12	F	5
Balladoran	Year 8	F	3
Balladoran	Year 8	M	6
Balladoran	Year 9	F	3
Balladoran	Year 9	M	5
Balladoran	Year 10	F	16
Balladoran	Year 10	M	20
Balladoran	Year 11	M	4
Balladoran	Year 12	F	18
Balladoran	Year 12	M	4
Ballalaba	Year 10	F	4
Ballalaba	Year 10	M	6
Ballalaba	Year 12	F	3
Ballalaba	Year 12	M	3
Balldale	Year 8	F	5
Balldale	Year 8	M	5
Balldale	Year 9	F	3
Balldale	Year 9	M	4
Balldale	Year 10	F	8
Balldale	Year 10	M	19
Balldale	Year 11	F	5
Balldale	Year 11	M	10
Balldale	Year 12	F	21
Balldale	Year 12	M	17
Ballengarra	Year 9	F	3
Ballengarra	Year 10	F	12
Ballengarra	Year 10	M	16
Ballengarra	Year 11	F	4
Ballengarra	Year 11	M	7
Ballengarra	Year 12	F	11
Ballengarra	Year 12	M	12
Ballimore	Year 8	M	5
Ballimore	Year 9	F	3
Ballimore	Year 9	M	8
Ballimore	Year 10	F	23
Ballimore	Year 10	M	33
Ballimore	Year 11	F	4
Ballimore	Year 11	M	7
Ballimore	Year 12	F	26
Ballimore	Year 12	M	17
Ballina	Did not go to school	F	17
Ballina	Did not go to school	M	12
Ballina	Year 8	F	300
Ballina	Year 8	M	240
Ballina	Year 9	F	481
Ballina	Year 9	M	337
Ballina	Year 10	F	1204
Ballina	Year 10	M	1041
Ballina	Year 11	F	247
Ballina	Year 11	M	241
Ballina	Year 12	F	1259
Ballina	Year 12	M	1106
Ballyroe	Year 10	M	4
Balmain	Did not go to school	F	24
Balmain	Did not go to school	M	12
Balmain	Year 8	F	77
Balmain	Year 8	M	63
Balmain	Year 9	F	109
Balmain	Year 9	M	96
Balmain	Year 10	F	441
Balmain	Year 10	M	356
Balmain	Year 11	F	155
Balmain	Year 11	M	174
Balmain	Year 12	F	3321
Balmain	Year 12	M	2929
Balmain East	Did not go to school	F	3
Balmain East	Did not go to school	M	3
Balmain East	Year 8	F	13
Balmain East	Year 8	M	15
Balmain East	Year 9	F	18
Balmain East	Year 9	M	10
Balmain East	Year 10	F	80
Balmain East	Year 10	M	75
Balmain East	Year 11	F	30
Balmain East	Year 11	M	25
Balmain East	Year 12	F	604
Balmain East	Year 12	M	577
Balmoral (Lake Macquarie - NSW)	Year 8	F	8
Balmoral (Lake Macquarie - NSW)	Year 8	M	7
Balmoral (Lake Macquarie - NSW)	Year 9	F	32
Balmoral (Lake Macquarie - NSW)	Year 9	M	34
Balmoral (Lake Macquarie - NSW)	Year 10	F	100
Balmoral (Lake Macquarie - NSW)	Year 10	M	119
Balmoral (Lake Macquarie - NSW)	Year 11	F	26
Balmoral (Lake Macquarie - NSW)	Year 11	M	37
Balmoral (Lake Macquarie - NSW)	Year 12	F	123
Balmoral (Lake Macquarie - NSW)	Year 12	M	99
Balmoral (Wingecarribee - NSW)	Year 8	F	3
Balmoral (Wingecarribee - NSW)	Year 8	M	9
Balmoral (Wingecarribee - NSW)	Year 9	F	8
Balmoral (Wingecarribee - NSW)	Year 9	M	12
Balmoral (Wingecarribee - NSW)	Year 10	F	61
Balmoral (Wingecarribee - NSW)	Year 10	M	73
Balmoral (Wingecarribee - NSW)	Year 11	F	14
Balmoral (Wingecarribee - NSW)	Year 11	M	14
Balmoral (Wingecarribee - NSW)	Year 12	F	68
Balmoral (Wingecarribee - NSW)	Year 12	M	62
Balranald	Did not go to school	M	4
Balranald	Year 8	F	55
Balranald	Year 8	M	71
Balranald	Year 9	F	50
Balranald	Year 9	M	68
Balranald	Year 10	F	138
Balranald	Year 10	M	157
Balranald	Year 11	F	55
Balranald	Year 11	M	50
Balranald	Year 12	F	167
Balranald	Year 12	M	128
Bamarang	Year 10	F	8
Bamarang	Year 10	M	3
Bamarang	Year 11	M	3
Bamarang	Year 12	F	4
Bamarang	Year 12	M	5
Bandon Grove	Year 8	M	3
Bandon Grove	Year 9	M	6
Bandon Grove	Year 10	F	26
Bandon Grove	Year 10	M	19
Bandon Grove	Year 11	F	3
Bandon Grove	Year 11	M	3
Bandon Grove	Year 12	F	19
Bandon Grove	Year 12	M	11
Bangadang	Year 12	F	3
Bangalee (NSW)	Did not go to school	M	3
Bangalee (NSW)	Year 8	F	4
Bangalee (NSW)	Year 8	M	13
Bangalee (NSW)	Year 9	F	20
Bangalee (NSW)	Year 9	M	15
Bangalee (NSW)	Year 10	F	96
Bangalee (NSW)	Year 10	M	84
Bangalee (NSW)	Year 11	F	10
Bangalee (NSW)	Year 11	M	20
Bangalee (NSW)	Year 12	F	137
Bangalee (NSW)	Year 12	M	119
Bangalow	Did not go to school	M	3
Bangalow	Year 8	F	31
Bangalow	Year 8	M	14
Bangalow	Year 9	F	29
Bangalow	Year 9	M	44
Bangalow	Year 10	F	166
Bangalow	Year 10	M	146
Bangalow	Year 11	F	54
Bangalow	Year 11	M	52
Bangalow	Year 12	F	459
Bangalow	Year 12	M	406
Bangheet	Year 9	M	3
Bangheet	Year 10	F	5
Bangheet	Year 10	M	11
Bangheet	Year 12	F	8
Bangheet	Year 12	M	5
Bango	Year 9	M	4
Bango	Year 10	F	9
Bango	Year 10	M	13
Bango	Year 11	F	3
Bango	Year 11	M	5
Bango	Year 12	F	25
Bango	Year 12	M	20
Bangor (NSW)	Did not go to school	F	15
Bangor (NSW)	Did not go to school	M	14
Bangor (NSW)	Year 8	F	89
Bangor (NSW)	Year 8	M	56
Bangor (NSW)	Year 9	F	131
Bangor (NSW)	Year 9	M	129
Bangor (NSW)	Year 10	F	621
Bangor (NSW)	Year 10	M	574
Bangor (NSW)	Year 11	F	111
Bangor (NSW)	Year 11	M	140
Bangor (NSW)	Year 12	F	1279
Bangor (NSW)	Year 12	M	1225
Banksia	Did not go to school	F	38
Banksia	Did not go to school	M	28
Banksia	Year 8	F	111
Banksia	Year 8	M	88
Banksia	Year 9	F	44
Banksia	Year 9	M	47
Banksia	Year 10	F	237
Banksia	Year 10	M	237
Banksia	Year 11	F	57
Banksia	Year 11	M	76
Banksia	Year 12	F	813
Banksia	Year 12	M	782
Banksmeadow	Year 10	F	3
Banksmeadow	Year 10	M	3
Banksmeadow	Year 12	F	3
Banksmeadow	Year 12	M	3
Bankstown	Did not go to school	F	567
Bankstown	Did not go to school	M	326
Bankstown	Year 8	F	994
Bankstown	Year 8	M	731
Bankstown	Year 9	F	560
Bankstown	Year 9	M	526
Bankstown	Year 10	F	1588
Bankstown	Year 10	M	1594
Bankstown	Year 11	F	531
Bankstown	Year 11	M	565
Bankstown	Year 12	F	7356
Bankstown	Year 12	M	7315
Bannaby	Year 10	F	5
Bannaby	Year 10	M	10
Bannaby	Year 11	M	3
Bannaby	Year 12	F	7
Bannaby	Year 12	M	8
Bannister (NSW)	Year 8	M	6
Bannister (NSW)	Year 9	F	3
Bannister (NSW)	Year 9	M	3
Bannister (NSW)	Year 10	F	7
Bannister (NSW)	Year 10	M	18
Bannister (NSW)	Year 11	F	5
Bannister (NSW)	Year 12	F	29
Bannister (NSW)	Year 12	M	14
Banoon	Year 8	M	4
Banoon	Year 9	F	3
Banoon	Year 12	F	3
Banoon	Year 12	M	4
Banora Point	Did not go to school	F	14
Banora Point	Did not go to school	M	16
Banora Point	Year 8	F	435
Banora Point	Year 8	M	349
Banora Point	Year 9	F	671
Banora Point	Year 9	M	569
Banora Point	Year 10	F	2464
Banora Point	Year 10	M	1970
Banora Point	Year 11	F	529
Banora Point	Year 11	M	565
Banora Point	Year 12	F	2736
Banora Point	Year 12	M	2336
Banyabba	Year 8	F	4
Banyabba	Year 8	M	3
Banyabba	Year 9	M	6
Banyabba	Year 10	F	5
Banyabba	Year 10	M	3
Banyabba	Year 11	F	3
Banyabba	Year 11	M	3
Banyabba	Year 12	F	4
Banyabba	Year 12	M	4
Bar Beach	Did not go to school	F	3
Bar Beach	Did not go to school	M	4
Bar Beach	Year 8	F	7
Bar Beach	Year 8	M	7
Bar Beach	Year 9	F	16
Bar Beach	Year 9	M	30
Bar Beach	Year 10	F	68
Bar Beach	Year 10	M	102
Bar Beach	Year 11	F	31
Bar Beach	Year 11	M	23
Bar Beach	Year 12	F	332
Bar Beach	Year 12	M	365
Bar Point	Year 9	M	3
Bar Point	Year 10	F	4
Bar Point	Year 10	M	14
Bar Point	Year 11	F	3
Bar Point	Year 12	F	15
Bar Point	Year 12	M	10
Bara	Year 8	F	3
Bara	Year 8	M	4
Bara	Year 10	F	3
Bara	Year 10	M	4
Bara	Year 12	F	4
Bara	Year 12	M	5
Baradine	Year 8	F	31
Baradine	Year 8	M	44
Baradine	Year 9	F	40
Baradine	Year 9	M	52
Baradine	Year 10	F	116
Baradine	Year 10	M	112
Baradine	Year 11	F	10
Baradine	Year 11	M	14
Baradine	Year 12	F	79
Baradine	Year 12	M	62
Barangaroo	Year 10	F	3
Barangaroo	Year 12	F	39
Barangaroo	Year 12	M	50
Barden Ridge	Did not go to school	F	4
Barden Ridge	Did not go to school	M	5
Barden Ridge	Year 8	F	54
Barden Ridge	Year 8	M	49
Barden Ridge	Year 9	F	80
Barden Ridge	Year 9	M	81
Barden Ridge	Year 10	F	435
Barden Ridge	Year 10	M	464
Barden Ridge	Year 11	F	109
Barden Ridge	Year 11	M	118
Barden Ridge	Year 12	F	1037
Barden Ridge	Year 12	M	950
Bardia	Did not go to school	F	5
Bardia	Did not go to school	M	3
Bardia	Year 8	F	3
Bardia	Year 8	M	4
Bardia	Year 9	F	24
Bardia	Year 9	M	8
Bardia	Year 10	F	70
Bardia	Year 10	M	89
Bardia	Year 11	F	33
Bardia	Year 11	M	20
Bardia	Year 12	F	406
Bardia	Year 12	M	407
Bardwell Park	Did not go to school	F	6
Bardwell Park	Did not go to school	M	4
Bardwell Park	Year 8	F	65
Bardwell Park	Year 8	M	50
Bardwell Park	Year 9	F	37
Bardwell Park	Year 9	M	31
Bardwell Park	Year 10	F	145
Bardwell Park	Year 10	M	138
Bardwell Park	Year 11	F	32
Bardwell Park	Year 11	M	46
Bardwell Park	Year 12	F	611
Bardwell Park	Year 12	M	587
Bardwell Valley	Did not go to school	F	23
Bardwell Valley	Did not go to school	M	18
Bardwell Valley	Year 8	F	75
Bardwell Valley	Year 8	M	48
Bardwell Valley	Year 9	F	50
Bardwell Valley	Year 9	M	42
Bardwell Valley	Year 10	F	165
Bardwell Valley	Year 10	M	160
Bardwell Valley	Year 11	F	45
Bardwell Valley	Year 11	M	33
Bardwell Valley	Year 12	F	564
Bardwell Valley	Year 12	M	568
Barellan	Year 8	F	13
Barellan	Year 8	M	28
Barellan	Year 9	F	18
Barellan	Year 9	M	18
Barellan	Year 10	F	70
Barellan	Year 10	M	88
Barellan	Year 11	F	15
Barellan	Year 11	M	17
Barellan	Year 12	F	54
Barellan	Year 12	M	43
Bargo	Did not go to school	F	3
Bargo	Did not go to school	M	9
Bargo	Year 8	F	76
Bargo	Year 8	M	94
Bargo	Year 9	F	170
Bargo	Year 9	M	176
Bargo	Year 10	F	610
Bargo	Year 10	M	704
Bargo	Year 11	F	129
Bargo	Year 11	M	125
Bargo	Year 12	F	631
Bargo	Year 12	M	485
Barham	Year 8	F	56
Barham	Year 8	M	65
Barham	Year 9	F	73
Barham	Year 9	M	74
Barham	Year 10	F	135
Barham	Year 10	M	182
Barham	Year 11	F	112
Barham	Year 11	M	89
Barham	Year 12	F	219
Barham	Year 12	M	125
Barigan	Year 12	F	3
Barkers Vale	Year 9	F	3
Barkers Vale	Year 9	M	7
Barkers Vale	Year 10	F	7
Barkers Vale	Year 10	M	13
Barkers Vale	Year 11	F	4
Barkers Vale	Year 11	M	4
Barkers Vale	Year 12	F	36
Barkers Vale	Year 12	M	40
Barmedman	Year 8	F	8
Barmedman	Year 8	M	17
Barmedman	Year 9	F	15
Barmedman	Year 9	M	20
Barmedman	Year 10	F	58
Barmedman	Year 10	M	76
Barmedman	Year 11	F	13
Barmedman	Year 11	M	13
Barmedman	Year 12	F	49
Barmedman	Year 12	M	32
Barnsley	Year 8	F	39
Barnsley	Year 8	M	30
Barnsley	Year 9	F	71
Barnsley	Year 9	M	84
Barnsley	Year 10	F	287
Barnsley	Year 10	M	316
Barnsley	Year 11	F	60
Barnsley	Year 11	M	63
Barnsley	Year 12	F	206
Barnsley	Year 12	M	167
Barooga	Did not go to school	M	3
Barooga	Year 8	F	49
Barooga	Year 8	M	49
Barooga	Year 9	F	48
Barooga	Year 9	M	78
Barooga	Year 10	F	154
Barooga	Year 10	M	184
Barooga	Year 11	F	119
Barooga	Year 11	M	128
Barooga	Year 12	F	265
Barooga	Year 12	M	216
Barraba	Did not go to school	F	3
Barraba	Did not go to school	M	6
Barraba	Year 8	F	56
Barraba	Year 8	M	85
Barraba	Year 9	F	92
Barraba	Year 9	M	85
Barraba	Year 10	F	181
Barraba	Year 10	M	163
Barraba	Year 11	F	37
Barraba	Year 11	M	37
Barraba	Year 12	F	180
Barraba	Year 12	M	115
Barrack Heights	Did not go to school	F	29
Barrack Heights	Did not go to school	M	26
Barrack Heights	Year 8	F	199
Barrack Heights	Year 8	M	176
Barrack Heights	Year 9	F	265
Barrack Heights	Year 9	M	210
Barrack Heights	Year 10	F	823
Barrack Heights	Year 10	M	813
Barrack Heights	Year 11	F	167
Barrack Heights	Year 11	M	143
Barrack Heights	Year 12	F	802
Barrack Heights	Year 12	M	724
Barrack Point	Year 8	F	9
Barrack Point	Year 8	M	20
Barrack Point	Year 9	F	28
Barrack Point	Year 9	M	26
Barrack Point	Year 10	F	75
Barrack Point	Year 10	M	82
Barrack Point	Year 11	F	13
Barrack Point	Year 11	M	28
Barrack Point	Year 12	F	118
Barrack Point	Year 12	M	93
Barraganyatti	Year 8	M	8
Barraganyatti	Year 9	F	4
Barraganyatti	Year 9	M	4
Barraganyatti	Year 10	F	20
Barraganyatti	Year 10	M	18
Barraganyatti	Year 11	F	3
Barraganyatti	Year 11	M	5
Barraganyatti	Year 12	F	24
Barraganyatti	Year 12	M	14
Barragga Bay	Year 8	F	5
Barragga Bay	Year 10	F	9
Barragga Bay	Year 10	M	8
Barragga Bay	Year 11	F	5
Barragga Bay	Year 11	M	7
Barragga Bay	Year 12	F	29
Barragga Bay	Year 12	M	24
Barrengarry	Year 8	M	3
Barrengarry	Year 9	F	8
Barrengarry	Year 9	M	11
Barrengarry	Year 10	F	13
Barrengarry	Year 10	M	11
Barrengarry	Year 11	F	7
Barrengarry	Year 11	M	3
Barrengarry	Year 12	F	34
Barrengarry	Year 12	M	31
Barringella	Year 10	F	4
Barringella	Year 10	M	3
Barringella	Year 11	F	3
Barringella	Year 12	F	3
Barringella	Year 12	M	5
Barrington (NSW)	Year 8	F	14
Barrington (NSW)	Year 8	M	7
Barrington (NSW)	Year 9	F	16
Barrington (NSW)	Year 9	M	19
Barrington (NSW)	Year 10	F	57
Barrington (NSW)	Year 10	M	59
Barrington (NSW)	Year 11	F	12
Barrington (NSW)	Year 11	M	8
Barrington (NSW)	Year 12	F	48
Barrington (NSW)	Year 12	M	50
Barry (Blayney - NSW)	Year 8	M	9
Barry (Blayney - NSW)	Year 9	F	3
Barry (Blayney - NSW)	Year 9	M	4
Barry (Blayney - NSW)	Year 10	F	17
Barry (Blayney - NSW)	Year 10	M	29
Barry (Blayney - NSW)	Year 11	F	8
Barry (Blayney - NSW)	Year 11	M	8
Barry (Blayney - NSW)	Year 12	F	25
Barry (Blayney - NSW)	Year 12	M	20
Barwang	Year 8	M	3
Barwang	Year 10	F	5
Barwang	Year 10	M	9
Barwang	Year 12	F	20
Barwang	Year 12	M	20
Barwon	Year 8	F	3
Barwon	Year 8	M	4
Barwon	Year 9	M	6
